"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"horokiri stream at snodgrass","PH","2005-01-27","2016-06-16","137","5.99","8.61"
"horokiri stream at snodgrass","TN","2005-01-27","2019-12-19","183","0.14","6.4"
"horokiri stream at snodgrass","TP","2005-01-27","2019-12-19","183","0.005","1.16"
"horokiri stream at snodgrass","DRP","2005-01-27","2019-12-19","179","0.001","0.029"
"wainuiomata river at manuka track","NH4","2005-01-31","2019-12-11","177","0.005","0.06"
"wainuiomata river at manuka track","BDISC","2005-01-31","2019-12-11","178","0.35","5.69"
"wainuiomata river at manuka track","ECOLI","2005-01-31","2019-12-11","177","1","340"
"wainuiomata river at manuka track","TON","2005-01-31","2019-12-11","177","0.008","0.35"
"wainuiomata river at manuka track","PH","2005-01-31","2016-06-08","136","6.21","7.89"
"wainuiomata river at manuka track","TN","2005-01-31","2019-12-11","177","0.082","0.67"
"wainuiomata river at manuka track","TP","2005-01-31","2019-12-11","175","0.005","0.057"
"wainuiomata river at manuka track","DRP","2005-01-31","2019-12-11","177","0.004","0.021"
"wainuiomata river dnstr of white bridge","NH4","2005-01-31","2019-12-11","180","0.005","0.079"
"wainuiomata river dnstr of white bridge","BDISC","2005-01-31","2019-12-11","180","0.125","4.96"
"wainuiomata river dnstr of white bridge","ECOLI","2005-01-31","2019-12-11","180","3","7400"
"wainuiomata river dnstr of white bridge","TON","2005-01-31","2019-12-11","180","0.0019","0.61"
"wainuiomata river dnstr of white bridge","PH","2005-01-31","2016-06-08","138","6.56","9.29"
"wainuiomata river dnstr of white bridge","TN","2005-01-31","2019-12-11","180","0.1","1.4"
"wainuiomata river dnstr of white bridge","TP","2005-01-31","2019-12-11","180","0.004","0.11"
"wainuiomata river dnstr of white bridge","DRP","2005-01-31","2019-12-11","180","0.004","0.046"
"waiohine river at bicknells","NH4","2005-01-14","2019-12-18","178","0.005","0.066"
"waiohine river at bicknells","BDISC","2005-01-14","2019-12-18","179","0.025","7.62"
"waiohine river at bicknells","ECOLI","2005-01-14","2019-12-18","179","5","4800"
"waiohine river at bicknells","TON","2005-01-14","2019-12-18","178","0.01","1.3"
"waiohine river at bicknells","PH","2005-01-14","2016-06-29","137","6.08","8.86"
"waiohine river at bicknells","TN","2005-01-14","2019-12-18","178","0.15","1.5"
"waiohine river at bicknells","TP","2005-01-14","2019-12-18","179","0.007","0.208"
"waiohine river at bicknells","DRP","2005-01-14","2019-12-18","179","0.0026","0.058"
"waipoua river at colombo rd bridge","NH4","2005-01-13","2019-12-17","180","0.005","0.11"
"waipoua river at colombo rd bridge","BDISC","2005-01-13","2019-12-17","180","0.14","8.62"
"waipoua river at colombo rd bridge","ECOLI","2005-01-13","2019-12-17","179","3","19000"
"waipoua river at colombo rd bridge","TON","2005-01-13","2019-12-17","180","0.0076","2.9"
"waipoua river at colombo rd bridge","PH","2005-01-13","2016-06-14","138","6.3","8.54"
"waipoua river at colombo rd bridge","TN","2005-01-13","2019-12-17","180","0.11","4.6"
"waipoua river at colombo rd bridge","TP","2005-01-13","2019-12-17","180","0.004","1.08"
"waipoua river at colombo rd bridge","DRP","2005-01-13","2019-12-17","180","0.001","0.131"
"waitohu stream at norfolk crescent","NH4","2005-01-21","2019-12-10","180","0.005","0.11"
"waitohu stream at norfolk crescent","BDISC","2005-01-21","2019-12-10","180","0.14","2.57"
"waitohu stream at norfolk crescent","ECOLI","2005-01-21","2019-12-10","180","30","14000"
"waitohu stream at norfolk crescent","TON","2005-01-21","2019-12-10","180","0.05","1.3"
"waitohu stream at norfolk crescent","PH","2005-01-21","2016-06-15","138","5.97","9.2"
"waitohu stream at norfolk crescent","TN","2005-01-21","2019-12-10","180","0.23","1.72"
"waitohu stream at norfolk crescent","TP","2005-01-21","2019-12-10","179","0.017","0.125"
"waitohu stream at norfolk crescent","DRP","2005-01-21","2019-12-10","180","0.004","0.04"
"waiwhetu stream at whites line east","NH4","2011-07-01","2019-12-11","102","0.005","0.3"
"waiwhetu stream at whites line east","BDISC","2011-07-01","2019-12-11","102","0.09","4.75"
"waiwhetu stream at whites line east","ECOLI","2011-07-01","2019-12-11","102","13","29000"
"waiwhetu stream at whites line east","TON","2011-07-01","2019-12-11","102","0.0029","1.46"
"waiwhetu stream at whites line east","PH","2011-07-01","2016-06-08","60","6.02","7.2"
"waiwhetu stream at whites line east","TN","2011-07-01","2019-12-11","102","0.25","2"
