"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"RW Wangapeka @ 5km u-s Dart","wangapeka at 5km u-s dart","tdc-00036",10016609,"tasman","tdc","upland","rural","wangapeka",-41.44334463,172.5964473,"24-Jul-2020","IF",482,"5","2"
"RW Motupiko @ 250m u-s Motueka Rv","motupiko at 250m u-s motueka rv","lawa-102296",10016710,"tasman","tdc","lowland","rural","unstated",-41.45087506,172.83233928,"24-Jul-2020","IF",180,"5","5"
"RW Powell @ 40m u-s Motupipi Rv","powell at 40m u-s motupipi rv","tdc-00040",10002678,"tasman","tdc","lowland","rural","motupipi",-40.85631073,172.8318066,"24-Jul-2020","P",14,"3","3"
"RW Tasman @ u-s Jesters Hse","tasman valley at u-s jesters house","tdc-00028",10009235,"tasman","tdc","lowland","rural","tasman",-41.19648733,173.05774509,"24-Jul-2020","P",61,"2","1"
"RW Waimea @ SH60 Appleby","waimea at sh60 appleby","tdc-00015",10011762,"tasman","tdc","lowland","rural","waimea",-41.30970201,173.13000163,"24-Jul-2020","IF",11,"6","6"
"RW Borck @ 400m ds Queen St","borck at 400m d-s queen st","lawa-102294",10012612,"tasman","tdc","lowland","urban","unstated",-41.32547773,173.17517766,"24-Jul-2020","P",3.5,"4","4&1"
"RW Moutere @ Riverside","moutere at riverside","lawa-102297",10008294,"tasman","tdc","lowland","rural","unstated",-41.16312712,172.99311034,"24-Jul-2020","P",29.5,"5","2&5"
"RW Kaituna @ Track start","kaituna at track start","tdc-00048",10000810,"tasman","tdc","upland","native","unstated",-40.71567356,172.57685119,"24-Jul-2020","IF",124,"4","4"
"HRK000085","herekawe stream at centennial drive","trc-00060",6002989,"taranaki","trc","lowland","rural","herekawe",-39.0698903519265,174.020524795399,"24-Jul-2020","P",23,"1","1"
"HTK000350","huatoki stream at end of hadley road","trc-00061",6003432,"taranaki","trc","lowland","rural","huatoki",-39.1007707481375,174.079555469023,"24-Jul-2020","P",112.666666666667,"3","3&1"
"HTK000425","huatoki stream at huatoki domain entrance","trc-00062",6003121,"taranaki","trc","lowland","urban","huatoki",-39.0835232182609,174.075731531014,"24-Jul-2020","P",76.3333333333333,"3","3&1"
"HTK000745","huatoki stream at molesworth street","trc-00063",6002667,"taranaki","trc","lowland","urban","huatoki",-39.0563396992739,174.072533630699,"24-Jul-2020","U",8,"3","3"
"KPA000250","kapoaiaia stream at wiremu road","trc-00064",6006498,"taranaki","trc","upland","rural","kapoaiaia stream",-39.2776208408886,173.904419997079,"24-Jul-2020","P",214.5,"1","1&3"
"KPA000700","kapoaiaia stream at wataroa road bridge","trc-00065",6006498,"taranaki","trc","lowland","rural","kapoaiaia stream",-39.2758538936748,173.843300454763,"24-Jul-2020","P",214.5,"1","1&3"
"WMK000100","waimoku stream at lucys gully.","trc-00102",6004069,"taranaki","trc","upland","native","waimoku",-39.1492416134745,173.941137267296,"24-Jul-2020","P",205,"1","1"
"WMK000298","waimoku stream at oakura beach","trc-00103",6003683,"taranaki","trc","lowland","urban","waimoku",-39.1166692244406,173.945342189527,"24-Jul-2020","P",25,"3","3"
"WTR000850","waitara river approx 1200 m u/strm petralgas","trc-00104",6002186,"taranaki","trc","lowland","rural","waitara river",-39.0336883202074,174.252239724283,"24-Jul-2020","P",44,"6","6&2"
"WKH000500","waiwhakaiho river at s.h.3","trc-00011",6004135,"taranaki","trc","upland","rural","waiwhakaiho river",-39.1416070338834,174.137432765365,"24-Jul-2020","P",187,"4","4"
"WKH000920","waiwhakaiho river at constance street","trc-00099",6002391,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0483816264908,174.10739290851,"24-Jul-2020","P",43.3333333333333,"5","4&1"
"WKH000950","waiwhakaiho at rotomanu","trc-10015",6002409,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0387027146873,174.116023049842,"24-Jul-2020","P",19,"3","3"
"WKR000500","waiokura stream at skeet road.","trc-00100",6010946,"taranaki","trc","lowland","rural","waiokura stream",-39.483902783136,174.148919145199,"24-Jul-2020","P",181,"1","1"
"WKR000700","waiokura stream at manaia golf course pumphouse.","trc-00101",6011902,"taranaki","trc","lowland","exotic","waiokura stream",-39.5459538827154,174.136313822127,"24-Jul-2020","P",112,"2","2"
"WGG000500","waingongoro river at eltham rd bridge","trc-00009",6010234,"taranaki","trc","upland","rural","waingongoro river",-39.4290325603954,174.284754654696,"24-Jul-2020","P",198.5,"4","1&4"
"WGG000665","waingongoro river at stuart road.","trc-00096",6010529,"taranaki","trc","upland","rural","waingongoro river",-39.4541322238555,174.276010892636,"24-Jul-2020","P",213,"5","1"
"WGG000895","waingongoro river 150m upstream of sh45","trc-00097",6013024,"taranaki","trc","lowland","native","waingongoro river",-39.5753975652682,174.211378685615,"24-Jul-2020","P",69.5,"5","5&1"
"WGG000900","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","rural","waingongoro river",-39.5762833937108,174.210241450866,"24-Jul-2020","P",69.5,"5","5&1"
"WGG000995","waingongoro river 250m u/s of mouth at ohawe beach","trc-10012",6013136,"taranaki","trc","lowland","rural","waingongoro river",-39.5849754705835,174.193950696372,"24-Jul-2020","P",52.3333333333333,"5","1&5&2"
"WKH000100","waiwhakaiho river at waiwhakaiho track, n.pk.","trc-00098",6005479,"taranaki","trc","upland","native","waiwhakaiho river",-39.2188108565172,174.113181844301,"24-Jul-2020","IF",431.5,"3","1&3"
"WAI000110","waiau stream at inland north rd.","trc-00091",6001934,"taranaki","trc","lowland","rural","waiau",-39.0213746126308,174.323675212605,"24-Jul-2020","P",58,"4","4"
"WGA000260","waiongana stream at s.h.3a bridge.","trc-00092",6003280,"taranaki","trc","lowland","rural","mangaoraka stream",-39.1180700304384,174.216058091938,"24-Jul-2020","P",138.6,"2","1&2&4"
"WGA000450","waiongana stream ~40m u/s sh3","trc-00093",6002061,"taranaki","trc","lowland","native","mangaoraka stream",-39.0194202360801,174.202075897574,"24-Jul-2020","P",20,"4","4"
"WGG000115","waingongoro river 900m d/s national park boundary.","trc-00094",6007951,"taranaki","trc","upland","rural","waingongoro river",-39.3377783718651,174.170054776193,"24-Jul-2020","IF",579.333333333333,"2","2&1"
"WGG000150","waingongoro river at opunake road","trc-00095",6008199,"taranaki","trc","upland","native","waingongoro river",-39.3602876524549,174.226805652252,"24-Jul-2020","P",471,"1","1&2"
"TMR000375","timaru stream at s.h. 45","trc-00087",6004239,"taranaki","trc","lowland","native","timaru stream",-39.1555901536629,173.920215899681,"24-Jul-2020","P",102,"3","3"
"TNH000090","tangahoe river 150m u/s of patete s. confluence.","trc-00088",6011647,"taranaki","trc","lowland","exotic","tangahoe",-39.5055860330689,174.457883960774,"24-Jul-2020","P",148.5,"3","3"
"TNH000200","tangahoe river at tangahoe valley rd. bridge","trc-00089",6012247,"taranaki","trc","lowland","rural","tangahoe",-39.5372768556211,174.386239005756,"24-Jul-2020","P",145,"5","5&1"
"TNH000515","tangahoe river 90m d/s of railbridge.","trc-00090",6014041,"taranaki","trc","lowland","rural","tangahoe",-39.6297187544024,174.348757541684,"24-Jul-2020","P",21,"2","6"
"STY000300","stony river at mangatete road","trc-00008",6005935,"taranaki","trc","upland","forest","hangatahua (stony) river",-39.2250290649146,173.896921086552,"24-Jul-2020","S",311,"3","4"
"STY000400","stony river at s.h.45.","trc-00085",6005021,"taranaki","trc","lowland","rural","hangatahua (stony) river",-39.192026352358,173.864217634829,"24-Jul-2020","P",90,"2","2&1"
"TMR000150","timaru stream at carrington rd.","trc-00086",6004975,"taranaki","trc","upland","native","timaru stream",-39.2084650265499,173.977820441037,"24-Jul-2020","IF",417,"2","2"
"PNH000900","punehu stream at s.h. 45","trc-00007",6010817,"taranaki","trc","lowland","rural","punehu stream",-39.4960109396189,173.906510937029,"24-Jul-2020","P",69.5,"4","3"
"PAT000200","patea river at barclay road bridge","trc-00004",6007694,"taranaki","trc","upland","forest","patea river",-39.3239468868425,174.190532112583,"24-Jul-2020","IF",598,"3","1&3"
"PAT000315","patea river at swansea road bridge.","trc-00084",6008287,"taranaki","trc","upland","urban","patea river",-39.342771831106,174.297388693819,"24-Jul-2020","U",296,"1","1"
"PAT000360","patea river at skinner road bridge","trc-00005",6008066,"taranaki","trc","upland","rural","patea river",-39.339535909765,174.345112058216,"24-Jul-2020","P",237,"4","5"
"PNH000200","punehu stream at wiremu rd.","trc-00006",6008582,"taranaki","trc","upland","forest","punehu stream",-39.4119183245758,174.014342055553,"24-Jul-2020","IF",441.5,"3","3&2"
"MKW000200","maketawa stream opp. derby rd.","trc-00081",6005984,"taranaki","trc","upland","rural","waitara river",-39.236556289261,174.184094493201,"24-Jul-2020","IF",380,"3","2"
"MKW000300","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","rural","waitara river",-39.1553326474269,174.259022657298,"24-Jul-2020","P",150,"3","3"
"MRK000420","mangaoraka stream at corbett rd. (recorder site).","trc-00003",6002693,"taranaki","trc","lowland","rural","mangaoraka stream",-39.0561874531992,174.185074587009,"24-Jul-2020","P",57,"4","4"
"MWH000380","mangawhero stream u/s eltham ox.pond d/chge.","trc-00082",6010305,"taranaki","trc","upland","rural","waingongoro river",-39.4413354071166,174.307047833027,"24-Jul-2020","P",207,"4","3&1"
"MWH000490","mangawhero stream 200m d/s of railbridge.","trc-00083",6010393,"taranaki","trc","upland","rural","waingongoro river",-39.4477959475865,174.287644547244,"24-Jul-2020","P",199,"4","4"
"MGH000950","mangaehu river at raupuha rd bridge","trc-00001",6009244,"taranaki","trc","lowland","rural","patea river",-39.388696695389,174.46659514071,"24-Jul-2020","P",169,"2","1"
"MGN000195","manganui river u/s of railbridge","trc-00077",6006851,"taranaki","trc","upland","rural","waitara river",-39.2809859494515,174.262277983914,"24-Jul-2020","P",333,"4","4&1"
"MGN000427","manganui river at bristol road","trc-00078",6004136,"taranaki","trc","lowland","rural","waitara river",-39.1310984466112,174.286657942938,"24-Jul-2020","P",130,"1","1"
"MGT000488","mangati stream 200m d/s railbridge","trc-00079",6002443,"taranaki","trc","lowland","rural","mangati",-39.0409476501083,174.15659202136,"24-Jul-2020","P",31,"1","2"
"MGT000520","mangati stream adjacent to te rima place footbridge","trc-00080",6002121,"taranaki","trc","lowland","urban","mangati",-39.0314786502325,174.148234968316,"24-Jul-2020","U",35.5,"2","2&1"
"MGE000970","mangorei stream at sh 3 bridge u/s waiwakaiho r","trc-00076",6003414,"taranaki","trc","lowland","native","waiwhakaiho river",-39.100346371664,174.111293163093,"24-Jul-2020","P",74,"4","4"
"KRP000300","kurapete stream u/s inglewood oxp discharge","trc-00072",6004736,"taranaki","trc","upland","rural","waitara river",-39.1527162395502,174.21778839721,"24-Jul-2020","P",237,"1","1"
"KRP000660","kurapete stream 6 km d/s inglewood ox pond discharge","trc-00073",6004085,"taranaki","trc","lowland","rural","waitara river",-39.1350055435633,174.263924833751,"24-Jul-2020","P",202,"2","2"
"KTK000150","katikara stream at carrington road","trc-00074",6005790,"taranaki","trc","upland","native","katikara stream",-39.2245762258786,173.968115777429,"24-Jul-2020","S",1060,"1","1"
"KTK000248","katikara stream 400 m u/s of mouth","trc-00075",6003995,"taranaki","trc","lowland","rural","katikara stream",-39.140079362605,173.885717485043,"24-Jul-2020","P",38,"3","3"
"KPA000950","kapoaiaia stream lower reaches 900 m from coast","trc-00066",6006779,"taranaki","trc","lowland","rural","kapoaiaia stream",-39.2747952123949,173.761567346605,"24-Jul-2020","P",120,"1","1"
"KPK000250","kaupokonui river at opunake road","trc-00067",6008771,"taranaki","trc","upland","rural","kaupokonui river",-39.390842154234,174.139042103323,"24-Jul-2020","IF",382,"3","3"
"KPK000500","kaupokonui river 250 m u/s kaponga oxidation pond discharge","trc-00068",6009745,"taranaki","trc","upland","native","kaupokonui river",-39.4340976252539,174.145799912837,"24-Jul-2020","P",309,"3","4"
"KPK000660","kaupokonui river u/s of railway bridge","trc-00069",6011360,"taranaki","trc","upland","rural","kaupokonui river",-39.4759401770987,174.134906343435,"24-Jul-2020","P",133,"1","1"
"KPK000880","kaupokonui river at upper glenn road","trc-00070",6011561,"taranaki","trc","lowland","rural","kaupokonui river",-39.5402858824212,174.082574587118,"24-Jul-2020","P",119,"3","4"
"KPK000990","kaupokonui river 200 m u/s kaupokonui beach footbridge","trc-00071",6012655,"taranaki","trc","lowland","rural","kaupokonui river",-39.5625229631906,174.06010432959,"24-Jul-2020","P",43,"5","2"
"WTR000540","waitara at autawa road","lawa-100578",6004706,"taranaki","trc","lowland","rural","waitara river",-39.167829909107,174.397395530163,"24-Jul-2020","P",186,"3","6"
"WNR000450","whenuakura at nicholson road","trc-00050",6015635,"taranaki","trc","lowland","rural","whenuakura",-39.7542575926025,174.549643012479,"24-Jul-2020","P",39,"5","5"
"Seven Mile Ck @ u/s Tillers Mine Ck","seven mile ck @ u/s tillers mine ck","wcrc-00011",12026720,"west coast","wcrc","upland","native","seven mile creek",-42.38660338,171.28399442,"24-Jul-2020","IF",345,"4","1"
"Orangipuku Rv @ Mouth","orangipuku rv @ mouth","wcrc-00037",12031867,"west coast","wcrc","lowland","rural","grey river",-42.65262754,171.43501385,"24-Jul-2020","P",84.6666666666667,"4","1&5"
"Sawyers Ck @ Bush Fringe","sawyers ck @ bush fringe","wcrc-00008",12028930,"west coast","wcrc","lowland","native","grey river",-42.49104989,171.2149949,"24-Jul-2020","IF",44.5,"3","3&1"
"Hohonu Rv @ Mitchells-Kumara Rd Br","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","native","grey river",-42.64485315,171.35324867,"24-Jul-2020","IF",308,"3","1&3"
"Hohonu Rv @ Mouth","hohonu rv @ mouth","wcrc-00040",12031252,"west coast","wcrc","lowland","native","grey river",-42.61157882,171.41325576,"24-Jul-2020","IF",93,"4","1"
"Deep Ck @ Arnold Vly Rd Br","deep ck @ arnold vly rd br","wcrc-00001",12029932,"west coast","wcrc","lowland","rural","grey river",-42.5525352,171.45514239,"24-Jul-2020","P",120,"4","4"
"Mawheraiti Rv @ Atarau Br","mawheraiti river at atarau bridge","lawa-102196",12023961,"west coast","wcrc","lowland","rural","grey river",-42.27079969,171.67144481,"24-Jul-2020","IF",102,"6","6"
"Seven Mile Ck @ Dunollie 400m u/s Ox Pd","seven mile ck @ dunollie 400m u/s ox pd","wcrc-00009",12026816,"west coast","wcrc","lowland","native","seven mile creek",-42.38985385,171.25591537,"24-Jul-2020","IF",20,"4","4"
"Page Stm @ Chasm Ck Walkway","page stm @ chasm ck walkway","wcrc-00029",12006181,"west coast","wcrc","lowland","rural","mokihinui river",-41.54556872,171.97948291,"24-Jul-2020","P",23,"2","6"
"Seven Mile Ck @ 300m d/s Raleigh Ck","seven mile ck @ 300m d/s raleigh ck","wcrc-00010",12026677,"west coast","wcrc","lowland","native","seven mile creek",-42.38618464,171.25152223,"24-Jul-2020","IF",45,"4","4"
"Bradshaws Ck @ Bradshaw Rd","bradshaws ck @ bradshaw rd","wcrc-00016",12010385,"west coast","wcrc","lowland","rural","bradshaws creek",-41.76023604,171.54501704,"24-Jul-2020","P",31,"3","4"
"Mawheraiti Rv @ SH7 Maimai","mawheraiti rv @ sh7 maimai","wcrc-00006",12022404,"west coast","wcrc","lowland","native","grey river",-42.1988594,171.71895519,"24-Jul-2020","IF",141.5,"5","5"
"Ellis Ck @ 50m d/s Ferry Rd Br","ellis ck @ 50m d/s ferry rd br","wcrc-00020",12037749,"west coast","wcrc","lowland","rural","waitaha",-42.98688033,170.703026,"24-Jul-2020","P",9.66666666666667,"3","1&3&2"
"Okutua Ck @ New Rd Br-Okarito Forest","okutua ck @ new rd br-okarito forest","wcrc-00024",12041401,"west coast","wcrc","lowland","native","okarito",-43.20416114,170.26646791,"24-Jul-2020","IF",97.8,"2","2&1"
"Poerua Rv @ Station Rd end","poerua rv @ rail br","wcrc-00038",12031872,"west coast","wcrc","upland","native","grey river",-42.6494887,171.53400374,"24-Jul-2020","IF",193,"4","4"
"Ford Ck @ Blackball-Taylorville Rd","ford ck @ blackball-taylorville rd","wcrc-00004",12026540,"west coast","wcrc","lowland","native","grey river",-42.37775303,171.41290187,"24-Jul-2020","IF",72,"4","3&7"
"Murray Ck @ Ford Rd S","murray ck @ ford rd s","wcrc-00015",12035723,"west coast","wcrc","lowland","rural","hokitika river",-42.85921478,171.02968164,"24-Jul-2020","P",39.5,"2","1&2"
"Baker Ck @ Baker Ck Rd","baker ck @ baker ck rd","wcrc-00027",12003098,"west coast","wcrc","lowland","native","baker creek",-41.24401316,172.14600626,"24-Jul-2020","IF",48,"3","3"
"Baker Ck @ Oparara Rd","baker ck @ oparara rd","wcrc-00028",12003074,"west coast","wcrc","lowland","rural","baker creek",-41.24605607,172.13011843,"24-Jul-2020","P",10,"3","2"
"Crooked Rv @ Rotomanu-Bell Hill Rd","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","native","grey river",-42.63002914,171.59664514,"24-Jul-2020","IF",120.333333333333,"4","1&5"
"Duck Ck @ Kokatahi-Kowhitirangi Rd Br","duck ck @ kokatahi-kowhitirangi rd br","wcrc-00013",12035323,"west coast","wcrc","lowland","rural","hokitika river",-42.83256048,171.03231518,"24-Jul-2020","P",26,"3","3&1"
"Harris Ck @ Mulvaney Rd","harris ck @ mulvaney rd","wcrc-00014",12035613,"west coast","wcrc","lowland","rural","hokitika river",-42.8525437,171.0115477,"24-Jul-2020","P",15.5,"3","3"
"Nelson Ck @ Swimming Hole Reserve","nelson ck @ swimming hole reserve","wcrc-00003",12026980,"west coast","wcrc","lowland","native","grey river",-42.40441564,171.52035452,"24-Jul-2020","IF",124.5,"5","5&1"
"Unnamed Ck @ Adamson Rd Whataroa","unnamed ck @ adamson rd whataroa","wcrc-00025",12040935,"west coast","wcrc","lowland","rural","whataroa",-43.173443,170.37734367,"24-Jul-2020","P",32,"1","1"
"Vickers Ck @ Whataroa N Base","vickers ck @ whataroa n base","wcrc-00026",12040989,"west coast","wcrc","lowland","rural","whataroa",-43.18302616,170.38296238,"24-Jul-2020","P",32,"3","3"
"Orowaiti Rv @ Excelsior Rd","orowaiti rv @ excelsior rd","wcrc-00018",12010481,"west coast","wcrc","lowland","rural","orowaiti river",-41.77099829,171.62539531,"24-Jul-2020","P",18,"3","1"
"Orowaiti Rv @ Keoghans Rd","orowaiti rv @ keoghans rd","wcrc-00019",12010643,"west coast","wcrc","lowland","native","orowaiti river",-41.76873193,171.66152429,"24-Jul-2020","IF",54,"2","1&2"
"Sawyers Ck @ Dixon Pk","sawyers ck @ dixon pk","wcrc-00007",12028930,"west coast","wcrc","lowland","native","grey river",-42.45722201,171.20557022,"24-Jul-2020","IF",44.5,"3","3&1"
"Berry Ck @ N Brch Wanganui Flat Rd","berry ck @ n brch wanganui flat rd","wcrc-00021",12039314,"west coast","wcrc","lowland","rural","wanganui river",-43.0840546,170.56915426,"24-Jul-2020","P",32,"2","2"
"Burkes Ck @ SH69","burkes ck @ sh69","wcrc-00005",12019493,"west coast","wcrc","upland","rural","lower buller",-42.08800417,171.84740747,"24-Jul-2020","P",207,"3","3"
"Molloy Ck @ Rail Line","molloy ck @ rail line","wcrc-00002",12030133,"west coast","wcrc","lowland","rural","grey river",-42.5560052,171.46070875,"24-Jul-2020","P",93.3333333333333,"4","6&4"
"La Fontaine Stm @ Airstrip Fishing Access","la fontaine stm @ airstrip fishing access","wcrc-00022",12038833,"west coast","wcrc","lowland","rural","wanganui river",-43.06857049,170.51941215,"24-Jul-2020","P",8,"4","1&4"
"La Fontaine Stm @ Herepo Fishing Access","la fontaine stm @ herepo fishing access","wcrc-00023",12039791,"west coast","wcrc","upland","rural","wanganui river",-43.11252981,170.55326617,"24-Jul-2020","P",304,"3","3"
"Crooked Rv @ Te Kinga","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","native","grey river",-42.60115919,171.49737356,"24-Jul-2020","IF",83,"5","2"
"42984","wahitapu stm at niwa site 8 ohui rd","lawa-100653",3003838,"waikato","wrc","","","tairua river",-37.0769560870451,175.861552528096,"24-Jul-2020","EF",100.333333333333,"2","1&2"
"43614","waikato river trib at unnamed trib at river rd just south kay","lawa-100314",3016448,"waikato","wrc","","","waikato river",-37.7206081291621,175.229828682683,"24-Jul-2020","P",22.5,"7","7"
"43615","waikato river trib at unnamed trib at lake road","lawa-100312",3015722,"waikato","wrc","","","waikato river",-37.6913888781156,175.206555856986,"24-Jul-2020","P",40,"2","2"
"43616","waikato river trib at unnamed trib at river rd sth patterson","lawa-100313",3015973,"waikato","wrc","","","waikato river",-37.7031906508541,175.219699772313,"24-Jul-2020","P",21,"3","7"
"43618","waikato river trib at tuakau/port waikato rd 2.2 km east port","lawa-100315",3009233,"waikato","wrc","","","waikato river",-37.3784072102258,174.756465702199,"24-Jul-2020","IF",204.171066284,"1","1"
"43729","waikuku stm at te kauri lodge","lawa-100316",3023732,"waikato","wrc","","","oparau river",-38.0684586940056,174.986630125716,"24-Jul-2020","IF",162,"1","1"
"43744","waimakariri stm at off end of waimakariri rd","lawa-100317",3023025,"waikato","wrc","","","waihou river",-38.0106020695938,175.862862598732,"24-Jul-2020","IF",224,"3","4"
"43787","wainui stm (raglan) at wainui reserve bridge","lawa-100318",3018137,"waikato","wrc","","","wainui stream",-37.815346091903,174.84036022048,"24-Jul-2020","P",18,"3","3"
"43807","waiomou stm at waiomou rd","lawa-100319",3021549,"waikato","wrc","","","waihou river",-37.9399673154337,175.841482372112,"24-Jul-2020","P",89,"4","4"
"44331","waitoa river at landsdowne rd br","ew-00101",3017494,"waikato","wrc","lowland","rural","piako river",-37.7653456084661,175.741164634185,"24-Jul-2020","P",49,"5","1&5"
"44354","waitoki stm at rawhiti rd","lawa-100320",3011596,"waikato","wrc","","","waihou river",-37.4695041119694,175.683003133566,"24-Jul-2020","P",156,"2","2"
"44388","waitomo stm at tumutumu rd","lawa-100321",3028888,"waikato","wrc","","","waikato river",-38.2608472898099,175.092570341332,"24-Jul-2020","P",79,"2","2"
"44395","waitomo stm at waitomo valley rd","lawa-100322",3026953,"waikato","wrc","","","waikato river",-38.1882513846067,175.182251133453,"24-Jul-2020","P",88,"1","4"
"44406","waiwawa river at u/s toranoho stm","lawa-100323",3002541,"waikato","wrc","","","waiwawa river",-36.9537367041484,175.654470403411,"24-Jul-2020","IF",161,"4","3&4&1"
"44412","waiwhata stm at 4.3 km from sh27 on ohinewai road","lawa-100324",3009970,"waikato","wrc","","","piako river",-37.3974761919448,175.393614400794,"24-Jul-2020","IF",260.477722168,"1","1"
"44508","whakakai stm at whatawhata research station","lawa-100325",3017533,"waikato","wrc","","","waikato river",-37.7775845317888,175.070590619384,"24-Jul-2020","IF",100.666666666667,"2","2&1"
"44557","whakarautawa stm at mangati rd","lawa-100326",3023280,"waikato","wrc","","","waikato river",-38.0505014197103,175.108525341799,"24-Jul-2020","IF",261.666666666667,"2","2&1"
"44658","whangamata stm (kinloch) at whangamata stm mouth","lawa-100327",3042759,"waikato","wrc","","","waikato river",-38.6595205389214,175.913581299136,"24-Jul-2020","P",329.0299987795,"4","4"
"44754","wharekawa river at u/s adams farm br","lawa-100328",3004568,"waikato","wrc","","","wharekawa river",-37.1442676906498,175.837286711142,"24-Jul-2020","IF",186,"5","5"
"44845","whirinaki stm at corbett rd","ew-00118",3031312,"waikato","wrc","upland","rural","waikato river",-38.3030801759577,176.265152969159,"24-Jul-2020","P",373.5,"1","3&1"
"453228","mystery creek stm at bardoul farm 123 kaipaki rd","lawa-100300",3020116,"waikato","wrc","","","waikato river",-37.8950491670711,175.320857808092,"24-Jul-2020","P",47,"4","4"
"37656","mangahoanga stm (moerangi) at moerangi rd","lawa-100278",3022958,"waikato","wrc","","","oparau river",-38.0294890685888,174.944289328358,"24-Jul-2020","P",102,"1","1"
"37694","mangakara stm (pirongia) at bushline","lawa-100279",3021535,"waikato","wrc","","","waikato river",-37.9655315999646,175.151383495354,"24-Jul-2020","IF",523,"2","1"
"37768","mangakotukutuku stm (rukuhia) at peacockes rd","ew-00020",3018237,"waikato","wrc","lowland","rural","waikato river",-37.8117970730327,175.300494505438,"24-Jul-2020","U",25,"3","3&1"
"37770","mangakotukutuku stm (rukuhia) at pelorus street","lawa-100280",3018466,"waikato","wrc","","","waikato river",-37.8235581091519,175.294429728408,"24-Jul-2020","U",39,"2","2"
"37776","mangakotukutuku stm (rukuhia) at waterford road","lawa-100281",3018334,"waikato","wrc","","","waikato river",-37.812567232762,175.300279881639,"24-Jul-2020","U",25,"3","3&1"
"37872","mangaokahu stm at cogswell road (upper)","lawa-100282",3017930,"waikato","wrc","","","waitetuna river",-37.8004224335553,175.035316401232,"24-Jul-2020","IF",97,"3","3"
"38025","mangaotaki river at sh3 br","ew-00028",3038234,"waikato","wrc","lowland","native","mokau river",-38.5216039643136,174.906419395854,"24-Jul-2020","P",137,"5","1&5"
"38057","mangapapa stm (matamata) at henry watson rd","lawa-100283",3018903,"waikato","wrc","","","piako river",-37.8276863813609,175.690169111169,"24-Jul-2020","P",94,"3","3"
"38156","mangapohue stm at waitomo/marakopa rd opp marae rd","lawa-100284",3029376,"waikato","wrc","","","marokopa river",-38.2763560178215,174.930165975145,"24-Jul-2020","P",242,"4","4"
"38218","mangatangi river at stubbs rd","lawa-100285",3004852,"waikato","wrc","","","waikato river",-37.1749445291055,175.190167306498,"24-Jul-2020","P",63,"4","4"
"38247","mangatawai stm at off sh1 u/s bridge","lawa-100286",3049996,"waikato","wrc","","","waikato river",-39.1560555242188,175.764926457915,"24-Jul-2020","S",869,"2","2&1"
"38282","mangatea stm trib at tate property","lawa-100287",3011471,"waikato","wrc","","","waikato river",-37.4774899723987,175.349239230573,"24-Jul-2020","P",282,"1","1"
"38319","mangatoa stm at awakino/marakopa road","lawa-100288",3034703,"waikato","wrc","","","waikawau river",-38.4327740321927,174.706517966584,"24-Jul-2020","IF",269,"1","1"
"38337","mangatu stm at end of mangatu road","lawa-100289",3000561,"waikato","wrc","","","mangatu stream",-36.6636658725388,175.537234146425,"24-Jul-2020","IF",153,"2","2&1"
"38342","mangatutu stm (waikeria) at lethbridge rd","lawa-100290",3025840,"waikato","wrc","","","waikato river",-38.1491052588444,175.419581197919,"24-Jul-2020","P",70,"4","4"
"38364","mangauika stm at mangauika rd br","lawa-100291",3022579,"waikato","wrc","","","waikato river",-38.0081733050325,175.19621579767,"24-Jul-2020","P",68.6666666666667,"3","1&4"
"38370","mangauika stm at u/s weir [a]","lawa-100292",3022868,"waikato","wrc","","","waikato river",-38.0296287620468,175.13510929768,"24-Jul-2020","IF",319,"2","3"
"38385","mangawara stm at mangawara rd","lawa-100293",3010930,"waikato","wrc","","","waikato river",-37.4457981488357,175.407304310536,"24-Jul-2020","P",180.36987304675,"3","3&1&2"
"38418","mangawhata stm at puhunga road","lawa-100294",3039484,"waikato","wrc","","","mokau river",-38.5518014776301,175.143757872373,"24-Jul-2020","IF",153,"1","3"
"38462","mangawhero stm trib (otorohanga) at mangawhero rd","lawa-100295",3028504,"waikato","wrc","","","waikato river",-38.2404478858059,175.265193236472,"24-Jul-2020","P",98,"3","4"
"38468","mangawhio stm trib at taupaki rd","lawa-100296",3029430,"waikato","wrc","","","waikato river",-38.2626468299269,175.624548650207,"24-Jul-2020","P",318,"2","2"
"38540","marokopa stm at te anga rd","lawa-100297",3028565,"waikato","wrc","","","marokopa river",-38.2567154803974,174.889509794693,"24-Jul-2020","IF",230,"2","2"
"38622","matatoki stm at matatoki rd","lawa-100298",3005532,"waikato","wrc","","","waihou river",-37.2134731200154,175.601984249473,"24-Jul-2020","P",15.9905872345,"1","1"
