"CouncilSiteID","Date","Value","Method","Measurement","Units","Censored","centype","QC"
8214,2009-07-22,0.036,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-10-18,0.023,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-11-16,0.015,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-04-06,0.059,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-12-15,0.017,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-07-13,0.028,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-10-25,0.014,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-02-22,0.038,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-03-21,0.22,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-04-15,0.035,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-07-18,0.035,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-02-16,0.008,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-05-16,0.073,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-03-25,0.0098,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-01-18,0.027,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-06-14,0.022,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-10-12,0.013,"","NH4N","milligram per litre",FALSE,"F",10
8214,2020-01-28,0.012,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-11-17,0.013,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-02-22,0.018,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-03-27,0.057,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-12-21,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2018-01-19,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2018-02-19,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2018-03-19,0.025,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-12-18,0.23,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-03-28,0.018,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-02-23,0.0076,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-09-25,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2019-10-30,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-10-19,0.007,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-11-12,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-09-23,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-08-27,0.156,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-12-11,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-11-08,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-03-06,0.08,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-03-18,0.171,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-02-25,0.021,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-09-10,0.215,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-06-12,0.102,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-06-23,0.029,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-01-06,0.163,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-09-22,0.014,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-11-21,0.024,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-06-19,0.028,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-11-13,0.018,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-12-11,0.019,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-01-24,0.018,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-02-15,0.0066,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-06-23,0.031,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-04-14,0.054,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-10-16,0.015,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-06-14,0.07,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-10-10,0.12,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-09-12,0.08,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-11-09,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-05-21,0.24,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-07-23,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-11-05,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-02-03,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,2005-02-20,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,2005-06-21,0.058,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-06-24,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1995-07-12,0.068,"","NH4N","milligram per litre",FALSE,"F",10
8214,1995-12-19,0.023,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-05-05,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-09-20,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-09-29,0.09,"","NH4N","milligram per litre",FALSE,"F",10
8214,2020-03-12,0.007,"","NH4N","milligram per litre",FALSE,"F",10
8214,2020-04-30,0.008,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-08-14,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2005-08-18,0.028,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-04-04,0.2,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-05-16,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-03-22,0.09,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-01-21,0.13,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-10-07,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-01-28,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-03-03,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-01-14,0.07,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-08-29,0.07,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-10-14,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-04-29,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-04-14,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-05-26,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-10-23,0.065,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-10-21,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-11-21,0.455,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-01-14,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-05-13,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-01-21,0.0091,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-05-20,0.22,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-11-18,0.014,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-08-19,0.054,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-11-20,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2017-04-28,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2019-01-23,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-10-27,0.029,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-08-25,0.014,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-07-17,0.024,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-01-19,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-02-06,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-12-06,0.07,"","NH4N","milligram per litre",FALSE,"F",10
8214,2005-10-16,0.044,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-03-26,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-04-26,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-02-09,0.096,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-04-06,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-11-24,0.075,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-01-26,0.015,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-07-15,0.08,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-08-12,0.175,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-03-12,0.042,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-05-25,0.041,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-10-08,0.066,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-12-03,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2009-09-20,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-02-14,0.706,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-04-12,0.069,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-05-04,0.176,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-08-14,0.051,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-09-11,0.019,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-11-23,0.483,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-10-21,0.021,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-03-15,0.013,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-01-22,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2012-02-22,0.038,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-01-20,0.015,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-09-16,0.1,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-05-19,0.019,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-07-14,0.034,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-08-13,0.034,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-06-11,0.051,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-04-21,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-10-20,0.011,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-07-18,0.13,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-01-13,0.0068,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-12-18,0.27,"","NH4N","milligram per litre",FALSE,"F",10
8214,2016-12-14,0.012,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-05-18,0.006,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-06-18,0.015,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-01-25,0.026,"","NH4N","milligram per litre",FALSE,"F",10
8214,2017-06-27,0.027,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-05-27,0.014,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-06-13,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-08-24,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-09-25,0.061,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-01-11,0.008,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-06-02,0.27,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-08-08,0.129,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-04-16,0.285,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-07-31,0.116,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-05-15,0.026,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-09-06,0.025,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-06-13,0.079,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-04-26,0.021,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-11-02,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,2009-08-19,0.037,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-01-16,0.028,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-02-03,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2008-03-05,0.016,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-07-12,0.023,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-08-24,0.019,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-02-15,0.007,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-01-22,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2012-04-22,0.011,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-12-20,0.025,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-05-20,0.035,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-08-19,0.1,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-10-14,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-04-17,0.035,"","NH4N","milligram per litre",FALSE,"F",10
8214,2010-06-13,0.039,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-02-24,0.0088,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-03-17,0.022,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-09-17,0.025,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-04-16,0.025,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-05-18,0.15,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-11-08,0.056,"","NH4N","milligram per litre",FALSE,"F",10
8214,2015-09-10,0.077,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-08-22,0.053,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-02-17,0.1,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-03-16,0.57,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-07-13,0.29,"","NH4N","milligram per litre",FALSE,"F",10
8214,2000-12-10,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-01-05,0.09,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-06-21,0.16,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-02-24,0.07,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-04-04,0.12,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-10-14,0.21,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-08-01,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-08-16,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-11-23,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-05-14,0.05,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-07-19,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1995-09-07,0.087,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-03-03,0.019,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-06-30,0.073,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-06-03,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-04-03,0.023,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-11-17,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-08-03,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,1996-07-29,0.048,"","NH4N","milligram per litre",FALSE,"F",10
8214,2020-02-24,0.032,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-02-13,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-10-25,0.08,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-03-17,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-12-12,0.13,"","NH4N","milligram per litre",FALSE,"F",10
8214,1995-08-09,0.062,"","NH4N","milligram per litre",FALSE,"F",10
8214,1995-11-19,0.045,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-08-20,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-12-15,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-02-14,3,"","NH4N","milligram per litre",FALSE,"F",10
8214,1997-10-14,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,1999-10-25,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-01-26,0.03,"","NH4N","milligram per litre",FALSE,"F",10
8214,1998-02-23,0.06,"","NH4N","milligram per litre",FALSE,"F",10
8214,2005-11-13,0.242,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-07-02,0.059,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-09-28,0.032,"","NH4N","milligram per litre",FALSE,"F",10
8214,2008-10-27,0.018,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-10-05,0.036,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-04-22,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-08-10,0.1,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-08-20,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2003-12-04,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-11-17,0.11,"","NH4N","milligram per litre",FALSE,"F",10
8214,2004-06-02,0.02,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-12-16,0.04,"","NH4N","milligram per litre",FALSE,"F",10
8214,2002-03-26,0.08,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-08-16,0.005,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-02-21,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-04-12,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2019-08-16,0.022,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-10-06,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2019-11-25,0.012,"","NH4N","milligram per litre",FALSE,"F",10
8214,2007-12-06,0.098,"","NH4N","milligram per litre",FALSE,"F",10
8214,2006-07-10,0.021,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-06-16,0.021,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-12-11,0.067,"","NH4N","milligram per litre",FALSE,"F",10
8214,2012-03-21,0.22,"","NH4N","milligram per litre",FALSE,"F",10
8214,2011-03-17,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2010-01-14,0.006,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-02-12,0.3,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-03-11,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2014-05-12,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
8214,2013-07-22,0.009,"","NH4N","milligram per litre",FALSE,"F",10
8214,2013-04-23,0.093,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-04-17,0.027,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-07-17,0.048,"","NH4N","milligram per litre",FALSE,"F",10
8214,2018-11-28,0.033,"","NH4N","milligram per litre",FALSE,"F",10
8214,2019-12-22,0.01,"","NH4N","milligram per litre",FALSE,"F",10
8214,2001-03-22,2200,"","ECOLI","scalar",FALSE,"F",10
8214,2004-02-03,41000,"","ECOLI","scalar",FALSE,"F",10
8214,2004-03-03,720,"","ECOLI","scalar",FALSE,"F",10
8214,2002-11-17,5700,"","ECOLI","scalar",FALSE,"F",10
8214,2004-07-01,3700,"","ECOLI","scalar",FALSE,"F",10
8214,2002-03-26,2500,"","ECOLI","scalar",FALSE,"F",10
8214,2004-08-29,110,"","ECOLI","scalar",FALSE,"F",10
8214,2004-10-14,220,"","ECOLI","scalar",FALSE,"F",10
8214,2003-03-17,500,"","ECOLI","scalar",FALSE,"F",10
8214,2005-02-20,660,"","ECOLI","scalar",FALSE,"F",10
8214,2003-06-12,2100,"","ECOLI","scalar",FALSE,"F",10
8214,2003-07-13,360,"","ECOLI","scalar",FALSE,"F",10
8214,2016-01-21,290,"","ECOLI","scalar",FALSE,"F",10
8214,2014-09-21,5600,"","ECOLI","scalar",FALSE,"F",10
8214,2016-04-21,940,"","ECOLI","scalar",FALSE,"F",10
8214,2013-08-19,3400,"","ECOLI","scalar",FALSE,"F",10
8214,2017-11-20,340,"","ECOLI","scalar",FALSE,"F",10
8214,2018-02-19,1200,"","ECOLI","scalar",FALSE,"F",10
8214,2016-11-28,3100,"","ECOLI","scalar",FALSE,"F",10
8214,2017-01-25,270,"","ECOLI","scalar",FALSE,"F",10
8214,2017-06-27,320,"","ECOLI","scalar",FALSE,"F",10
8214,2019-06-19,27000,"","ECOLI","scalar",FALSE,"F",10
8214,2019-08-16,600,"","ECOLI","scalar",FALSE,"F",10
8214,2017-09-25,340,"","ECOLI","scalar",FALSE,"F",10
8214,2019-11-25,800,"","ECOLI","scalar",FALSE,"F",10
8214,2017-10-19,800,"","ECOLI","scalar",FALSE,"F",10
8214,2005-10-16,1090,"","ECOLI","scalar",FALSE,"F",10
8214,2005-11-13,43000,"","ECOLI","scalar",FALSE,"F",10
8214,2006-08-08,890,"","ECOLI","scalar",FALSE,"F",10
8214,2007-04-16,110000,"","ECOLI","scalar",FALSE,"F",10
8214,2008-09-28,280,"","ECOLI","scalar",FALSE,"F",10
8214,2006-09-06,2700,"","ECOLI","scalar",FALSE,"F",10
8214,2009-01-26,280,"","ECOLI","scalar",FALSE,"F",10
8214,2007-07-15,3300,"","ECOLI","scalar",FALSE,"F",10
8214,2009-03-24,200,"","ECOLI","scalar",FALSE,"F",10
8214,2007-08-12,29000,"","ECOLI","scalar",FALSE,"F",10
8214,2007-11-07,540,"","ECOLI","scalar",FALSE,"F",10
8214,2006-12-03,127,"","ECOLI","scalar",FALSE,"F",10
8214,2008-01-06,1010,"","ECOLI","scalar",FALSE,"F",10
8214,2008-02-03,430,"","ECOLI","scalar",FALSE,"F",10
8214,2009-11-16,390,"","ECOLI","scalar",FALSE,"F",10
8214,2006-04-12,360,"","ECOLI","scalar",FALSE,"F",10
8214,2010-08-24,270,"","ECOLI","scalar",FALSE,"F",10
8214,2011-09-11,3900,"","ECOLI","scalar",FALSE,"F",10
8214,2010-04-15,4700,"","ECOLI","scalar",FALSE,"F",10
8214,2012-06-19,2500,"","ECOLI","scalar",FALSE,"F",10
8214,2011-02-16,660,"","ECOLI","scalar",FALSE,"F",10
8214,2012-12-11,720,"","ECOLI","scalar",FALSE,"F",10
8214,2013-01-24,700,"","ECOLI","scalar",FALSE,"F",10
8214,2013-03-25,740,"","ECOLI","scalar",FALSE,"F",10
8214,2010-07-12,590,"","ECOLI","scalar",FALSE,"F",10
8214,2015-02-15,230,"","ECOLI","scalar",FALSE,"F",10
8214,2014-03-11,1300,"","ECOLI","scalar",FALSE,"F",10
8214,2013-10-16,500,"","ECOLI","scalar",FALSE,"F",10
8214,2014-05-12,980,"","ECOLI","scalar",FALSE,"F",10
8214,2019-12-22,1100,"","ECOLI","scalar",FALSE,"F",10
8214,2015-12-08,640,"","ECOLI","scalar",FALSE,"F",10
8214,2014-08-22,3200,"","ECOLI","scalar",FALSE,"F",10
8214,2013-12-15,1500,"","ECOLI","scalar",FALSE,"F",10
8214,2016-02-22,360,"","ECOLI","scalar",FALSE,"F",10
8214,2016-06-20,450,"","ECOLI","scalar",FALSE,"F",10
8214,2014-01-13,800,"","ECOLI","scalar",FALSE,"F",10
8214,2016-07-18,23000,"","ECOLI","scalar",FALSE,"F",10
8214,2016-08-31,290000,"","ECOLI","scalar",FALSE,"F",10
8214,2016-10-27,760,"","ECOLI","scalar",FALSE,"F",10
8214,2017-07-26,390,"","ECOLI","scalar",FALSE,"F",10
8214,2017-08-25,7000,"","ECOLI","scalar",FALSE,"F",10
8214,2016-12-14,580,"","ECOLI","scalar",FALSE,"F",10
8214,2019-10-06,2800,"","ECOLI","scalar",FALSE,"F",10
8214,2006-02-09,72000,"","ECOLI","scalar",FALSE,"F",10
8214,2008-07-02,960,"","ECOLI","scalar",FALSE,"F",10
8214,2008-11-24,4300,"","ECOLI","scalar",FALSE,"F",10
8214,2007-09-10,54000,"","ECOLI","scalar",FALSE,"F",10
8214,2007-10-08,35000,"","ECOLI","scalar",FALSE,"F",10
8214,2007-12-06,5000,"","ECOLI","scalar",FALSE,"F",10
8214,2009-10-18,2000,"","ECOLI","scalar",FALSE,"F",10
8214,2009-12-15,440,"","ECOLI","scalar",FALSE,"F",10
8214,2011-07-13,490,"","ECOLI","scalar",FALSE,"F",10
8214,2010-10-21,480,"","ECOLI","scalar",FALSE,"F",10
8214,2012-05-20,350,"","ECOLI","scalar",FALSE,"F",10
8214,2011-01-20,440,"","ECOLI","scalar",FALSE,"F",10
8214,2011-04-17,3300,"","ECOLI","scalar",FALSE,"F",10
8214,2013-02-24,480,"","ECOLI","scalar",FALSE,"F",10
8214,2014-02-12,540,"","ECOLI","scalar",FALSE,"F",10
8214,2015-08-13,160,"","ECOLI","scalar",FALSE,"F",10
8214,2015-10-12,7000,"","ECOLI","scalar",FALSE,"F",10
8214,2005-08-18,1240,"","ECOLI","scalar",FALSE,"F",10
8214,2001-01-21,560,"","ECOLI","scalar",FALSE,"F",10
8214,2003-08-10,2500,"","ECOLI","scalar",FALSE,"F",10
8214,2002-07-23,580,"","ECOLI","scalar",FALSE,"F",10
8214,2003-09-09,580,"","ECOLI","scalar",FALSE,"F",10
8214,2005-01-23,720,"","ECOLI","scalar",FALSE,"F",10
8214,2005-03-23,87000,"","ECOLI","scalar",FALSE,"F",10
8214,2003-05-14,1600,"","ECOLI","scalar",FALSE,"F",10
8214,2020-02-24,600,"","ECOLI","scalar",FALSE,"F",10
8214,2000-06-14,620,"","ECOLI","scalar",FALSE,"F",10
8214,2000-09-12,8500,"","ECOLI","scalar",FALSE,"F",10
8214,2000-12-10,2200,"","ECOLI","scalar",FALSE,"F",10
8214,2002-08-20,380,"","ECOLI","scalar",FALSE,"F",10
8214,2002-01-28,4000,"","ECOLI","scalar",FALSE,"F",10
8214,2002-09-19,4600,"","ECOLI","scalar",FALSE,"F",10
8214,2002-02-24,1900,"","ECOLI","scalar",FALSE,"F",10
8214,2001-10-14,146000,"","ECOLI","scalar",FALSE,"F",10
8214,2002-12-16,670,"","ECOLI","scalar",FALSE,"F",10
8214,2004-08-01,43000,"","ECOLI","scalar",FALSE,"F",10
8214,2003-01-14,4200,"","ECOLI","scalar",FALSE,"F",10
8214,2003-02-13,1000,"","ECOLI","scalar",FALSE,"F",10
8214,2004-10-25,17000,"","ECOLI","scalar",FALSE,"F",10
8214,2004-11-23,2300,"","ECOLI","scalar",FALSE,"F",10
8214,2001-11-12,550,"","ECOLI","scalar",FALSE,"F",10
8214,2003-04-14,460,"","ECOLI","scalar",FALSE,"F",10
8214,2005-04-21,1900,"","ECOLI","scalar",FALSE,"F",10
8214,2001-07-19,3100,"","ECOLI","scalar",FALSE,"F",10
8214,2002-06-24,360,"","ECOLI","scalar",FALSE,"F",10
8214,2016-05-20,61000,"","ECOLI","scalar",FALSE,"F",10
8214,2016-09-27,31000,"","ECOLI","scalar",FALSE,"F",10
8214,2018-01-19,6000,"","ECOLI","scalar",FALSE,"F",10
8214,2018-04-17,700,"","ECOLI","scalar",FALSE,"F",10
8214,2018-06-18,1000,"","ECOLI","scalar",FALSE,"F",10
8214,2018-07-17,1900,"","ECOLI","scalar",FALSE,"F",10
8214,2019-05-27,320,"","ECOLI","scalar",FALSE,"F",10
8214,2019-10-30,1000,"","ECOLI","scalar",FALSE,"F",10
8214,2008-06-02,96000,"","ECOLI","scalar",FALSE,"F",10
8214,2008-07-31,19000,"","ECOLI","scalar",FALSE,"F",10
8214,2008-08-31,470,"","ECOLI","scalar",FALSE,"F",10
8214,2009-02-25,6300,"","ECOLI","scalar",FALSE,"F",10
