"LawaID","CouncilSiteID","Agency","Parameter","Median","StateScore","ComparisonGroup","Altitude","Landuse"
"arc-00016","8205","ac","DRP",0.015,2,"site|urban","All","Urban"
"arc-00016","8205","ac","TP",0.046,3,"site|urban","All","Urban"
"arc-00016","8205","ac","ECOLI",800,4,"site|urban","All","Urban"
"arc-00016","8205","ac","TURB",7.6,4,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","NH4",0.012,2,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","PH",7.61,1,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","TON",0.169,1,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","TN",0.67,2,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","DRP",0.015,2,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","TP",0.046,3,"site|lowland|urban","Lowland","Urban"
"arc-00016","8205","ac","ECOLI",800,4,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","TURB",6.8,4,"site|All","All","All"
"arc-00018","8217","ac","NH4",0.037,4,"site|All","All","All"
"arc-00018","8217","ac","PH",7.7,1,"site|All","All","All"
"arc-00018","8217","ac","TON",0.75,3,"site|All","All","All"
"arc-00018","8217","ac","TN",1.1,4,"site|All","All","All"
"arc-00018","8217","ac","DRP",0.01,2,"site|All","All","All"
"arc-00018","8217","ac","TP",0.038,3,"site|All","All","All"
"arc-00018","8217","ac","ECOLI",1100,4,"site|All","All","All"
"arc-00018","8217","ac","TURB",6.8,4,"site|lowland","Lowland","All"
"arc-00018","8217","ac","NH4",0.037,4,"site|lowland","Lowland","All"
"arc-00018","8217","ac","PH",7.7,1,"site|lowland","Lowland","All"
"arc-00018","8217","ac","TON",0.75,3,"site|lowland","Lowland","All"
"arc-00018","8217","ac","TN",1.1,3,"site|lowland","Lowland","All"
"arc-00018","8217","ac","DRP",0.01,2,"site|lowland","Lowland","All"
"arc-00018","8217","ac","TP",0.038,3,"site|lowland","Lowland","All"
"arc-00018","8217","ac","ECOLI",1100,4,"site|lowland","Lowland","All"
"arc-00018","8217","ac","TURB",6.8,4,"site|urban","All","Urban"
"arc-00018","8217","ac","NH4",0.037,3,"site|urban","All","Urban"
"arc-00018","8217","ac","PH",7.7,1,"site|urban","All","Urban"
"arc-00018","8217","ac","TON",0.75,3,"site|urban","All","Urban"
"arc-00018","8217","ac","TN",1.1,3,"site|urban","All","Urban"
"arc-00018","8217","ac","DRP",0.01,1,"site|urban","All","Urban"
"arc-00018","8217","ac","TP",0.038,2,"site|urban","All","Urban"
"arc-00018","8217","ac","ECOLI",1100,4,"site|urban","All","Urban"
"arc-00018","8217","ac","TURB",6.8,4,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","NH4",0.037,3,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","PH",7.7,1,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","TON",0.75,2,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","TN",1.1,3,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","DRP",0.01,1,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","TP",0.038,3,"site|lowland|urban","Lowland","Urban"
"arc-00018","8217","ac","ECOLI",1100,4,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","TURB",6.4,4,"site|All","All","All"
"arc-00019","8215","ac","NH4",0.34,4,"site|All","All","All"
"arc-00019","8215","ac","PH",7.8,2,"site|All","All","All"
"arc-00019","8215","ac","TON",0.48,3,"site|All","All","All"
"arc-00019","8215","ac","TN",1.29,4,"site|All","All","All"
"arc-00019","8215","ac","DRP",0.036,4,"site|All","All","All"
"arc-00019","8215","ac","TP",0.096,4,"site|All","All","All"
"arc-00019","8215","ac","ECOLI",430,4,"site|All","All","All"
"arc-00019","8215","ac","TURB",6.4,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","NH4",0.34,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","PH",7.8,2,"site|lowland","Lowland","All"
"arc-00019","8215","ac","TON",0.48,3,"site|lowland","Lowland","All"
"arc-00019","8215","ac","TN",1.29,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","DRP",0.036,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","TP",0.096,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","ECOLI",430,4,"site|lowland","Lowland","All"
"arc-00019","8215","ac","TURB",6.4,4,"site|urban","All","Urban"
"arc-00019","8215","ac","NH4",0.34,4,"site|urban","All","Urban"
"arc-00019","8215","ac","PH",7.8,2,"site|urban","All","Urban"
"arc-00019","8215","ac","TON",0.48,2,"site|urban","All","Urban"
"arc-00019","8215","ac","TN",1.29,3,"site|urban","All","Urban"
"arc-00019","8215","ac","DRP",0.036,4,"site|urban","All","Urban"
"arc-00019","8215","ac","TP",0.096,4,"site|urban","All","Urban"
"arc-00019","8215","ac","ECOLI",430,3,"site|urban","All","Urban"
"arc-00019","8215","ac","TURB",6.4,4,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","NH4",0.34,4,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","PH",7.8,2,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","TON",0.48,2,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","TN",1.29,3,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","DRP",0.036,4,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","TP",0.096,4,"site|lowland|urban","Lowland","Urban"
"arc-00019","8215","ac","ECOLI",430,3,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","TURB",5.9,4,"site|All","All","All"
"arc-00021","43856","ac","NH4",0.026,4,"site|All","All","All"
"arc-00021","43856","ac","PH",7,2,"site|All","All","All"
"arc-00021","43856","ac","TON",0.325,3,"site|All","All","All"
"arc-00021","43856","ac","TN",0.8,3,"site|All","All","All"
"arc-00021","43856","ac","DRP",0.025,4,"site|All","All","All"
"arc-00021","43856","ac","TP",0.067,4,"site|All","All","All"
"arc-00021","43856","ac","ECOLI",1100,4,"site|All","All","All"
"arc-00021","43856","ac","TURB",5.9,4,"site|lowland","Lowland","All"
"arc-00021","43856","ac","NH4",0.026,4,"site|lowland","Lowland","All"
"arc-00021","43856","ac","PH",7,2,"site|lowland","Lowland","All"
"arc-00021","43856","ac","TON",0.325,2,"site|lowland","Lowland","All"
"arc-00021","43856","ac","TN",0.8,3,"site|lowland","Lowland","All"
"arc-00021","43856","ac","DRP",0.025,4,"site|lowland","Lowland","All"
"arc-00021","43856","ac","TP",0.067,4,"site|lowland","Lowland","All"
"arc-00021","43856","ac","ECOLI",1100,4,"site|lowland","Lowland","All"
"arc-00021","43856","ac","TURB",5.9,4,"site|urban","All","Urban"
"arc-00021","43856","ac","NH4",0.026,3,"site|urban","All","Urban"
"arc-00021","43856","ac","PH",7,2,"site|urban","All","Urban"
"arc-00021","43856","ac","TON",0.325,1,"site|urban","All","Urban"
"arc-00021","43856","ac","TN",0.8,2,"site|urban","All","Urban"
"arc-00021","43856","ac","DRP",0.025,3,"site|urban","All","Urban"
"arc-00021","43856","ac","TP",0.067,4,"site|urban","All","Urban"
"arc-00021","43856","ac","ECOLI",1100,4,"site|urban","All","Urban"
"arc-00021","43856","ac","TURB",5.9,4,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","NH4",0.026,3,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","PH",7,2,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","TON",0.325,1,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","TN",0.8,2,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","DRP",0.025,3,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","TP",0.067,4,"site|lowland|urban","Lowland","Urban"
"arc-00021","43856","ac","ECOLI",1100,4,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","TURB",4.1,3,"site|All","All","All"
"arc-00022","43807","ac","NH4",0.019,4,"site|All","All","All"
"arc-00022","43807","ac","PH",7.45,1,"site|All","All","All"
"arc-00022","43807","ac","TON",0.43,3,"site|All","All","All"
"arc-00022","43807","ac","TN",0.77,3,"site|All","All","All"
"arc-00022","43807","ac","DRP",0.014,3,"site|All","All","All"
"arc-00022","43807","ac","TP",0.041,3,"site|All","All","All"
"arc-00022","43807","ac","ECOLI",300,4,"site|All","All","All"
"arc-00022","43807","ac","TURB",4.1,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","NH4",0.019,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","PH",7.45,1,"site|lowland","Lowland","All"
"arc-00022","43807","ac","TON",0.43,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","TN",0.77,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","DRP",0.014,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","TP",0.041,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","ECOLI",300,3,"site|lowland","Lowland","All"
"arc-00022","43807","ac","TURB",4.1,3,"site|urban","All","Urban"
"arc-00022","43807","ac","NH4",0.019,2,"site|urban","All","Urban"
"arc-00022","43807","ac","PH",7.45,1,"site|urban","All","Urban"
"arc-00022","43807","ac","TON",0.43,2,"site|urban","All","Urban"
"arc-00022","43807","ac","TN",0.77,2,"site|urban","All","Urban"
"arc-00022","43807","ac","DRP",0.014,2,"site|urban","All","Urban"
"arc-00022","43807","ac","TP",0.041,3,"site|urban","All","Urban"
"arc-00022","43807","ac","ECOLI",300,2,"site|urban","All","Urban"
"arc-00022","43807","ac","TURB",4.1,3,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","NH4",0.019,2,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","PH",7.45,1,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","TON",0.43,2,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","TN",0.77,2,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","DRP",0.014,2,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","TP",0.041,3,"site|lowland|urban","Lowland","Urban"
"arc-00022","43807","ac","ECOLI",300,2,"site|lowland|urban","Lowland","Urban"
"arc-00024","7506","ac","TURB",8.8,4,"site|All","All","All"
"arc-00024","7506","ac","NH4",0.00945,3,"site|All","All","All"
"arc-00024","7506","ac","PH",7.16,2,"site|All","All","All"
"arc-00024","7506","ac","TON",0.078,1,"site|All","All","All"
"arc-00024","7506","ac","TN",0.43,2,"site|All","All","All"
"arc-00024","7506","ac","DRP",0.011,3,"site|All","All","All"
"arc-00024","7506","ac","TP",0.0345,3,"site|All","All","All"
"arc-00024","7506","ac","ECOLI",395,4,"site|All","All","All"
"arc-00024","7506","ac","TURB",8.8,4,"site|lowland","Lowland","All"
"arc-00024","7506","ac","NH4",0.00945,3,"site|lowland","Lowland","All"
"arc-00024","7506","ac","PH",7.16,2,"site|lowland","Lowland","All"
"arc-00024","7506","ac","TON",0.078,1,"site|lowland","Lowland","All"
"arc-00024","7506","ac","TN",0.43,2,"site|lowland","Lowland","All"
"arc-00024","7506","ac","DRP",0.011,2,"site|lowland","Lowland","All"
"arc-00024","7506","ac","TP",0.0345,3,"site|lowland","Lowland","All"
"arc-00024","7506","ac","ECOLI",395,4,"site|lowland","Lowland","All"
"arc-00024","7506","ac","TURB",8.8,4,"site|rural","All","Rural"
"arc-00024","7506","ac","NH4",0.00945,3,"site|rural","All","Rural"
"arc-00024","7506","ac","PH",7.16,2,"site|rural","All","Rural"
"arc-00024","7506","ac","TON",0.078,1,"site|rural","All","Rural"
"arc-00024","7506","ac","TN",0.43,2,"site|rural","All","Rural"
"arc-00024","7506","ac","DRP",0.011,3,"site|rural","All","Rural"
"arc-00024","7506","ac","TP",0.0345,3,"site|rural","All","Rural"
"arc-00024","7506","ac","ECOLI",395,4,"site|rural","All","Rural"
"arc-00024","7506","ac","TURB",8.8,4,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","NH4",0.00945,3,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","PH",7.16,2,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","TON",0.078,1,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","TN",0.43,2,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","DRP",0.011,2,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","TP",0.0345,3,"site|lowland|rural","Lowland","Rural"
"arc-00024","7506","ac","ECOLI",395,4,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","TURB",5.5,4,"site|All","All","All"
"arc-00026","7104","ac","NH4",0.011,3,"site|All","All","All"
"arc-00026","7104","ac","PH",7.36,1,"site|All","All","All"
"arc-00026","7104","ac","TON",0.093,2,"site|All","All","All"
"arc-00026","7104","ac","TN",0.32,2,"site|All","All","All"
"arc-00026","7104","ac","DRP",0.01055,2,"site|All","All","All"
"arc-00026","7104","ac","TP",0.029,3,"site|All","All","All"
"arc-00026","7104","ac","ECOLI",230,3,"site|All","All","All"
"arc-00026","7104","ac","TURB",5.5,4,"site|lowland","Lowland","All"
"arc-00026","7104","ac","NH4",0.011,3,"site|lowland","Lowland","All"
"arc-00026","7104","ac","PH",7.36,1,"site|lowland","Lowland","All"
"arc-00026","7104","ac","TON",0.093,1,"site|lowland","Lowland","All"
"arc-00026","7104","ac","TN",0.32,2,"site|lowland","Lowland","All"
"arc-00026","7104","ac","DRP",0.01055,2,"site|lowland","Lowland","All"
"arc-00026","7104","ac","TP",0.029,3,"site|lowland","Lowland","All"
"arc-00026","7104","ac","ECOLI",230,3,"site|lowland","Lowland","All"
"arc-00026","7104","ac","TURB",5.5,4,"site|rural","All","Rural"
"arc-00026","7104","ac","NH4",0.011,3,"site|rural","All","Rural"
"arc-00026","7104","ac","PH",7.36,1,"site|rural","All","Rural"
"arc-00026","7104","ac","TON",0.093,1,"site|rural","All","Rural"
"arc-00026","7104","ac","TN",0.32,2,"site|rural","All","Rural"
"arc-00026","7104","ac","DRP",0.01055,2,"site|rural","All","Rural"
"arc-00026","7104","ac","TP",0.029,3,"site|rural","All","Rural"
"arc-00026","7104","ac","ECOLI",230,3,"site|rural","All","Rural"
"arc-00026","7104","ac","TURB",5.5,4,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","NH4",0.011,3,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","PH",7.36,1,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","TON",0.093,1,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","TN",0.32,1,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","DRP",0.01055,2,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","TP",0.029,3,"site|lowland|rural","Lowland","Rural"
"arc-00026","7104","ac","ECOLI",230,3,"site|lowland|rural","Lowland","Rural"
"arc-00027","7206","ac","TURB",6.4,4,"site|All","All","All"
"arc-00027","7206","ac","NH4",0.0025,1,"site|All","All","All"
"arc-00027","7206","ac","PH",7.12,2,"site|All","All","All"
"arc-00027","7206","ac","TON",0.0046,1,"site|All","All","All"
"arc-00027","7206","ac","TN",0.061,1,"site|All","All","All"
"arc-00027","7206","ac","DRP",0.007,2,"site|All","All","All"
"arc-00027","7206","ac","TP",0.012,1,"site|All","All","All"
"arc-00027","7206","ac","ECOLI",40,1,"site|All","All","All"
"arc-00027","7206","ac","TURB",6.4,4,"site|upland","Upland","All"
"arc-00027","7206","ac","NH4",0.0025,1,"site|upland","Upland","All"
"arc-00027","7206","ac","PH",7.12,2,"site|upland","Upland","All"
"arc-00027","7206","ac","TON",0.0046,1,"site|upland","Upland","All"
"arc-00027","7206","ac","TN",0.061,1,"site|upland","Upland","All"
"arc-00027","7206","ac","DRP",0.007,2,"site|upland","Upland","All"
"arc-00027","7206","ac","TP",0.012,2,"site|upland","Upland","All"
"arc-00027","7206","ac","ECOLI",40,2,"site|upland","Upland","All"
"arc-00027","7206","ac","TURB",6.4,4,"site|forest","All","Forest"
"arc-00027","7206","ac","NH4",0.0025,1,"site|forest","All","Forest"
"arc-00027","7206","ac","PH",7.12,2,"site|forest","All","Forest"
"arc-00027","7206","ac","TON",0.0046,1,"site|forest","All","Forest"
"arc-00027","7206","ac","TN",0.061,1,"site|forest","All","Forest"
"arc-00027","7206","ac","DRP",0.007,2,"site|forest","All","Forest"
"arc-00027","7206","ac","TP",0.012,2,"site|forest","All","Forest"
"arc-00027","7206","ac","ECOLI",40,2,"site|forest","All","Forest"
"arc-00027","7206","ac","TURB",6.4,4,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","NH4",0.0025,1,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","PH",7.12,2,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","TON",0.0046,1,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","TN",0.061,1,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","DRP",0.007,2,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","TP",0.012,2,"site|upland|forest","Upland","Forest"
"arc-00027","7206","ac","ECOLI",40,3,"site|upland|forest","Upland","Forest"
"arc-00028","43601","ac","TURB",1.75,2,"site|All","All","All"
"arc-00028","43601","ac","NH4",0.00615,2,"site|All","All","All"
"arc-00028","43601","ac","PH",7.06,2,"site|All","All","All"
"arc-00028","43601","ac","TON",2.6,4,"site|All","All","All"
"arc-00028","43601","ac","TN",2.75,4,"site|All","All","All"
"arc-00028","43601","ac","DRP",0.0088,2,"site|All","All","All"
"arc-00028","43601","ac","TP",0.0165,2,"site|All","All","All"
"arc-00028","43601","ac","ECOLI",270,3,"site|All","All","All"
"arc-00028","43601","ac","TURB",1.75,2,"site|lowland","Lowland","All"
"arc-00028","43601","ac","NH4",0.00615,2,"site|lowland","Lowland","All"
"arc-00028","43601","ac","PH",7.06,2,"site|lowland","Lowland","All"
"arc-00028","43601","ac","TON",2.6,4,"site|lowland","Lowland","All"
"arc-00028","43601","ac","TN",2.75,4,"site|lowland","Lowland","All"
"arc-00028","43601","ac","DRP",0.0088,2,"site|lowland","Lowland","All"
"arc-00028","43601","ac","TP",0.0165,2,"site|lowland","Lowland","All"
"arc-00028","43601","ac","ECOLI",270,3,"site|lowland","Lowland","All"
"arc-00028","43601","ac","TURB",1.75,2,"site|rural","All","Rural"
"arc-00028","43601","ac","NH4",0.00615,3,"site|rural","All","Rural"
"arc-00028","43601","ac","PH",7.06,2,"site|rural","All","Rural"
"arc-00028","43601","ac","TON",2.6,4,"site|rural","All","Rural"
"arc-00028","43601","ac","TN",2.75,4,"site|rural","All","Rural"
"arc-00028","43601","ac","DRP",0.0088,2,"site|rural","All","Rural"
"arc-00028","43601","ac","TP",0.0165,2,"site|rural","All","Rural"
"arc-00028","43601","ac","ECOLI",270,3,"site|rural","All","Rural"
"arc-00028","43601","ac","TURB",1.75,2,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","NH4",0.00615,2,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","PH",7.06,2,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","TON",2.6,4,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","TN",2.75,4,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","DRP",0.0088,2,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","TP",0.0165,2,"site|lowland|rural","Lowland","Rural"
"arc-00028","43601","ac","ECOLI",270,3,"site|lowland|rural","Lowland","Rural"
"arc-00029","438100","ac","TURB",3.15,3,"site|All","All","All"
"arc-00029","438100","ac","NH4",0.0105,3,"site|All","All","All"
"arc-00029","438100","ac","PH",7.28,2,"site|All","All","All"
"arc-00029","438100","ac","TON",12.95,4,"site|All","All","All"
"arc-00029","438100","ac","TN",13.65,4,"site|All","All","All"
"arc-00029","438100","ac","DRP",0.00905,2,"site|All","All","All"
"arc-00029","438100","ac","TP",0.0205,2,"site|All","All","All"
"arc-00029","438100","ac","ECOLI",955,4,"site|All","All","All"
"arc-00029","438100","ac","TURB",3.15,3,"site|lowland","Lowland","All"
"arc-00029","438100","ac","NH4",0.0105,3,"site|lowland","Lowland","All"
"arc-00029","438100","ac","PH",7.28,1,"site|lowland","Lowland","All"
"arc-00029","438100","ac","TON",12.95,4,"site|lowland","Lowland","All"
"arc-00029","438100","ac","TN",13.65,4,"site|lowland","Lowland","All"
"arc-00029","438100","ac","DRP",0.00905,2,"site|lowland","Lowland","All"
"arc-00029","438100","ac","TP",0.0205,2,"site|lowland","Lowland","All"
