"CouncilSiteID","Date","Value","Measurement","Units","Censored","CenType","QC","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"crooked rv @ rotomanu-bell hill rd","20-Sep-16","8.5","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","31-Oct-16","11.5","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","24-Nov-16","3.71","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","19-Dec-16","2.15","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","26-Jan-17","2.9","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","15-Feb-17","2.73","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Mar-17","9.62","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","26-Apr-17","12.5","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","23-May-17","11.2","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","20-Jun-17","7.5","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","25-Jul-17","8.1","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","28-Aug-17","11.23","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Sep-17","5.84","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","12-Oct-17","6.8","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Nov-17","15.7","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","19-Dec-17","12.4","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","16-Jan-18","9.58","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","22-Feb-18","9.08","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Mar-18","11.5","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","26-Apr-18","6.93","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","15-May-18","9.55","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","19-Jun-18","18.9","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","25-Jul-18","10.45","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Aug-18","9.45","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","18-Sep-18","5.3","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","16-Oct-18","11.6","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","20-Nov-18","4.35","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","18-Dec-18","8.311","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","14-Jan-19","3.55","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","19-Feb-19","12.2","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-May-19","7.82","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","19-Jun-19","10.98","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","20-Aug-19","8.98","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","26-Sep-19","7.06","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","15-Oct-19","10.4","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","21-Nov-19","2.95","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ rotomanu-bell hill rd","18-Dec-19","4.35","BDISC","",FALSE,"FALSE","0","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","Forest","grey river",-42.63002914,171.59664514,"21-Aug-2020","Forest",120.333333333333,"Lowland"
"crooked rv @ te kinga","10-Jan-05","0.007","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","23-May-05","0.007","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","21-Jul-05","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","13-Feb-06","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","08-May-06","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","18-Feb-08","0.0005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","30-Jun-08","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","28-Aug-08","0.011","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","21-Oct-08","0.01","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","18-Dec-08","0.01","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","03-Feb-09","0.018","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Apr-09","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","17-Jun-09","0.011","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Aug-09","0.007","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","21-Oct-09","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","08-Dec-09","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","01-Mar-10","0.01","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","06-May-10","0.017","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","15-Jun-10","0.011","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Aug-10","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","28-Oct-10","0.006","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","15-Dec-10","0.013","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Feb-11","0.02","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","14-Apr-11","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","28-Jun-11","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","25-Aug-11","0.015","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","20-Oct-11","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","19-Dec-11","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","21-Feb-12","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Apr-12","0.006","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","29-Jun-12","0.01","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","30-Aug-12","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Oct-12","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","12-Dec-12","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","25-Feb-13","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","18-Apr-13","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","12-Jun-13","0.006","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","30-Oct-13","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","12-Dec-13","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","25-Feb-14","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","30-Apr-14","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","23-Jun-14","0.016","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","28-Aug-14","0.012","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","31-Oct-14","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","15-Dec-14","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","17-Feb-15","0.006","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","20-Apr-15","0.007","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","25-Jun-15","0.008","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","17-Aug-15","0.014","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","14-Oct-15","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","10-Dec-15","0.006","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","15-Feb-16","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","31-Mar-16","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","27-Apr-16","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","17-May-16","0.011","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","16-Jun-16","0.013","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","26-Jul-16","0.01","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","30-Aug-16","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","20-Sep-16","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","31-Oct-16","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","24-Nov-16","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","19-Dec-16","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","26-Jan-17","0.005","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","14-Feb-17","0.009","NH4","",FALSE,"FALSE","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","21-Mar-17","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","26-Apr-17","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
"crooked rv @ te kinga","23-May-17","0.005","NH4","",TRUE,"Left","0","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","Forest","grey river",-42.60115919,171.49737356,"21-Aug-2020","Forest",83,"Lowland"
