"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","EcoliPeriod","EcoliMed","EcoliMed_Band","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliAnalysisNote","EcoliSummaryband","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"es-00167","Wairaki River ds Blackmount Road","wairaki river ds blackmount road","2015to2019",0.128,"A",0.37,"A","A","",0.00306748466257669,"A",0.00381679389312977,"A","A","",NA,50,"ABC",1975,"DE",11.864406779661,"C",11.864406779661,"A"," Need 60 values for 5yr, have  59","D",15044418,"southland","es","lowland","Rural","waiau river",-45.9348877203632,167.699734330932,"21-Aug-2020","Rural",100.5,"Lowland"
"es-00167","Wairaki River ds Blackmount Road","wairaki river ds blackmount road","2014to2018",0.128,"A",0.378,"A","A","",0.00306748466257669,"A",0.00381679389312977,"A","A","",NA,53,"ABC",53,"ABC",11.3207547169811,"C",11.3207547169811,"A"," Need 60 values for 5yr, have  53","C",15044418,"southland","es","lowland","Rural","waiau river",-45.9348877203632,167.699734330932,"21-Aug-2020","Rural",100.5,"Lowland"
"es-00167","Wairaki River ds Blackmount Road","wairaki river ds blackmount road","2012to2016",0.112,"A",0.38,"A","A","",0.00306748466257669,"A",0.00381679389312977,"A","A","",NA,30,"ABC",30,"ABC",10,"BC",10,"A"," Need 60 values for 5yr, have  30","B",15044418,"southland","es","lowland","Rural","waiau river",-45.9348877203632,167.699734330932,"21-Aug-2020","Rural",100.5,"Lowland"
"es-00167","Wairaki River ds Blackmount Road","wairaki river ds blackmount road","2013to2017",0.112,"A",0.374,"A","A","",0.00306748466257669,"A",0.00381679389312977,"A","A","",NA,42,"ABC",42,"ABC",11.9047619047619,"C",11.9047619047619,"A"," Need 60 values for 5yr, have  42","C",15044418,"southland","es","lowland","Rural","waiau river",-45.9348877203632,167.699734330932,"21-Aug-2020","Rural",100.5,"Lowland"
"ew-00001","14393","awakino river at gribbon rd","2014to2018",0.11,"A",0.17755,"A","A","",0.00558659217877095,"A",0.0087719298245614,"A","A","",NA,90,"ABC",2200,"DE",11.864406779661,"C",16.9491525423729,"A"," Need 60 values for 5yr, have  59","D",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2015to2019",0.085,"A",0.17755,"A","A","",0.00558659217877095,"A",0.00825967590732556,"A","A","",NA,80,"ABC",2175,"DE",10.1694915254237,"C",18.6440677966102,"A"," Need 60 values for 5yr, have  59","D",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2011to2015",0.1095,"A",0.1895,"A","A","",0.00558659217877095,"A",0.0087719298245614,"A","A","",NA,47,"ABC",47,"ABC",6.97674418604651,"B",11.6279069767442,"A"," Need 60 values for 5yr, have  43","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2008to2012",0.102,"A",0.2,"A","A","",0.00515463917525773,"A",0.00721815443734746,"A","A","",NA,24,"ABC",24,"ABC",10,"BC",25,"BC"," Need 60 values for 5yr, have  20","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2013to2017",0.118,"A",0.18075,"A","A","",0.00558659217877095,"A",0.0087719298245614,"A","A","",NA,74,"ABC",3220,"DE",12.0689655172414,"C",18.9655172413793,"A"," Need 60 values for 5yr, have  58","D",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2007to2011",0.1095,"A",0.204,"A","A","",0.00515463917525773,"A",0.00820275880541047,"A","A","",NA,24,"ABC",24,"ABC",5,"B",20,"BC"," Need 60 values for 5yr, have  20","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2012to2016",0.1115,"A",0.1845,"A","A","",0.00558659217877095,"A",0.00820275880541047,"A","A","",NA,55,"ABC",55,"ABC",11.7647058823529,"C",17.6470588235294,"A"," Need 60 values for 5yr, have  51","C",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2010to2014",0.1055,"A",0.1895,"A","A","",0.00537061567701434,"A",0.00820275880541047,"A","A","",NA,39,"ABC",39,"ABC",8.57142857142857,"B",17.1428571428571,"A"," Need 60 values for 5yr, have  35","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2005to2009",0.11,"A",0.205,"A","A","",0.00515463917525773,"A",0.00917065390749601,"A","A","",NA,20,"ABC",20,"ABC",5,"B",20,"BC"," Need 60 values for 5yr, have  20","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2006to2010",0.11,"A",0.205,"A","A","",0.00515463917525773,"A",0.00820275880541047,"A","A","",NA,24,"ABC",24,"ABC",0,"A",15,"A"," Need 60 values for 5yr, have  20","A",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00001","14393","awakino river at gribbon rd","2009to2013",0.102,"A",0.1965,"A","A","",0.00515463917525773,"A",0.00763358778625954,"A","A","",NA,31,"ABC",31,"ABC",7.40740740740741,"B",25.9259259259259,"BC"," Need 60 values for 5yr, have  27","B",3039482,"waikato","wrc","lowland","Rural","awakino river",-38.5631084931943,174.837116995288,"21-Aug-2020","Forest",195,"Upland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2010to2014",0.202,"A",0.44,"A","A","",0.00653653329266666,"A",0.0207836555156847,"A","A","",NA,39,"ABC",39,"ABC",31.4285714285714,"E",48.5714285714286,"D"," Need 60 values for 5yr, have  35","E",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2008to2012",0.21,"A",0.47,"A","A","",0.00586078075196216,"A",0.01852487135506,"A","A","",NA,24,"ABC",24,"ABC",25,"D",50,"D"," Need 60 values for 5yr, have  20","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2005to2009",0.215,"A",0.465,"A","A","",0.00558659217877095,"A",0.0221658041206913,"A","A","",NA,20,"ABC",20,"ABC",15,"C",50,"D"," Need 60 values for 5yr, have  20","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2009to2013",0.215,"A",0.44,"A","A","",0.00653653329266666,"A",0.0188679245283019,"A","A","",NA,31,"ABC",31,"ABC",37.037037037037,"E",59.2592592592593,"DE"," Need 60 values for 5yr, have  27","E",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2012to2016",0.23,"A",0.52,"A","A","",0.00613496932515337,"A",0.0227532020234636,"A","A","",NA,55,"ABC",55,"ABC",25.4901960784314,"D",43.1372549019608,"D"," Need 60 values for 5yr, have  51","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2011to2015",0.212,"A",0.44,"A","A","",0.00613496932515337,"A",0.0207836555156847,"A","A","",NA,47,"ABC",47,"ABC",23.2558139534884,"D",37.2093023255814,"D"," Need 60 values for 5yr, have  43","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2007to2011",0.202,"A",0.47,"A","A","",0.00558659217877095,"A",0.0149138311975254,"A","A","",NA,24,"ABC",24,"ABC",25,"D",55,"DE"," Need 60 values for 5yr, have  20","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2015to2019",0.2095,"A",0.518,"A","A","",0.00614011036090071,"A",0.0160896330952967,"A","A","",NA,150,"D",1700,"DE",17.2413793103448,"C",34.4827586206897,"D"," Need 60 values for 5yr, have  58","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2006to2010",0.21,"A",0.465,"A","A","",0.00558659217877095,"A",0.0178138505323074,"A","A","",NA,24,"ABC",24,"ABC",25,"D",60,"DE"," Need 60 values for 5yr, have  20","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2014to2018",0.23,"A",0.5055,"A","A","",0.00613496932515337,"A",0.0161290322580645,"A","A","",NA,160,"D",2000,"DE",18.6440677966102,"C",38.9830508474576,"D"," Need 60 values for 5yr, have  59","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00002","14395","awakino river at sh3 awakau rd junction","2013to2017",0.23,"A",0.521,"A","A","",0.00613496932515337,"A",0.020975228614423,"A","A","",NA,130,"ABC",2160,"DE",25.8620689655172,"D",41.3793103448276,"D"," Need 60 values for 5yr, have  58","D",3042624,"waikato","wrc","lowland","Forest","awakino river",-38.67060886189,174.709357790682,"21-Aug-2020","Rural",37,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2007to2011",1.435,"B",2.5,"B","B","",0.0226594105182046,"A",0.0983674241581161,"B","B","",NA,0,"ABC",0,"ABC",NA,"",NA,""," Need 60 values for 5yr, have  0",NA,3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2008to2012",1.5,"B",2.5,"B","B","",0.0226594105182046,"A",0.0983674241581161,"B","B","",NA,0,"ABC",0,"ABC",NA,"",NA,""," Need 60 values for 5yr, have  0",NA,3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2006to2010",1.335,"B",2.5,"B","B","",0.0226594105182046,"A",0.0983674241581161,"B","B","",NA,0,"ABC",0,"ABC",NA,"",NA,""," Need 60 values for 5yr, have  0",NA,3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2009to2013",1.475,"B",2.5,"B","B","",0.0222177268766339,"A",0.0983674241581161,"B","B","",NA,11,"ABC",11,"ABC",27.2727272727273,"D",45.4545454545455,"D"," Need 60 values for 5yr, have  11","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2005to2009",1.3,"B",2.4,"B","B","",0.0226594105182046,"A",0.0817454165239495,"B","B","",NA,0,"ABC",0,"ABC",NA,"",NA,""," Need 60 values for 5yr, have  0",NA,3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2015to2019",1.515,"B",2.5,"B","B","",0.0224091795144427,"A",0.0686274509803922,"B","B","",5,305,"DE",9500,"DE",30,"D",61.6666666666667,"DE","","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2014to2018",1.51,"B",2.5,"B","B","",0.0224091795144427,"A",0.0724842002916869,"B","B","",5,290,"DE",6500,"DE",26.6666666666667,"D",58.3333333333333,"DE","","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2010to2014",1.41,"B",2.5,"B","B","",0.0217678024364635,"A",0.0880586592178771,"B","B","",NA,23,"ABC",23,"ABC",17.3913043478261,"C",43.4782608695652,"D"," Need 60 values for 5yr, have  23","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2013to2017",1.45,"B",2.4,"B","B","",0.0211517152223094,"A",0.0705234159779614,"B","B","",NA,59,"ABC",59,"ABC",20.3389830508475,"D",49.1525423728814,"D"," Need 60 values for 5yr, have  59","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2011to2015",1.43,"B",2.3,"B","B","",0.0213507214586832,"A",0.0724420849420849,"B","B","",NA,35,"ABC",35,"ABC",17.1428571428571,"C",45.7142857142857,"D"," Need 60 values for 5yr, have  35","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00003","14419","awaroa river (waiuku) at otaua rd br opp moseley rd","2012to2016",1.365,"B",2.3,"B","B","",0.0211517152223094,"A",0.0691810344827586,"B","B","",NA,47,"ABC",47,"ABC",14.8936170212766,"C",44.6808510638298,"D"," Need 60 values for 5yr, have  47","D",3007361,"waikato","wrc","lowland","Rural","waikato river",-37.3017487330735,174.758607034067,"21-Aug-2020","Rural",1,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2005to2009",0.579,"A",1.385,"A","A","",0.0248549726639122,"A",0.166666666666667,"B","B","",NA,20,"ABC",20,"ABC",45,"E",75,"DE"," Need 60 values for 5yr, have  20","E",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2006to2010",0.5945,"A",1.75,"B","B","",0.0259022693046684,"A",0.150459770114943,"B","B","",NA,24,"ABC",24,"ABC",30,"D",70,"DE"," Need 60 values for 5yr, have  20","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2015to2019",0.475,"A",0.895,"A","A","",0.033412213740458,"B",0.175862068965517,"B","B","",5,245,"D",1150,"C",11.6666666666667,"C",40,"D","","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2014to2018",0.525,"A",1.065,"A","A","",0.0312534246575343,"B",0.175862068965517,"B","B","",5,250,"D",1150,"C",13.3333333333333,"C",45,"D","","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2012to2016",0.64,"A",1.155,"A","A","",0.0228867623604466,"A",0.162326999765423,"B","B","",NA,55,"ABC",55,"ABC",17.6470588235294,"C",49.0196078431373,"D"," Need 60 values for 5yr, have  51","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2013to2017",0.575,"A",1.08,"A","A","",0.0286692759295499,"A",0.175862068965517,"B","B","",NA,250,"D",1780,"DE",11.864406779661,"C",45.7627118644068,"D"," Need 60 values for 5yr, have  59","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2008to2012",0.695,"A",1.925,"B","B","",0.0259541984732824,"A",0.138702290076336,"B","B","",NA,24,"ABC",24,"ABC",25,"D",65,"DE"," Need 60 values for 5yr, have  20","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2007to2011",0.605,"A",1.925,"B","B","",0.0248549726639122,"A",0.138702290076336,"B","B","",NA,24,"ABC",24,"ABC",25,"D",70,"DE"," Need 60 values for 5yr, have  20","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2011to2015",0.715,"A",1.235,"A","A","",0.0259770992366412,"A",0.162326999765423,"B","B","",NA,47,"ABC",47,"ABC",16.2790697674419,"C",53.4883720930233,"DE"," Need 60 values for 5yr, have  43","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2010to2014",0.7,"A",1.39,"A","A","",0.0233966869190424,"A",0.085632183908046,"B","B","",NA,39,"ABC",39,"ABC",17.1428571428571,"C",62.8571428571429,"DE"," Need 60 values for 5yr, have  35","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00004","14435","awaroa stm (rotowaro) at sansons br @ rotowaro-huntly rd","2009to2013",0.7,"A",1.5,"A","A","",0.0255621332502467,"A",0.124625850340136,"B","B","",NA,31,"ABC",31,"ABC",18.5185185185185,"C",62.962962962963,"DE"," Need 60 values for 5yr, have  27","D",3013581,"waikato","wrc","lowland","Rural","waikato river",-37.5870112217529,175.09097104267,"21-Aug-2020","Rural",42.5,"Lowland"
"ew-00005","24166","hikutaia river at old maratoto rd","2005to2009",0.0245,"A",0.2705,"A","A","",0.00515463917525773,"A",0.0107412313540287,"A","A","",NA,20,"ABC",20,"ABC",25,"D",45,"D"," Need 60 values for 5yr, have  20","D",3007577,"waikato","wrc","lowland","Forest","waihou river",-37.288795732785,175.67173017253,"21-Aug-2020","Forest",18,"Lowland"
"ew-00005","24166","hikutaia river at old maratoto rd","2006to2010",0.0245,"A",0.3,"A","A","",0.00515463917525773,"A",0.0107412313540287,"A","A","",NA,24,"ABC",24,"ABC",25,"D",50,"D"," Need 60 values for 5yr, have  20","D",3007577,"waikato","wrc","lowland","Forest","waihou river",-37.288795732785,175.67173017253,"21-Aug-2020","Forest",18,"Lowland"
"ew-00005","24166","hikutaia river at old maratoto rd","2007to2011",0.0215,"A",0.3,"A","A","",0.00452488687782805,"A",0.00826527525710829,"A","A","",NA,24,"ABC",24,"ABC",25,"D",45,"D"," Need 60 values for 5yr, have  20","D",3007577,"waikato","wrc","lowland","Forest","waihou river",-37.288795732785,175.67173017253,"21-Aug-2020","Forest",18,"Lowland"
