"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake onoke 1","21-Dec-11",0.93,"","Secchi",TRUE,"Right",""
"lake onoke 1","21-Dec-11",17,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","21-Dec-11",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Dec-11",7.55,"","pH",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",0.016,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",0.116,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",0.205,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",1.15,"","TN",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",150,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","21-Jul-10",4,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Jul-10",6.33,"","pH",FALSE,"FALSE",""
"lake onoke 1","21-Oct-09",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","21-Oct-09",0.091,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Oct-09",0.21,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","21-Oct-09",0.74,"","TN",FALSE,"FALSE",""
"lake onoke 1","21-Oct-09",5,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Oct-09",8.01,"","pH",FALSE,"FALSE",""
"lake onoke 1","21-Oct-14",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","21-Oct-14",0.04,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Oct-14",0.385,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","21-Oct-14",0.65,"","TN",FALSE,"FALSE",""
"lake onoke 1","21-Oct-14",4,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","21-Oct-14",7.75,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Aug-18",0.027,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Aug-18",0.09,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Aug-18",0.14,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","22-Aug-18",0.7,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Aug-18",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Feb-16",0.023,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Feb-16",0.024,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Feb-16",0.27,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Feb-16",0.41,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","22-Feb-16",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Feb-16",8.47,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",0.025,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",0.028,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",0.25,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",0.82,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",3,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","22-Jan-16",7.06,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Jan-19",0.019,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Jan-19",0.025,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Jan-19",0.4,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Jan-19",0.47,"","Secchi",FALSE,"FALSE",""
