"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"LM438047","te hiku o te tuna at ohope rd","ebop-00180",4007288,"bay of plenty","boprc","lowland","forest","maraetotara coastal",-37.964198861801,177.033666467586,"25-Jun-2020","Forest",58,"2","2","Lowland"
"LM411039","te hiku o te tuna at opposite brown rd","ebop-00202",4007288,"bay of plenty","boprc","lowland","forest","maraetotara coastal",-37.9650534643786,177.030550331285,"25-Jun-2020","Forest",58,"2","2","Lowland"
"BQ536514","te mania at chard rd","ebop-00170",4000448,"bay of plenty","boprc","lowland","rural","te mania",-37.5954031546565,175.892424880171,"25-Jun-2020","Rural",40,"2","3&1","Lowland"
"CP556282","te puna trib. at 257d whakamaramara rd","ebop-00194",4001172,"bay of plenty","boprc","lowland","forest","te puna",-37.7033274624811,176.012290019307,"25-Jun-2020","Rural",242,"1","1","Upland"
"KL246784","te rahu canal at sh 30","ebop-00132",4007917,"bay of plenty","boprc","lowland","forest","whakatane",-37.9923944910398,176.899470347107,"25-Jun-2020","Rural",0.968735814095,"4","4","Lowland"
"BQ417600","te rereatukahia at sapphire springs holiday park","ebop-00189",4000421,"bay of plenty","boprc","lowland","forest","te rereatukahia",-37.5879460362261,175.878650259558,"25-Jun-2020","Forest",101,"3","2","Lowland"
"BQ253452","te rereatukahia trib. at tuahi track","ebop-00200",4000456,"bay of plenty","boprc","upland","forest","te rereatukahia",-37.6017663213706,175.860587124246,"25-Jun-2020","Forest",242,"2","2","Upland"
"FL834322","te toroa trib. at sh 30","ebop-00152",4009316,"bay of plenty","boprc","upland","forest","kaituna",-38.0495416329831,176.399858372007,"25-Jun-2020","Rural",322.333333333333,"2","1&2","Upland"
"BR592417","tuapiro at 298 woodland rd bridge","ebop-00225",4000229,"bay of plenty","boprc","lowland","rural","tuapiro",-37.5139237931358,175.895586779695,"25-Jun-2020","Forest",104,"4","1&4","Lowland"
"BR418554","tuapiro at woodland rd ford","ebop-00188",4000193,"bay of plenty","boprc","lowland","rural","tuapiro",-37.5021066918053,175.875484394462,"25-Jun-2020","Forest",88,"4","4&3","Lowland"
"LL534603","tunanui trib. at burma rd","ebop-00178",4008429,"bay of plenty","boprc","lowland","forest","wainui area",-38.0037866960216,177.04675462969,"25-Jun-2020","Forest",111,"3","3","Lowland"
"DL906092","tupapakurua at sh 5","ebop-00177",4010022,"bay of plenty","boprc","upland","rural","kaituna",-38.0764582505394,176.18136799862,"25-Jun-2020","Rural",311,"4","3","Upland"
"BQ696825","uretara (wharawhara) at u/s read rd","ebop-00163",4000387,"bay of plenty","boprc","lowland","forest","uretara",-37.5669079064657,175.909433519699,"25-Jun-2020","Rural",37,"1","2","Lowland"
"RN028324","waewaetukuku at ohotu rd","lawa-100482",4004413,"bay of plenty","boprc","upland","forest","haparapara",-37.8259954733393,177.660837004757,"25-Jun-2020","Forest",278,"2","2","Upland"
"GN068189","waiari at roydon downs rd","ebop-00114",4004707,"bay of plenty","boprc","lowland","rural","waihi estuary",-37.8807964772349,176.418686364045,"25-Jun-2020","Rural",58,"4","4","Lowland"
"FO398217","waiari trib. at sh 2","ebop-00105",4002596,"bay of plenty","boprc","lowland","rural","kaituna",-37.7905670433367,176.338445574428,"25-Jun-2020","Rural",9.88355541229,"4","4","Lowland"
"BS847026","waiau at athenree lavender holiday park","ebop-00167",4000082,"bay of plenty","boprc","lowland","forest","waiau",-37.4583920456932,175.922243503992,"25-Jun-2020","Rural",216,"3","4","Upland"
"OL578360","waiaua at waiaua rd","ebop-00212",4009026,"bay of plenty","boprc","lowland","rural","waiaua",-38.013161134471,177.393777585903,"25-Jun-2020","Forest",18,"5","1","Lowland"
"BS963693","waihi at ocean view rd","ebop-00166",4000022,"bay of plenty","boprc","lowland","urban","waihi beach",-37.3979784159214,175.933029368019,"25-Jun-2020","Forest",65,"2","3","Lowland"
"GL498258","waiiti at sh 30","ebop-00154",4009586,"bay of plenty","boprc","upland","urban","kaituna",-38.0531211698546,176.475754275288,"25-Jun-2020","Forest",281.799995422,"1","3&1","Upland"
"SO393936","waiiti at sh 35","ebop-00173",4001682,"bay of plenty","boprc","lowland","rural","waikawa coastal",-37.6749735719721,177.806010179926,"25-Jun-2020","Forest",49.5,"2","2&3","Lowland"
"RN204576","waikakariki at above sh 35","lawa-100483",4004002,"bay of plenty","boprc","lowland","forest","haparapara",-37.8025502754558,177.679279367434,"25-Jun-2020","Forest",97,"1","4","Lowland"
"RN083586","waikakariki at sh35","lawa-100484",4003962,"bay of plenty","boprc","lowland","forest","haparapara",-37.802211309773,177.665603895887,"25-Jun-2020","Forest",10,"1","4","Lowland"
"IM914232","waikamihi at braemar rd","ebop-00112",4006797,"bay of plenty","boprc","lowland","rural","tarawera",-37.9570844367008,176.746091932989,"25-Jun-2020","Rural",122.544502258,"3","2","Lowland"
"HK702919","waikanapiti at rotoma forest","ebop-00115",4010740,"bay of plenty","boprc","upland","forest","tarawera",-38.0795259905299,176.614155946389,"25-Jun-2020","Forest",258,"3","3","Upland"
"FO000114","waikokoi at no. 4 rd","ebop-00108",4002969,"bay of plenty","boprc","lowland","forest","kaituna",-37.8010797579298,176.293728369445,"25-Jun-2020","Rural",84.9730758667,"2","2","Lowland"
"FK019522","waingaehe at above sh 30","ebop-00079",4011992,"bay of plenty","boprc","upland","forest","kaituna",-38.124170673116,176.310408482322,"25-Jun-2020","Rural",318,"3","3","Upland"
"FK014535","waingaehe at sh 30","ebop-00079",4011914,"bay of plenty","boprc","upland","urban","kaituna",-38.1230167228979,176.309797504219,"25-Jun-2020","Urban",291.333333333333,"1","1&2","Upland"
"KM983036","wainui-te-whara at king street","ebop-00131",4007324,"bay of plenty","boprc","lowland","urban","whakatane",-37.9670081759162,176.981959686315,"25-Jun-2020","Urban",47.0499992371,"1","1","Lowland"
"LM085075","wainui-te-whara at toi track bridge","ebop-00129",4007250,"bay of plenty","boprc","lowland","urban","whakatane",-37.9630341169815,176.993417951129,"25-Jun-2020","Forest",88.038709640525,"2","1&2","Lowland"
"LL146987","wainui-te-whara at toi track bridge upper","ebop-00130",4007441,"bay of plenty","boprc","lowland","forest","whakatane",-37.9707647330585,177.000766920768,"25-Jun-2020","Forest",121.01496887205,"2","2","Lowland"
"LL693306","wainui at te kooti rd","ebop-00176",4009356,"bay of plenty","boprc","lowland","rural","wainui area",-38.0298195649959,177.066260758123,"25-Jun-2020","Rural",56,"3","3&1","Lowland"
"BP982240","wainui at tim rd","ebop-00182",4001152,"bay of plenty","boprc","upland","forest","tauranga harbour",-37.7087967533183,175.947458131653,"25-Jun-2020","Forest",258,"3","3","Upland"
"NJ664263","waioeka at historic tauranga bridge","ebop-00214",4016485,"bay of plenty","boprc","lowland","forest","waioeka",-38.2054393870475,177.301020340523,"25-Jun-2020","Forest",56,"6","6","Lowland"
"KL808737","waioho at titoki rd","ebop-00157",4007683,"bay of plenty","boprc","lowland","rural","whakatane",-37.9944815581702,176.963584695068,"25-Jun-2020","Forest",-3.78522467613,"7","1","Lowland"
"EO176958","waioraka at welcome bay rd","ebop-00183",4001522,"bay of plenty","boprc","lowland","urban","welcome bay area",-37.7276759389758,176.197080668214,"25-Jun-2020","Urban",17,"2","2","Lowland"
"FJ355541","wairoa at tarawera rd","ebop-00144",4029008,"bay of plenty","boprc","upland","rural","tarawera",-38.2114016683914,176.35271394557,"25-Jun-2020","Forest",419,"3","3","Upland"
"HM600703","waitahanui at d/s campbell rd","ebop-00137",4005570,"bay of plenty","boprc","lowland","forest","waitahanui",-37.9194018980126,176.594684997449,"25-Jun-2020","Forest",95.3333333333333,"3","1&4&2","Lowland"
"UP046782","waitawake at above sh 35","ebop-00204",4000811,"bay of plenty","boprc","lowland","forest","waiokaha coastal",-37.5912512946111,177.987661824771,"25-Jun-2020","Forest",169,"3","3","Upland"
"UP025805","waitawake at sh 35","ebop-00172",4000810,"bay of plenty","boprc","lowland","rural","waiokaha coastal",-37.5892320588131,177.985161697984,"25-Jun-2020","Forest",60,"3","3","Lowland"
"BQ739463","waitekohe at sh2","ebop-00040",4000461,"bay of plenty","boprc","lowland","forest","waitekohe",-37.5993647067078,175.915601617197,"25-Jun-2020","Forest",212,"3","3","Upland"
"BQ292188","waitekohe at thompson's track upper","ebop-00198",4000472,"bay of plenty","boprc","upland","forest","waitekohe",-37.6253881511138,175.865945104396,"25-Jun-2020","Forest",248.666666666667,"3","1&3","Upland"
"NL123604","waiwhakatoitoi at  thompson rd","ebop-00174",4008273,"bay of plenty","boprc","lowland","rural","waiotahi beach coastal",-37.9973353918319,177.227274492033,"25-Jun-2020","Rural",36.6666666666667,"1","2&1","Lowland"
"KL998150","whakatane at pekatahi bridge","ebop-00042",4010027,"bay of plenty","boprc","lowland","forest","whakatane",-38.0465484125758,176.987968121962,"25-Jun-2020","Forest",40.5,"7","7","Lowland"
"SO234840","whanarua at sh 35","ebop-00205",4001746,"bay of plenty","boprc","lowland","forest","waikawa coastal",-37.684301239125,177.788607889751,"25-Jun-2020","Forest",82,"2","2","Lowland"
"UP340931","whangaparaoa at sh 35","ebop-00209",4000731,"bay of plenty","boprc","lowland","forest","whangaparaoa",-37.5764806360243,178.01993693279,"25-Jun-2020","Rural",22,"4","5&2","Lowland"
"IG675465","whirinaki at d.s whirinkai rd","ebop-00221",4022892,"bay of plenty","boprc","upland","forest","rangitaiki",-38.4765436664172,176.745436639765,"25-Jun-2020","Forest",230,"5","5","Upland"
"CP435708","youngson at waipapa block rd","ebop-00191",4000839,"bay of plenty","boprc","lowland","rural","waipapa",-37.6653682685888,175.997061746798,"25-Jun-2020","Rural",32.5,"2","3","Lowland"
"SQ00011","lower farm stream mt white rd","lawa-100399",27846,"canterbury","ecan","upland","forest","6642400",-43.0015267458466,171.809082621004,"25-Jun-2020","Forest",656,"1","1","Upland"
"SQ00013","andrews stream mt white rd","lawa-100400",27306,"canterbury","ecan","upland","rural","6642500",-42.99175354447,171.794065138906,"25-Jun-2020","Forest",562,"4","4","Upland"
"SQ00015","slovens stream craigieburn rd","lawa-100401",31490,"canterbury","ecan","upland","rural","6641610",-43.0948196779326,171.849931357423,"25-Jun-2020","Forest",575,"1","3","Upland"
"SQ00018","kaiapoi river heywards rd","lawa-100402",41864,"canterbury","ecan","lowland","rural","6640400",-43.4136293444791,172.590335700081,"25-Jun-2020","Rural",16,"1","1","Lowland"
"SQ00027","ohoka stream bradley's rd","lawa-100479",40406,"canterbury","ecan","lowland","urban","6640460",-43.3603439638717,172.57119023644,"25-Jun-2020","Rural",24,"2","1","Lowland"
"SQ00028","saltwater creek toppings road","lawa-100403",36948,"canterbury","ecan","lowland","rural","6620100",-43.2561378980469,172.66911871467,"25-Jun-2020","Rural",10,"4","4","Lowland"
"SQ00034","silverstream lincoln-leeston road","lawa-100404",50676,"canterbury","ecan","lowland","rural","6800300",-43.6759021003254,172.389673808279,"25-Jun-2020","Rural",20,"3","4","Lowland"
"SQ00035","styx river styx mill reserve","lawa-100405",44113,"canterbury","ecan","lowland","rural","6640100",-43.4625967026844,172.603574429843,"25-Jun-2020","Rural",19,"3","2","Lowland"
"SQ00046","limestone stream claverly road","lawa-100406",14565,"canterbury","ecan","lowland","forest","6430000",-42.6096683481996,173.45777935669,"25-Jun-2020","Rural",13,"3","3","Lowland"
"SQ00049","oaro river upstream sh1","lawa-100407",12430,"canterbury","ecan","lowland","rural","6380000",-42.5158119688008,173.501090968649,"25-Jun-2020","Forest",29,"4","4","Lowland"
"SQ00059","hanmer river hanmer road","lawa-100408",14162,"canterbury","ecan","upland","rural","6462000",-42.5776472899607,172.789907445203,"25-Jun-2020","Forest",432,"4","4","Upland"
"SQ00060","waitohi river lake sumner rd","lawa-100409",22601,"canterbury","ecan","upland","rural","6510900",-42.856008716089,172.528786818605,"25-Jun-2020","Forest",340,"5","5","Upland"
"SQ00063","dudley creek corner banks ave and north parade rd","lawa-100410",45694,"canterbury","ecan","lowland","urban","6668500",-43.5104116382142,172.663551309176,"25-Jun-2020","Urban",0,"1","1","Lowland"
"SQ00069","boyle river sh7","lawa-100411",12450,"canterbury","ecan","upland","forest","6463640",-42.5146840309983,172.385529674736,"25-Jun-2020","Forest",589,"2","5","Upland"
"SQ00070","hope river sh7","lawa-100412",14495,"canterbury","ecan","upland","rural","6463600",-42.5882771368727,172.450633988176,"25-Jun-2020","Forest",417,"3","6","Upland"
"SQ00102","kaituna stream kaituna valley rd","lawa-100413",52677,"canterbury","ecan","lowland","rural","6770500",-43.726032422846,172.709013577169,"25-Jun-2020","Rural",125,"3","3","Lowland"
"SQ00105","peraki creek peraki rd","lawa-100414",57460,"canterbury","ecan","lowland","rural","6750000",-43.8543378048182,172.824900734076,"25-Jun-2020","Rural",17,"3","3","Lowland"
"SQ00106","okuti river okuti valley rd","lawa-100415",54919,"canterbury","ecan","lowland","rural","6760110",-43.7863998667459,172.807600511111,"25-Jun-2020","Rural",49,"1","3","Lowland"
"SQ00111","little akaloa stream akaloa rd","lawa-100416",51335,"canterbury","ecan","lowland","rural","6690500",-43.6898938468625,172.971543083983,"25-Jun-2020","Rural",130,"3","3","Lowland"
"SQ00113","pigeon bay stream pigeon bay rd","lawa-100417",51758,"canterbury","ecan","lowland","rural","6690000",-43.6993749742079,172.896875669259,"25-Jun-2020","Rural",14,"3","3","Lowland"
"SQ00120","ashburton river north branch sh72","ecan-00020",48978,"canterbury","ecan","upland","rural","6880100",-43.6107783770533,171.538793688942,"25-Jun-2020","Rural",407,"2","3","Upland"
"SQ00122","smite river lake heron station","lawa-100418",43057,"canterbury","ecan","upland","rural","6852300",-43.4236846520662,171.193561956797,"25-Jun-2020","Forest",710,"2","1","Upland"
"SQ00126","trib of stour upstream confluence stour river","lawa-100419",49858,"canterbury","ecan","upland","rural","6880800",-43.6315500812202,171.271650737043,"25-Jun-2020","Forest",539,"5","5","Upland"
"SQ00128","avon river victoria square","lawa-100420",46232,"canterbury","ecan","lowland","urban","6668000",-43.5280737868902,172.634878382016,"25-Jun-2020","Urban",5,"4","4","Lowland"
"SQ00129","avon river at ucsa","lawa-100421",46137,"canterbury","ecan","lowland","urban","6668000",-43.5244804853371,172.581413385167,"25-Jun-2020","Urban",11,"2","2","Lowland"
"SQ00130","waimari stream kotare street","lawa-100422",46018,"canterbury","ecan","lowland","urban","6668000",-43.5217014973006,172.592069950951,"25-Jun-2020","Urban",10,"3","3","Lowland"
"SQ00132","bush stream upstream rangitata gorge road","ecan-00145",49939,"canterbury","ecan","upland","rural","6930000",-43.6259033227865,170.861555341643,"25-Jun-2020","Forest",681,"5","1","Upland"
"SQ00133","scour stream upstream rangitata gorge road","lawa-100423",50961,"canterbury","ecan","upland","rural","6930000",-43.6591037433104,170.881588611524,"25-Jun-2020","Forest",626,"4","1","Upland"
"SQ00134","forest creek rangitata gorge road","lawa-100424",52672,"canterbury","ecan","upland","forest","6931000",-43.705909747324,170.915233783898,"25-Jun-2020","Forest",699,"5","5","Upland"
"SQ00135","owhetoro stream richfield road","lawa-100425",50723,"canterbury","ecan","lowland","rural","6680400",-43.6681391214799,172.817837909548,"25-Jun-2020","Rural",11,"3","3","Lowland"
"SQ00137","hukahuka turoa stm port levy road","lawa-100426",53271,"canterbury","ecan","lowland","rural","6760140",-43.7491145041741,172.797374630144,"25-Jun-2020","Rural",53,"1","3","Lowland"
"SQ00139","prices stream prices valley road","lawa-100427",54511,"canterbury","ecan","lowland","rural","6770100",-43.7896890781203,172.691281421184,"25-Jun-2020","Rural",168,"3","1","Upland"
"SQ00152","mason river sh70 near mt lyford","lawa-100429",12043,"canterbury","ecan","upland","rural","6460900",-42.5049486401519,173.167306309229,"25-Jun-2020","Forest",438,"4","4","Upland"
"SQ00153","conway river cloudy range rd","lawa-100430",10466,"canterbury","ecan","upland","rural","6430000",-42.4461281300878,173.273850368984,"25-Jun-2020","Forest",349,"4","4","Upland"
"SQ00155","kahutara river sh70","lawa-100431",8966,"canterbury","ecan","upland","rural","6340000",-42.3867661538746,173.449972598135,"25-Jun-2020","Forest",203,"4","4","Upland"
"SQ00157","black miller stm sh1","lawa-100432",4658,"canterbury","ecan","lowland","forest","6240000",-42.2248328288388,173.853876563868,"25-Jun-2020","Forest",91,"1","1","Lowland"
"SQ00158","ohau stream sh1","lawa-100433",5378,"canterbury","ecan","lowland","rural","6250000",-42.2448213704079,173.831190608159,"25-Jun-2020","Forest",91,"2","3","Lowland"
"SQ00159","blue duck stream blue duck rd","lawa-100434",6067,"canterbury","ecan","lowland","forest","6280000",-42.2770096632993,173.766296414589,"25-Jun-2020","Rural",102,"2","2","Lowland"
"SQ00160","puhi puhi river puhi puhi road","lawa-100435",6666,"canterbury","ecan","lowland","rural","6290100",-42.2952308581568,173.722589335223,"25-Jun-2020","Forest",101,"4","4","Lowland"
"SQ00162","middle creek sh1","lawa-100436",8570,"canterbury","ecan","lowland","rural","6300000",-42.3692461672706,173.678668129474,"25-Jun-2020","Rural",9,"4","4","Lowland"
"SQ00165","school stream sh7","lawa-100437",19194,"canterbury","ecan","upland","urban","6510710",-42.7711019827289,172.850390933804,"25-Jun-2020","Rural",172,"3","4","Upland"
"SQ00169","pawsons stream pawsons valley road","lawa-100438",53120,"canterbury","ecan","lowland","rural","6740600",-43.7416363360447,172.932593530409,"25-Jun-2020","Rural",62,"1","3","Lowland"
"SQ00170","balguerie stream balguerie rd","lawa-100439",55615,"canterbury","ecan","lowland","urban","6740220",-43.8068709801763,172.972004615184,"25-Jun-2020","Rural",87,"3","2","Lowland"
"SQ00171","kaik stream kaik road","lawa-100440",56853,"canterbury","ecan","lowland","rural","6740100",-43.8359493905241,172.946954415619,"25-Jun-2020","Rural",48,"3","3","Lowland"
"SQ00172","narbey stm long bay road","lawa-100441",56479,"canterbury","ecan","lowland","forest","6730000",-43.8276418629953,173.044952584349,"25-Jun-2020","Forest",90,"3","3","Lowland"
"SQ00174","barrys bay stream barrys bay valley rd","lawa-100442",53836,"canterbury","ecan","lowland","rural","6740700",-43.7581594766927,172.905234648854,"25-Jun-2020","Rural",79,"1","1","Lowland"
