"CouncilSiteID","Date","Value","Measurement"
"kopuaranga river at stuarts","01-Jan-12","25","TaxaRichness"
"kopuaranga river at stuarts","01-Jan-12","40","PercentageEPTTaxa"
"kopuaranga river at stuarts","01-Jan-12","93.6","MCI"
"kopuaranga river at stuarts","01-Mar-05","96.21568","MCI"
"kopuaranga river at stuarts","01-Mar-06","109.51852","MCI"
"kopuaranga river at stuarts","01-Mar-08","91.394333","MCI"
"kopuaranga river at stuarts","01-Mar-09","91.143791","MCI"
"kopuaranga river at stuarts","07-Jan-15","15","TaxaRichness"
"kopuaranga river at stuarts","07-Jan-15","33.333332","PercentageEPTTaxa"
"kopuaranga river at stuarts","07-Jan-15","92","MCI"
"kopuaranga river at stuarts","09-Mar-17","26","TaxaRichness"
"kopuaranga river at stuarts","09-Mar-17","30.8","PercentageEPTTaxa"
"kopuaranga river at stuarts","09-Mar-17","88.46154","MCI"
"kopuaranga river at stuarts","15-Feb-11","19","TaxaRichness"
"kopuaranga river at stuarts","15-Feb-11","36.842106","PercentageEPTTaxa"
"kopuaranga river at stuarts","15-Feb-11","94.73684","MCI"
"kopuaranga river at stuarts","15-Jan-16","23","TaxaRichness"
"kopuaranga river at stuarts","15-Jan-16","43","PercentageEPTTaxa"
"kopuaranga river at stuarts","15-Jan-16","94.29","MCI"
"kopuaranga river at stuarts","18-Jan-13","19","TaxaRichness"
"kopuaranga river at stuarts","18-Jan-13","42.105263","PercentageEPTTaxa"
"kopuaranga river at stuarts","18-Jan-13","94.73684","MCI"
"kopuaranga river at stuarts","18-Jan-19","24","TaxaRichness"
"kopuaranga river at stuarts","18-Jan-19","37.5","PercentageEPTTaxa"
"kopuaranga river at stuarts","18-Jan-19","95","MCI"
"kopuaranga river at stuarts","27-Jan-14","23","TaxaRichness"
"kopuaranga river at stuarts","27-Jan-14","39.130436","PercentageEPTTaxa"
"kopuaranga river at stuarts","27-Jan-14","98.260872","MCI"
"makara stream at kennels","01-Apr-07","95.079369","MCI"
"makara stream at kennels","01-Jan-10","92","MCI"
"makara stream at kennels","01-Jan-12","120","MCI"
"makara stream at kennels","01-Jan-12","18","TaxaRichness"
"makara stream at kennels","01-Jan-12","55.555557","PercentageEPTTaxa"
"makara stream at kennels","01-Mar-06","101.8022","MCI"
"makara stream at kennels","01-Mar-08","93.044289","MCI"
"makara stream at kennels","01-Mar-09","111.77778","MCI"
"makara stream at kennels","01-May-05","96.825394","MCI"
"makara stream at kennels","04-Feb-13","122.727272","MCI"
"makara stream at kennels","04-Feb-13","22","TaxaRichness"
"makara stream at kennels","04-Feb-13","54.545456","PercentageEPTTaxa"
"makara stream at kennels","08-Jan-19","111.11","MCI"
"makara stream at kennels","08-Jan-19","18","TaxaRichness"
"makara stream at kennels","08-Jan-19","44.4","PercentageEPTTaxa"
"makara stream at kennels","13-Dec-17","100","MCI"
"makara stream at kennels","13-Dec-17","23","TaxaRichness"
"makara stream at kennels","13-Dec-17","43.5","PercentageEPTTaxa"
"makara stream at kennels","15-Apr-11","110","MCI"
"makara stream at kennels","15-Apr-11","18","TaxaRichness"
"makara stream at kennels","15-Apr-11","44.444443","PercentageEPTTaxa"
"makara stream at kennels","15-Jan-15","113.6","MCI"
"makara stream at kennels","15-Jan-15","25","TaxaRichness"
"makara stream at kennels","15-Jan-15","44","PercentageEPTTaxa"
"makara stream at kennels","28-Feb-14","107.272728","MCI"
"makara stream at kennels","28-Feb-14","22","TaxaRichness"
"makara stream at kennels","28-Feb-14","45.454544","PercentageEPTTaxa"
"mangaone stream at sims road bridge","01-Jan-10","77.14286","MCI"
"mangaone stream at sims road bridge","01-Jan-12","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","01-Jan-12","16","TaxaRichness"
"mangaone stream at sims road bridge","01-Jan-12","75","MCI"
"mangaone stream at sims road bridge","01-Mar-05","84.333336","MCI"
"mangaone stream at sims road bridge","01-Mar-06","75.241646","MCI"
"mangaone stream at sims road bridge","01-Mar-07","79.5202","MCI"
"mangaone stream at sims road bridge","01-Mar-08","80","MCI"
"mangaone stream at sims road bridge","06-Dec-17","3.3","PercentageEPTTaxa"
"mangaone stream at sims road bridge","06-Dec-17","30","TaxaRichness"
"mangaone stream at sims road bridge","06-Dec-17","77.93104","MCI"
"mangaone stream at sims road bridge","06-Mar-17","10","PercentageEPTTaxa"
"mangaone stream at sims road bridge","06-Mar-17","20","TaxaRichness"
"mangaone stream at sims road bridge","06-Mar-17","82","MCI"
"mangaone stream at sims road bridge","11-Dec-18","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","11-Dec-18","18","TaxaRichness"
"mangaone stream at sims road bridge","11-Dec-18","77.78","MCI"
"mangaone stream at sims road bridge","15-Mar-16","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","15-Mar-16","14","TaxaRichness"
"mangaone stream at sims road bridge","15-Mar-16","82.86","MCI"
