"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype"
"l brunner @ gyb cashmere bay - 4m","12-Dec-12",0.201,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Dec-12",2.5,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Dec-12",6.32,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Jun-13",0.008,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Jun-13",0.044,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Jun-13",0.254,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Jun-13",1.1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Jun-13",4.66,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Oct-17",7.17,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","13-Feb-06",0.004,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","13-Feb-06",0.0134,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","13-Feb-06",0.2056,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","13-Feb-06",6.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Apr-11",0.003,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Apr-11",0.007,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Apr-11",0.146,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Apr-11",2.8,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Apr-11",3.87,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Aug-07",0.002,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Aug-07",0.0127,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Aug-07",0.247,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Aug-07",2,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Aug-07",4.1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-16",0.008,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-16",0.031,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-16",0.217,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-16",1.3,"","CHLA",FALSE,"FALSE"
