"LAWAID","SiteName","Year","Parameter","Value","Band"
"lawa-102694","Porangahau Strm US Maharakeke Strm","2015to2019","EcoliRecHealth540_Band",NA,"D"
"lawa-102695","Makaretu Stream at Speedy Rd Bridge Gw8","2015to2019","EcoliRecHealth540_Band",NA,"A"
"lawa-102696","Maharakeke Stream at State Highway 2 Br","2015to2019","EcoliRecHealth540_Band",NA,"C"
"lawa-102697","Tukituki River at Waipuk Onga Road","2015to2019","EcoliRecHealth540_Band",NA,"A"
"lawa-102698","Tukipo River U/S Makaretu Confluence","2015to2019","EcoliRecHealth540_Band",NA,"B"
"lawa-102699","Nuhaka River at Nuhaka Valley Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"lawa-102700","Waikatuku Strm off Harrison Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"lawa-102701","Tuhara Stream D/S Confluence","2015to2019","EcoliRecHealth540_Band",NA,"D"
"lawa-102702","Ngahape Stream at Arlington Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"lawa-102703","Kioreau Stream at Porangahau Road","2015to2019","EcoliRecHealth540_Band",NA,"C"
"mdc-00001","Are Are Creek at Kaituna Tuamarina Track","2015to2019","EcoliRecHealth540_Band",NA,"C"
"mdc-00002","Awatere River at River Mouth","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00003","Awatere River at Awapiri","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00004","Black Birch Stream at Awatere Intake","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00005","Branch River at Weir Intake","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00006","Cullen Creek at Road Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00007","Duncan Stream at Outlet","2015to2019","EcoliRecHealth540_Band",NA,"E"
"mdc-00008","Doctors Creek Upstream Taylor","2015to2019","EcoliRecHealth540_Band",NA,"D"
"mdc-00009","Flaxbourne River at Quarry","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00010","Graham River at Road Bridge","2015to2019","EcoliRecHealth540_Band",NA,"C"
"mdc-00011","Kenepuru Stream at Kenepuru Head","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00012","Kaituna River at Higgins Bridge","2015to2019","EcoliRecHealth540_Band",NA,"C"
"mdc-00013","Mill Creek at Ormonds","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00014","Murphys Creek at Nelson Street","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00015","Omaka River at Hawkesbury Road Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00016","Onamalutu River at Northbank Road","2015to2019","EcoliRecHealth540_Band",NA,"C"
"mdc-00017","Opouri River at Tunakino Valley Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00018","Opawa River at Swamp Road","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00019","Opawa River at Hammerichs Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00020","Pelorus River at Fishermans Flat","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00021","Pelorus River at Kahikatea Flat","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00022","Rai River at Rai Falls","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00023","Ronga River at Upstream Rai River","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00024","Spring Creek at Wairau River Floodgates","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00025","Tuamarina River at State Highway One","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00026","Taylor River at Rail Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00027","Waima (Ure) River at SH1 Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00028","Wairau Diversion at Neals Road Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00029","Waihopai River at SH63 Bridge","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00030","Waihopai River at Craiglochart","2015to2019","EcoliRecHealth540_Band",NA,"A"
"mdc-00031","Wakamarina River at SH6","2015to2019","EcoliRecHealth540_Band",NA,"B"
"mdc-00034","Waitohi River at State Highway One","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00002","Orphanage at Saxton Rd East","2015to2019","EcoliRecHealth540_Band",NA,"D"
"ncc-00004","Poorman at Seaview Rd","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00005","Poorman at Barnicoat Walkway","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00006","Jenkins at Pascoe St","2015to2019","EcoliRecHealth540_Band",NA,"E"
"ncc-00009","York at Waimea Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"ncc-00010","Brook at Manuka St","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00011","Brook at Burn Pl","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00012","Brook at Motor Camp","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00013","Maitai at Riverside","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00015","Maitai at Groom Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00016","Maitai South Branch at Intake","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00017","Sharland at Maitai Confluence","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00018","Groom at Maitai Confluence","2015to2019","EcoliRecHealth540_Band",NA,"C"
"ncc-00021","Todds at SH6","2015to2019","EcoliRecHealth540_Band",NA,"E"
"ncc-00025","Wakapuaka at Maori Pa Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"ncc-00027","Wakapuaka at Hira","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00028","Wakapuaka at Duckpond Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00029","Lud at SH6","2015to2019","EcoliRecHealth540_Band",NA,"C"
"ncc-00030","Lud at 4.7km","2015to2019","EcoliRecHealth540_Band",NA,"C"
"ncc-00032","Teal at 1.9km","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00034","Whangamoa at Kokorua Bridge","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00036","Whangamoa at Hippolite Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"ncc-00038","Collins at SH6","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00039","Dencker at Kokorua Rd","2015to2019","EcoliRecHealth540_Band",NA,"B"
"ncc-00040","Hillwood at Glen Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00001","101625","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00002","102257","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00004","108359","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00005","105231","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00006","102256","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00007","103304","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrc-00008","102258","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00009","109096","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00010","103178","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00011","102249","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00012","102248","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00013","100237","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00014","100281","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00015","105532","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"nrc-00016","100363","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00017","100370","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00018","109021","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00019","100194","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00020","102674","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00021","101530","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00022","108978","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00024","108979","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00026","105008","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00027","109020","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrc-00028","100007","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00029","109098","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrc-00030","108941","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrc-00031","101524","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrc-00045","110431","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrwqn-00001","7805","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00002","AK1","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00003","TK6","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00004","TK5","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00005","TK4","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00006","TK1","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00008","TK3","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00011","GS2","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrwqn-00012","GS3","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00013","HV1","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00014","HV3","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00016","HV6","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00017","HV5","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00018","WA6","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrwqn-00019","WA4","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00020","NN4","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00021","101038","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00022","101753","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00023","WH2","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00024","WH1","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00025","DN4","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00026","DN3","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00027","AX4","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00028","DN2","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00029","DN1","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00030","AX2","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00031","AX3","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00032","AX1","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00034","DN10","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00035","WA2","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00036","WA1","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrwqn-00037","NN5","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00038","TU2","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00039","RO6","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00040","HM1","2015to2019","EcoliRecHealth540_Band",NA,"D"
"nrwqn-00041","HM2","2015to2019","EcoliRecHealth540_Band",NA,"E"
"nrwqn-00043","HM5","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00044","HM4","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00045","HM6","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00046","Ruamahanga River at Waihenga Bridge","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00047","Hutt River at Kaitoke","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00048","Ruamahanga River at Wardells","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00049","WN5","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00050","GY4","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00051","GY2","2015to2019","EcoliRecHealth540_Band",NA,"C"
"nrwqn-00052","GY3","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00053","GY1","2015to2019","EcoliRecHealth540_Band",NA,"B"
"nrwqn-00055","CH3","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00056","NN2","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00057","NN1","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00058","NN3","2015to2019","EcoliRecHealth540_Band",NA,"A"
"nrwqn-00059","CH2","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"orc-00012","Dunstan Creek at Beattie Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00013","Fraser at Marshall Road","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00015","Hawea at Camphill Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00017","Heriot Burn at Park Hill Road","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00021","Kaikorai Stream at Brighton Road","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00025","Kakanui at McCones","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00031","Lake Hayes at Bendemeer Bay","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00040","Lindis at Lindis Peak","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00041","Lindis at Ardgour Road","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00043","Luggate Creek at SH6 Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00044","Main Drain at Waipori Pump","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00046","Manuherikia at Galloway","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00047","Manuherikia at Ophir","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00048","Matukituki at West Wanaka","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00049","Mill Creek at Fish Trap","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00061","Shag at Goodwood Pump","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00066","Silverstream at Taieri Depot","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00070","Taieri at Allanton Bridge","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00071","Taieri at Stonehenge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00074","Taieri at Linnburn Runs Road","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00079","Trotters Creek at Mathesons","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00081","Waianakarua at Browns","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00082","Waiareka Creek at Taipo Road","2015to2019","EcoliRecHealth540_Band",NA,"D"
"orc-00085","Waikouaiti at Confluence d/s","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00088","Waipahi at Cairns Peak","2015to2019","EcoliRecHealth540_Band",NA,"D"
"orc-00089","Waipori at Waipori Falls Reserve","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00094","Waiwera at Maws Farm","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00095","Leith at Dundas Street Bridge","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00096","Crookston Burn at Kelso Road","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00097","Wairuna at Millar Road","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00098","Kye Burn at SH85 Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00103","Cardrona at Mt Barker","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00105","Catlins at Houipapa","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00107","Dart at The Hillocks","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00115","Kakanui at Clifton Falls Bridge","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00117","Kauru at Ewings","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00119","Lindsays Creek at North Road Bridge","2015to2019","EcoliRecHealth540_Band",NA,"E"
"orc-00130","Pomahaka at Burkes Ford","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00131","Pomahaka at Glenken","2015to2019","EcoliRecHealth540_Band",NA,"C"
"orc-00133","Shag at Craig Road","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00153","Taieri at Outram","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00154","Taieri at Sutton","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00155","Taieri at Tiroiti","2015to2019","EcoliRecHealth540_Band",NA,"A"
"orc-00156","Taieri at Waipiata","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"orc-00159","Tokomairiro at West Branch Bridge","2015to2019","EcoliRecHealth540_Band",NA,"D"
"orc-00162","Waipahi at Waipahi","2015to2019","EcoliRecHealth540_Band",NA,"B"
"orc-00163","Waitahuna at Tweeds Bridge","2015to2019","EcoliRecHealth540_Band",NA,"D"
"tdc-00002","RW Aorere @ Le Comte","2015to2019","EcoliRecHealth540_Band",NA,"C"
"tdc-00004","RW Kaituna @ Sollys Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"tdc-00010","RW Riwaka @ Hickmotts","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00014","RW Takaka @ Kotinga","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00015","RW Waimea @ SH60 Appleby","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00019","RW Reservoir Ck @ 20m d-s Salisbury Rd","2015to2019","EcoliRecHealth540_Band",NA,"D"
"tdc-00020","RW Lee @ Meads Br","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00022","RW Matakitaki @ SH6 Murchison","2015to2019","EcoliRecHealth540_Band",NA,"B"
"tdc-00023","RW Murchison Ck @ 20m u-s SH6","2015to2019","EcoliRecHealth540_Band",NA,"E"
"tdc-00028","RW Tasman @ u-s Jesters Hse","2015to2019","EcoliRecHealth540_Band",NA,"E"
"tdc-00032","RW Hunters @ Kikiwa","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00035","RW Sherry @ Blue Rock","2015to2019","EcoliRecHealth540_Band",NA,"C"
"tdc-00036","RW Wangapeka @ 5km u-s Dart","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-00038","RW Motupipi @ Reillys Br","2015to2019","EcoliRecHealth540_Band",NA,"C"
"tdc-00040","RW Powell @ 40m u-s Motupipi Rv","2015to2019","EcoliRecHealth540_Band",NA,"E"
"tdc-00046","RW Onekaka @ Shambala Br","2015to2019","EcoliRecHealth540_Band",NA,"C"
"tdc-00048","RW Kaituna @ Track start","2015to2019","EcoliRecHealth540_Band",NA,"A"
"tdc-10019","RW Motueka @ SH60 bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"trc-00001","Mangaehu at Bridge","2015to2019","EcoliRecHealth540_Band",NA,"D"
"trc-00002","MKW000300","2015to2019","EcoliRecHealth540_Band",NA,"E"
"trc-00003","Mangaoraka at Corbett Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"trc-00004","PAT000200","2015to2019","EcoliRecHealth540_Band",NA,"A"
"trc-00005","PAT000360","2015to2019","EcoliRecHealth540_Band",NA,"E"
"trc-00006","PNH000200","2015to2019","EcoliRecHealth540_Band",NA,"C"
"trc-00007","PNH000900","2015to2019","EcoliRecHealth540_Band",NA,"E"
"trc-00008","Stony at Mangatete Bridge","2015to2019","EcoliRecHealth540_Band",NA,"A"
"trc-00009","Waingongoro at Eltham Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"trc-00010","WA3","2015to2019","EcoliRecHealth540_Band",NA,"D"
"trc-00011","Waiwhakaiho at Egmont Village","2015to2019","EcoliRecHealth540_Band",NA,"E"
"trc-00050","Whenuakura at Nicholson Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00001","Deep Ck @ Arnold Vly Rd Br","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00002","Molloy Ck @ Rail Line","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00003","Nelson Ck @ Swimming Hole Reserve","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00004","Ford Ck @ Blackball-Taylorville Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00005","Burkes Ck @ SH69","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00006","Mawheraiti Rv @ SH7 Maimai","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00007","Sawyers Ck @ Dixon Pk","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00008","Sawyers Ck @ Bush Fringe","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00009","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00010","Seven Mile Ck @ 300m d/s Raleigh Ck","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"wcrc-00011","Seven Mile Ck @ u/s Tillers Mine Ck","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00012","Seven Mile Ck @ SH6 Rapahoe","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00013","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00014","Harris Ck @ Mulvaney Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00015","Murray Ck @ Ford Rd S","2015to2019","EcoliRecHealth540_Band",NA,"D"
"wcrc-00016","Bradshaws Ck @ Bradshaw Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00018","Orowaiti Rv @ Excelsior Rd","2015to2019","EcoliRecHealth540_Band",NA,"D"
"wcrc-00019","Orowaiti Rv @ Keoghans Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00020","Ellis Ck @ 50m d/s Ferry Rd Br","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00021","Berry Ck @ N Brch Wanganui Flat Rd","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"wcrc-00022","La Fontaine Stm @ Airstrip Fishing Access","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00023","La Fontaine Stm @ Herepo Fishing Access","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00024","Okutua Ck @ New Rd Br-Okarito Forest","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00025","Unnamed Ck @ Adamson Rd Whataroa","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"wcrc-00026","Vickers Ck @ Whataroa N Base","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00027","Baker Ck @ Baker Ck Rd","2015to2019","EcoliRecHealth540_Band",NA,"C"
"wcrc-00028","Baker Ck @ Oparara Rd","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00029","Page Stm @ Chasm Ck Walkway","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00030","Blackwater Ck @ Farm 846","2015to2019","EcoliRecHealth540_Band",NA,"E"
"wcrc-00031","Arnold Rv @ Blairs Rd No. 2 Br","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00032","Arnold Rv @ Kotuku Fishing Access","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00033","Crooked Rv @ Rotomanu-Bell Hill Rd","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00036","Hohonu Rv @ Mitchells-Kumara Rd Br","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00037","Orangipuku Rv @ Mouth","2015to2019","EcoliRecHealth540_Band",NA,"B"
"wcrc-00038","Poerua Rv @ Station Rd end","2015to2019","EcoliRecHealth540_Band",NA,"BC"
"wcrc-00039","Crooked Rv @ Te Kinga","2015to2019","EcoliRecHealth540_Band",NA,"A"
"wcrc-00040","Hohonu Rv @ Mouth","2015to2019","EcoliRecHealth540_Band",NA,"B"
"arc-00001","44603","2015to2019","EcoliRecHealth260",5.08474576271187,NA
"arc-00003","45313","2015to2019","EcoliRecHealth260",61.0169491525424,NA
"arc-00004","7830","2015to2019","EcoliRecHealth260",68.3333333333333,NA
"arc-00005","6811","2015to2019","EcoliRecHealth260",23.3333333333333,NA
"arc-00006","6804","2015to2019","EcoliRecHealth260",36.6666666666667,NA
"arc-00008","6604","2015to2019","EcoliRecHealth260",35,NA
"arc-00009","43829","2015to2019","EcoliRecHealth260",33.3333333333333,NA
"arc-00010","8110","2015to2019","EcoliRecHealth260",96.4912280701754,NA
"arc-00013","7904","2015to2019","EcoliRecHealth260",81.6666666666667,NA
"arc-00014","8219","2015to2019","EcoliRecHealth260",97.2972972972973,NA
"arc-00015","8214","2015to2019","EcoliRecHealth260",94.9152542372881,NA
"arc-00016","8205","2015to2019","EcoliRecHealth260",88.135593220339,NA
"arc-00018","8217","2015to2019","EcoliRecHealth260",88.135593220339,NA
"arc-00019","8215","2015to2019","EcoliRecHealth260",71.1864406779661,NA
"arc-00021","43856","2015to2019","EcoliRecHealth260",98.3050847457627,NA
"arc-00022","43807","2015to2019","EcoliRecHealth260",55.9322033898305,NA
"arc-00024","7506","2015to2019","EcoliRecHealth260",62.7118644067797,NA
"arc-00026","7104","2015to2019","EcoliRecHealth260",38.9830508474576,NA
"arc-00027","7206","2015to2019","EcoliRecHealth260",15.2542372881356,NA
"arc-00028","43601","2015to2019","EcoliRecHealth260",55,NA
"arc-00029","438100","2015to2019","EcoliRecHealth260",100,NA
"arc-00030","8568","2015to2019","EcoliRecHealth260",13.3333333333333,NA
"arc-00031","45373","2015to2019","EcoliRecHealth260",13.5593220338983,NA
"arc-00033","45505","2015to2019","EcoliRecHealth260",35.5932203389831,NA
"arc-00034","8249","2015to2019","EcoliRecHealth260",79.6610169491525,NA
"arc-00035","45415","2015to2019","EcoliRecHealth260",66.1016949152542,NA
"arc-00036","8019","2015to2019","EcoliRecHealth260",93.2203389830508,NA
"arc-00038","7171","2015to2019","EcoliRecHealth260",14.2857142857143,NA
"arc-00039","74401","2015to2019","EcoliRecHealth260",17.2413793103448,NA
"arc-00040","74701","2015to2019","EcoliRecHealth260",25.8620689655172,NA
"arc-00074","7811","2015to2019","EcoliRecHealth260",68.3333333333333,NA
"arc-00082","AK2","2015to2019","EcoliRecHealth260",37.2881355932203,NA
"arc-00090","8516","2015to2019","EcoliRecHealth260",48.2758620689655,NA
"arc-00133","7502","2015to2019","EcoliRecHealth260",65,NA
"ccc-00001","AVON05","2015to2019","EcoliRecHealth260",36.6666666666667,NA
"ccc-00002","AVON06","2015to2019","EcoliRecHealth260",38.3333333333333,NA
"ccc-00003","AVON07","2015to2019","EcoliRecHealth260",53.3333333333333,NA
"ccc-00004","AVON12","2015to2019","EcoliRecHealth260",63.3333333333333,NA
"ccc-00005","AVON08","2015to2019","EcoliRecHealth260",48.3333333333333,NA
"ccc-00006","AVON09","2015to2019","EcoliRecHealth260",61.6666666666667,NA
"ccc-00007","AVON04","2015to2019","EcoliRecHealth260",51.6666666666667,NA
