"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101125","GND2114","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101125","GND2114","Chloride","2017-03-09","2019-12-04","12","18.9","22"
"LAWA-101125","GND2114","Dissolved reactive phosphorus","2017-03-09","2019-03-12","3","0.003","0.08"
"LAWA-101125","GND2114","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101125","GND2114","Electrical conductivity/salinity","2017-03-09","2019-03-12","3","1410","1780"
"LAWA-101125","GND2114","Nitrate nitrogen","2017-03-09","2019-12-04","12","0.0015","2"
"LAWA-101125","GND2114","Water Level","2017-03-15","2018-06-19","2","1.02","2.243"
"LAWA-101127","GND2197","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101127","GND2197","Chloride","2019-09-10","2019-12-04","2","33","33"
"LAWA-101127","GND2197","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101127","GND2197","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101127","GND2197","Electrical conductivity/salinity",NA,NA,"0","Inf","-Inf"
"LAWA-101127","GND2197","Nitrate nitrogen","2019-09-10","2019-12-04","2","0.0015","0.0015"
"LAWA-101127","GND2197","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-101129","GND2242","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101129","GND2242","Chloride","2017-03-08","2019-12-04","12","29","30"
"LAWA-101129","GND2242","Dissolved reactive phosphorus","2017-03-08","2019-03-12","3","0.03","0.03"
"LAWA-101129","GND2242","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101129","GND2242","Electrical conductivity/salinity","2017-03-08","2019-03-12","3","401","417"
"LAWA-101129","GND2242","Nitrate nitrogen","2017-03-08","2019-12-04","12","0.0015","0.076"
"LAWA-101129","GND2242","Water Level",NA,NA,"0","Inf","-Inf"
