"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"GW-00166","S25/5256","Dissolved reactive phosphorus","2019-03-05","2019-12-04","5","0.0157648","0.0198622"
"GW-00166","S25/5256","E.coli","2019-03-05","2019-12-04","5","0.5","0.5"
"GW-00166","S25/5256","Electrical conductivity/salinity","2019-03-05","2019-12-04","5","218.44496","228"
"GW-00166","S25/5256","Nitrate nitrogen","2019-03-05","2019-12-04","5","6.9200687","7.1279902"
"GW-00166","S25/5256","Nitrogen - Other","2019-03-05","2019-12-04","10","0.001","7.128116"
"GW-00166","S25/5256","Water Level","2015-03-02","2019-12-04","8","Inf","-Inf"
"GW-00086","S25/5322","Ammoniacal nitrogen","2015-03-02","2019-12-04","19","0.005","0.021"
"GW-00086","S25/5322","Chloride","2015-03-02","2019-12-04","19","31","33"
"GW-00086","S25/5322","Dissolved reactive phosphorus","2015-03-02","2019-12-04","19","0.04","0.049"
"GW-00086","S25/5322","E.coli","2015-03-02","2019-12-04","19","0.5","0.5"
"GW-00086","S25/5322","Electrical conductivity/salinity","2015-03-02","2019-12-04","19","317","328"
"GW-00086","S25/5322","Nitrate nitrogen","2015-03-02","2019-12-04","19","8.7234049","10"
"GW-00086","S25/5322","Nitrogen - Other","2015-03-02","2019-12-04","38","0.001","10"
"GW-00086","S25/5322","Water Level","2015-03-02","2019-12-04","16","-15800","-1000"
"LAWA-101056","S26/0117","Ammoniacal nitrogen","2015-03-11","2019-12-06","21","0.005","0.005"
"LAWA-101056","S26/0117","Chloride","2015-03-11","2019-12-06","21","10.9352","16.5"
"LAWA-101056","S26/0117","Dissolved reactive phosphorus","2015-03-11","2019-12-06","21","0.011","0.018"
"LAWA-101056","S26/0117","E.coli","2015-03-11","2019-12-06","20","0.5","11"
"LAWA-101056","S26/0117","Electrical conductivity/salinity","2015-03-11","2019-12-06","21","131","160"
"LAWA-101056","S26/0117","Nitrate nitrogen","2015-03-11","2019-12-06","21","2.4","4.6125817"
"LAWA-101056","S26/0117","Nitrogen - Other","2015-03-11","2019-12-06","42","0.001","4.6129284"
"LAWA-101056","S26/0117","Water Level","2015-03-11","2019-12-06","12","Inf","-Inf"
"GW-00151","S26/0223","Ammoniacal nitrogen","2015-03-05","2019-12-10","20","0.005","0.005"
