"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101610","I44/0821","Electrical conductivity/salinity","2015-03-17","2019-11-04","20","347","359"
"LAWA-101610","I44/0821","Nitrate nitrogen","2017-09-07","2019-11-04","10","5.2","9"
"LAWA-101610","I44/0821","Nitrogen - Other","2017-09-07","2019-11-04","30","5e-04","6.4"
"LAWA-101611","I44/0964","Ammoniacal nitrogen","2015-03-17","2019-11-04","18","0.0025","0.012"
"LAWA-101611","I44/0964","Chloride","2015-03-17","2019-11-04","18","17","19.1"
"LAWA-101611","I44/0964","Dissolved reactive phosphorus","2015-03-17","2019-11-04","18","0.002","0.039"
"LAWA-101611","I44/0964","E.coli","2017-09-07","2019-11-04","8","0.5","0.5"
"LAWA-101611","I44/0964","Electrical conductivity/salinity","2015-03-17","2019-11-04","18","215","222"
"LAWA-101611","I44/0964","Nitrate nitrogen","2017-09-07","2019-11-04","8","1.36","1.72"
"LAWA-101611","I44/0964","Nitrogen - Other","2017-09-07","2019-11-04","24","5e-04","1.75"
"LAWA-101612","J41/0008","Ammoniacal nitrogen","2015-03-25","2019-11-05","20","0.0025","0.009"
"LAWA-101612","J41/0008","Chloride","2015-03-25","2019-11-05","20","52","59"
"LAWA-101612","J41/0008","Dissolved reactive phosphorus","2015-03-25","2019-11-05","20","0.042","0.062"
"LAWA-101612","J41/0008","E.coli","2017-09-11","2019-11-05","9","0.5","27"
"LAWA-101612","J41/0008","Electrical conductivity/salinity","2015-03-25","2019-11-05","20","981","1030"
"LAWA-101612","J41/0008","Nitrate nitrogen","2017-09-11","2019-11-05","10","25","29"
"LAWA-101612","J41/0008","Nitrogen - Other","2017-09-11","2019-11-05","30","5e-04","29"
"LAWA-101614","J41/0317","Ammoniacal nitrogen","2015-03-25","2019-11-06","20","0.0025","0.034"
"LAWA-101614","J41/0317","Chloride","2015-03-25","2019-11-06","20","4.1","8"
"LAWA-101614","J41/0317","Dissolved reactive phosphorus","2015-03-25","2019-11-06","20","0.019","0.144"
"LAWA-101614","J41/0317","E.coli","2015-03-25","2019-11-06","20","0.5","150"
"LAWA-101614","J41/0317","Electrical conductivity/salinity","2015-03-25","2019-11-06","20","147","208"
"LAWA-101614","J41/0317","Nitrate nitrogen","2017-12-12","2019-11-06","10","4.3","9.4"
"LAWA-101614","J41/0317","Nitrogen - Other","2017-12-12","2019-11-06","30","5e-04","8.6"
"LAWA-101615","J41/0442","Ammoniacal nitrogen","2016-06-22","2019-11-06","22","0.0025","0.0086"
"LAWA-101615","J41/0442","Chloride","2016-06-22","2019-11-06","22","0.7","4.2"
"LAWA-101615","J41/0442","Dissolved reactive phosphorus","2016-06-22","2019-11-06","22","0.002","0.007"
"LAWA-101615","J41/0442","E.coli","2016-06-22","2019-11-06","17","0.5","3"
"LAWA-101615","J41/0442","Electrical conductivity/salinity","2016-06-22","2019-11-06","22","68","120"
"LAWA-101615","J41/0442","Nitrate nitrogen","2017-12-12","2019-11-06","10","0.14","1.27"
"LAWA-101615","J41/0442","Nitrogen - Other","2017-12-12","2019-11-06","30","5e-04","1.09"
"LAWA-101616","J41/0571","Ammoniacal nitrogen","2016-06-22","2019-11-06","22","0.0025","0.51"
"LAWA-101616","J41/0571","Chloride","2016-06-22","2019-11-06","22","9.8","13.9"
"LAWA-101616","J41/0571","Dissolved reactive phosphorus","2016-06-22","2019-11-06","22","0.001","0.01"
"LAWA-101616","J41/0571","E.coli","2016-06-22","2019-11-06","17","0.5","4.5"
"LAWA-101616","J41/0571","Electrical conductivity/salinity","2016-06-22","2019-11-06","22","90","298"
"LAWA-101616","J41/0571","Nitrate nitrogen","2017-12-12","2019-11-06","10","4.2","6.5"
"LAWA-101616","J41/0571","Nitrogen - Other","2017-12-12","2019-11-06","30","5e-04","6"
"LAWA-101617","J41/0576","Ammoniacal nitrogen","2016-06-07","2019-11-06","21","0.0025","0.028"
"LAWA-101617","J41/0576","Chloride","2016-06-07","2019-11-06","21","7.7","13.5"
"LAWA-101617","J41/0576","Dissolved reactive phosphorus","2016-06-07","2019-11-06","21","0.0019","0.016"
"LAWA-101617","J41/0576","E.coli","2016-06-07","2019-11-06","16","0.5","37"
"LAWA-101617","J41/0576","Electrical conductivity/salinity","2016-06-07","2019-11-06","21","218","269"
"LAWA-101617","J41/0576","Nitrate nitrogen","2017-12-12","2019-11-06","9","6","8.1"
"LAWA-101617","J41/0576","Nitrogen - Other","2017-12-12","2019-11-06","27","5e-04","7.9"
"LAWA-101619","J41/0586","Ammoniacal nitrogen","2016-06-07","2019-11-06","22","0.0025","0.013"
"LAWA-101619","J41/0586","Chloride","2016-06-07","2019-11-06","22","5.3","7.2"
"LAWA-101619","J41/0586","Dissolved reactive phosphorus","2016-06-07","2019-11-06","22","0.002","0.01"
"LAWA-101619","J41/0586","E.coli","2016-06-07","2019-11-06","17","0.5","8.2"
"LAWA-101619","J41/0586","Electrical conductivity/salinity","2016-06-07","2019-11-06","22","192","228"
"LAWA-101619","J41/0586","Nitrate nitrogen","2017-12-12","2019-11-06","10","5.5","7.4"
"LAWA-101619","J41/0586","Nitrogen - Other","2017-12-12","2019-11-06","30","5e-04","7.8"
"LAWA-101623","J42/0126","Ammoniacal nitrogen","2015-03-25","2019-11-05","20","0.0025","0.01"
"LAWA-101623","J42/0126","Chloride","2015-03-25","2019-11-05","20","100","157"
"LAWA-101623","J42/0126","Dissolved reactive phosphorus","2015-03-25","2019-11-05","20","0.012","0.047"
"LAWA-101623","J42/0126","E.coli","2017-09-11","2019-11-05","10","0.5","0.5"
"LAWA-101623","J42/0126","Electrical conductivity/salinity","2015-03-25","2019-11-05","20","997","1294"
"LAWA-101623","J42/0126","Nitrate nitrogen","2017-09-11","2019-11-05","10","17.7","21"
