"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102090","CA15/5007","Electrical conductivity/salinity","2015-02-10","2019-11-07","20","85","164"
"LAWA-102090","CA15/5007","Nitrate nitrogen","2015-02-10","2019-11-07","20","0.56","6.9"
"LAWA-102090","CA15/5007","Nitrogen - Other","2018-05-09","2019-02-12","3","0.002","0.14"
"LAWA-102091","CA15/5008","Ammoniacal nitrogen","2015-02-10","2019-11-07","19","0.005","0.04"
"LAWA-102091","CA15/5008","Chloride","2015-02-10","2019-11-07","20","0.8","3.3"
"LAWA-102091","CA15/5008","Dissolved reactive phosphorus","2015-02-10","2019-11-07","19","0.0014","0.007"
"LAWA-102091","CA15/5008","E.coli","2015-02-10","2019-11-07","20","0.5","1"
"LAWA-102091","CA15/5008","Electrical conductivity/salinity","2015-02-10","2019-11-07","20","74","131"
"LAWA-102091","CA15/5008","Nitrate nitrogen","2015-02-10","2019-11-07","20","0.4","2.7"
"LAWA-102091","CA15/5008","Nitrogen - Other","2018-05-08","2019-02-13","3","0.001","0.05"
"LAWA-102092","CA15/5009","Ammoniacal nitrogen","2015-02-10","2019-11-07","20","0.005","0.005"
"LAWA-102092","CA15/5009","Chloride","2015-02-10","2019-11-07","21","0.8","2.4"
"LAWA-102092","CA15/5009","Dissolved reactive phosphorus","2015-02-10","2019-11-07","20","0.0031","0.018"
"LAWA-102092","CA15/5009","E.coli","2015-02-10","2019-11-07","21","0.5","1"
"LAWA-102092","CA15/5009","Electrical conductivity/salinity","2015-02-10","2019-11-07","21","28","66"
"LAWA-102092","CA15/5009","Nitrate nitrogen","2015-02-10","2019-11-07","21","0.2","0.59"
"LAWA-102092","CA15/5009","Nitrogen - Other","2018-05-08","2019-02-13","3","0.001","0.05"
"LAWA-102093","CA17/0007","Ammoniacal nitrogen","2016-10-26","2019-10-07","4","0.005","0.005"
"LAWA-102093","CA17/0007","Chloride","2016-10-26","2019-10-07","13","17.2","18.8"
"LAWA-102093","CA17/0007","Dissolved reactive phosphorus","2016-10-26","2019-10-07","4","0.022","0.036"
"LAWA-102093","CA17/0007","E.coli","2016-10-26","2019-10-07","13","0.5","21"
"LAWA-102093","CA17/0007","Electrical conductivity/salinity","2016-10-26","2019-10-07","13","262","272"
"LAWA-102093","CA17/0007","Nitrate nitrogen","2016-10-26","2019-10-07","13","0.86","1"
"LAWA-102093","CA17/0007","Nitrogen - Other","2018-01-10","2019-01-29","3","0.001","0.05"
"LAWA-102094","CA17/0008","Ammoniacal nitrogen","2016-10-26","2019-10-07","4","0.005","0.005"
"LAWA-102094","CA17/0008","Chloride","2016-10-26","2019-10-07","14","2.3","5.2"
"LAWA-102094","CA17/0008","Dissolved reactive phosphorus","2016-10-26","2019-10-07","4","0.005","0.0106"
"LAWA-102094","CA17/0008","E.coli","2016-10-26","2019-10-07","14","0.5","23"
"LAWA-102094","CA17/0008","Electrical conductivity/salinity","2016-10-26","2019-10-07","14","99","131"
"LAWA-102094","CA17/0008","Nitrate nitrogen","2016-10-26","2019-10-07","14","0.23","1.67"
"LAWA-102094","CA17/0008","Nitrogen - Other","2018-07-11","2019-01-29","2","0.16","0.22"
"LAWA-102095","CA18/0019","Ammoniacal nitrogen","2016-10-13","2019-10-31","4","0.005","0.034"
"LAWA-102095","CA18/0019","Chloride","2016-10-13","2019-10-31","13","50","55"
"LAWA-102095","CA18/0019","Dissolved reactive phosphorus","2016-10-13","2019-10-31","4","0.0021","0.02"
"LAWA-102095","CA18/0019","E.coli","2016-10-13","2019-10-31","13","0.5","0.5"
"LAWA-102095","CA18/0019","Electrical conductivity/salinity","2016-10-13","2019-10-31","13","77","426"
"LAWA-102095","CA18/0019","Nitrate nitrogen","2016-10-13","2019-10-31","13","0.025","0.15"
"LAWA-102095","CA18/0019","Nitrogen - Other","2018-07-30","2019-01-30","2","0.05","0.05"
"LAWA-102096","CA18/0020","Ammoniacal nitrogen","2016-10-13","2019-10-01","4","0.005","0.02"
"LAWA-102096","CA18/0020","Chloride","2016-10-13","2019-10-01","13","23","26"
"LAWA-102096","CA18/0020","Dissolved reactive phosphorus","2016-10-13","2019-10-01","4","0.0108","0.033"
"LAWA-102096","CA18/0020","E.coli","2016-10-13","2019-10-01","13","0.5","0.5"
"LAWA-102096","CA18/0020","Electrical conductivity/salinity","2016-10-13","2019-10-01","13","374","416"
"LAWA-102096","CA18/0020","Nitrate nitrogen","2016-10-13","2019-10-01","13","1.47","3"
"LAWA-102096","CA18/0020","Nitrogen - Other","2018-01-09","2019-01-23","4","0.001","0.05"
"LAWA-102617","CA19/0055","Ammoniacal nitrogen","2018-12-04","2019-11-26","2","0.005","0.005"
"LAWA-102617","CA19/0055","Chloride","2018-12-04","2019-11-26","2","26","26"
"LAWA-102617","CA19/0055","Dissolved reactive phosphorus","2018-12-04","2019-11-26","2","0.0191","0.023"
"LAWA-102617","CA19/0055","E.coli","2018-12-04","2019-11-26","2","0.5","0.5"
"LAWA-102617","CA19/0055","Electrical conductivity/salinity","2018-12-04","2019-11-26","2","232","234"
"LAWA-102617","CA19/0055","Nitrate nitrogen","2018-12-04","2019-11-26","2","0.34","0.36"
"LAWA-102617","CA19/0055","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102097","H38/0004","Ammoniacal nitrogen","2015-02-10","2019-11-08","19","0.005","0.005"
"LAWA-102097","H38/0004","Chloride","2015-02-10","2019-11-08","20","0.25","0.7"
"LAWA-102097","H38/0004","Dissolved reactive phosphorus","2015-02-10","2019-11-08","20","0.002","0.007"
"LAWA-102097","H38/0004","E.coli","2015-02-10","2019-11-08","20","0.5","0.5"
"LAWA-102097","H38/0004","Electrical conductivity/salinity","2015-02-10","2019-11-08","20","19","38"
"LAWA-102097","H38/0004","Nitrate nitrogen","2015-02-10","2019-11-08","20","0.025","0.62"
"LAWA-102097","H38/0004","Nitrogen - Other","2018-05-09","2019-02-12","3","0.001","0.05"
"LAWA-102098","H38/0229","Ammoniacal nitrogen","2015-01-21","2019-11-08","27","0.005","0.036"
"LAWA-102098","H38/0229","Chloride","2015-02-10","2019-11-08","20","3","4.4"
"LAWA-102098","H38/0229","Dissolved reactive phosphorus","2015-01-21","2019-11-08","28","5e-04","0.0034"
"LAWA-102098","H38/0229","E.coli","2015-01-21","2019-11-08","27","0.5","0.5"
"LAWA-102098","H38/0229","Electrical conductivity/salinity","2015-01-21","2019-11-08","28","135","159"
"LAWA-102098","H38/0229","Nitrate nitrogen","2015-01-21","2019-11-08","28","2.3","3.1"
"LAWA-102098","H38/0229","Nitrogen - Other","2015-01-21","2019-02-12","27","0.001","3"
"ECAN-00207","H38/0230","Ammoniacal nitrogen","2015-11-04","2019-11-07","5","0.005","0.005"
"ECAN-00207","H38/0230","Chloride","2015-11-04","2019-11-07","5","0.7","1.7"
"ECAN-00207","H38/0230","Dissolved reactive phosphorus","2015-11-04","2019-11-07","5","0.002","0.0053"
"ECAN-00207","H38/0230","E.coli","2015-11-04","2019-11-07","4","0.5","0.5"
"ECAN-00207","H38/0230","Electrical conductivity/salinity","2015-11-04","2019-11-07","5","59","70"
"ECAN-00207","H38/0230","Nitrate nitrogen","2015-11-04","2019-11-07","5","0.45","0.83"
"ECAN-00207","H38/0230","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102619","H39/0048","Ammoniacal nitrogen","2015-10-13","2019-11-07","5","0.005","0.005"
"LAWA-102619","H39/0048","Chloride","2015-10-13","2019-11-07","5","1.5","3"
"LAWA-102619","H39/0048","Dissolved reactive phosphorus","2015-10-13","2019-11-07","5","0.0041","0.0059"
"LAWA-102619","H39/0048","E.coli","2015-10-13","2019-11-07","5","0.5","1"
"LAWA-102619","H39/0048","Electrical conductivity/salinity","2015-10-13","2019-11-07","5","90","96"
"LAWA-102619","H39/0048","Nitrate nitrogen","2015-10-13","2019-11-07","5","0.82","1.43"
"LAWA-102619","H39/0048","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102620","H39/0133","Ammoniacal nitrogen","2015-02-10","2019-11-07","12","0.005","0.005"
"LAWA-102620","H39/0133","Chloride","2015-02-10","2019-11-07","12","1.1","3.7"
"LAWA-102620","H39/0133","Dissolved reactive phosphorus","2015-02-10","2019-11-07","12","5e-04","0.0053"
"LAWA-102620","H39/0133","E.coli","2015-02-10","2019-11-07","12","0.5","0.5"
"LAWA-102620","H39/0133","Electrical conductivity/salinity","2015-02-10","2019-11-07","12","110","120"
"LAWA-102620","H39/0133","Nitrate nitrogen","2015-02-10","2019-11-07","12","1.24","1.83"
"LAWA-102620","H39/0133","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102099","H39/0148","Ammoniacal nitrogen","2015-08-12","2019-11-07","18","0.005","0.073"
"LAWA-102099","H39/0148","Chloride","2015-08-12","2019-11-07","19","0.8","2.4"
"LAWA-102099","H39/0148","Dissolved reactive phosphorus","2015-08-12","2019-11-07","18","0.002","0.0045"
"LAWA-102099","H39/0148","E.coli","2015-08-12","2019-11-07","20","0.5","0.5"
"LAWA-102099","H39/0148","Electrical conductivity/salinity","2015-08-12","2019-11-07","19","55","71"
"LAWA-102099","H39/0148","Nitrate nitrogen","2015-08-12","2019-11-07","19","0.007","0.7"
"LAWA-102099","H39/0148","Nitrogen - Other","2018-05-08","2019-02-13","3","0.001","0.05"
"LAWA-102100","I38/0084","Ammoniacal nitrogen","2015-08-13","2019-11-06","17","0.005","0.011"
"LAWA-102100","I38/0084","Chloride","2015-08-13","2019-11-06","18","0.8","1.7"
"LAWA-102100","I38/0084","Dissolved reactive phosphorus","2015-08-13","2019-11-06","18","5e-04","0.006"
"LAWA-102100","I38/0084","E.coli","2015-08-13","2019-11-06","18","0.5","0.5"
"LAWA-102100","I38/0084","Electrical conductivity/salinity","2015-08-13","2019-11-06","18","54","68"
"LAWA-102100","I38/0084","Nitrate nitrogen","2015-08-13","2019-11-06","18","0.15","0.29"
"LAWA-102100","I38/0084","Nitrogen - Other","2018-02-12","2019-02-13","4","0.001","0.05"
"LAWA-102621","I38/0085","Ammoniacal nitrogen","2015-11-17","2019-11-06","5","0.005","0.005"
"LAWA-102621","I38/0085","Chloride","2015-11-17","2019-11-06","5","0.7","1.4"
"LAWA-102621","I38/0085","Dissolved reactive phosphorus","2015-11-17","2019-11-06","5","0.0015","0.0089"
"LAWA-102621","I38/0085","E.coli","2015-11-17","2019-11-06","5","0.5","0.5"
"LAWA-102621","I38/0085","Electrical conductivity/salinity","2015-11-17","2019-11-06","5","48","53"
"LAWA-102621","I38/0085","Nitrate nitrogen","2015-11-17","2019-11-06","5","0.19","0.43"
"LAWA-102621","I38/0085","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102101","I38/0092","Ammoniacal nitrogen","2015-02-11","2019-11-06","20","0.005","0.018"
"LAWA-102101","I38/0092","Chloride","2015-02-11","2019-11-06","21","0.25","1.3"
"LAWA-102101","I38/0092","Dissolved reactive phosphorus","2015-02-11","2019-11-06","21","0.0011","0.0042"
"LAWA-102101","I38/0092","E.coli","2015-02-11","2019-11-06","20","0.5","35"
"LAWA-102101","I38/0092","Electrical conductivity/salinity","2015-02-11","2019-11-06","21","44","59"
"LAWA-102101","I38/0092","Nitrate nitrogen","2015-02-11","2019-11-06","21","0.007","3.9"
"LAWA-102101","I38/0092","Nitrogen - Other","2018-02-12","2019-02-13","4","0.001","0.11"
"LAWA-102102","I38/0103","Ammoniacal nitrogen","2015-02-11","2019-11-07","21","0.005","0.017"
"LAWA-102102","I38/0103","Chloride","2015-02-11","2019-11-07","23","1.6","3.2"
"LAWA-102102","I38/0103","Dissolved reactive phosphorus","2015-02-11","2019-11-07","21","0.005","0.012"
"LAWA-102102","I38/0103","E.coli","2015-02-11","2019-11-07","21","0.5","1"
"LAWA-102102","I38/0103","Electrical conductivity/salinity","2015-02-11","2019-11-07","23","108","115"
"LAWA-102102","I38/0103","Nitrate nitrogen","2015-02-11","2019-11-07","23","0.025","0.71"
"LAWA-102102","I38/0103","Nitrogen - Other","2018-05-09","2019-02-22","4","0.001","0.05"
"LAWA-102622","I39/0007","Ammoniacal nitrogen","2015-11-17","2019-11-06","5","0.005","0.005"
"LAWA-102622","I39/0007","Chloride","2015-11-17","2019-11-06","5","1.7","2.2"
"LAWA-102622","I39/0007","Dissolved reactive phosphorus","2015-11-17","2019-11-06","5","0.009","0.0171"
"LAWA-102622","I39/0007","E.coli","2015-11-17","2019-11-06","5","0.5","0.5"
"LAWA-102622","I39/0007","Electrical conductivity/salinity","2015-11-17","2019-11-06","5","126","158"
"LAWA-102622","I39/0007","Nitrate nitrogen","2015-11-17","2019-11-06","5","1.04","3.2"
"LAWA-102622","I39/0007","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102623","I40/0543","Ammoniacal nitrogen","2015-10-13","2019-10-23","6","0.005","0.005"
"LAWA-102623","I40/0543","Chloride","2015-10-13","2019-10-23","6","3","4"
"LAWA-102623","I40/0543","Dissolved reactive phosphorus","2015-10-13","2019-10-23","6","5e-04","0.0025"
"LAWA-102623","I40/0543","E.coli","2015-10-13","2019-10-23","6","0.5","0.5"
"LAWA-102623","I40/0543","Electrical conductivity/salinity","2015-10-13","2019-10-23","6","157","182"
"LAWA-102623","I40/0543","Nitrate nitrogen","2015-10-13","2019-10-23","6","0.47","0.66"
"LAWA-102623","I40/0543","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102624","I40/0666","Ammoniacal nitrogen","2015-10-13","2019-10-23","7","0.005","0.005"
"LAWA-102624","I40/0666","Chloride","2015-10-13","2019-10-23","7","4.6","16.4"
"LAWA-102624","I40/0666","Dissolved reactive phosphorus","2015-10-13","2019-10-23","7","0.0029","0.0121"
"LAWA-102624","I40/0666","E.coli","2015-10-13","2019-10-23","7","0.5","0.5"
"LAWA-102624","I40/0666","Electrical conductivity/salinity","2015-10-13","2019-10-23","7","204","282"
"LAWA-102624","I40/0666","Nitrate nitrogen","2015-10-13","2019-10-23","7","0.52","2"
"LAWA-102624","I40/0666","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102103","J37/0012","Ammoniacal nitrogen","2015-11-16","2019-11-25","5","0.005","0.005"
"LAWA-102103","J37/0012","Chloride","2015-02-02","2019-11-25","20","4.6","27"
"LAWA-102103","J37/0012","Dissolved reactive phosphorus","2015-11-16","2019-11-25","5","0.0032","0.0051"
"LAWA-102103","J37/0012","E.coli","2015-02-02","2019-11-25","20","0.5","187"
"LAWA-102103","J37/0012","Electrical conductivity/salinity","2015-02-02","2019-11-25","20","112","269"
"LAWA-102103","J37/0012","Nitrate nitrogen","2015-02-02","2019-11-25","20","2.6","9.9"
"LAWA-102103","J37/0012","Nitrogen - Other","2018-02-07","2019-02-25","4","0.001","0.14"
"LAWA-102104","J37/0013","Ammoniacal nitrogen","2015-11-17","2019-11-21","5","0.005","0.005"
"LAWA-102104","J37/0013","Chloride","2015-02-04","2019-11-21","19","2.7","14.6"
"LAWA-102104","J37/0013","Dissolved reactive phosphorus","2015-11-17","2019-11-21","5","5e-04","0.002"
"LAWA-102104","J37/0013","E.coli","2015-02-04","2019-11-21","17","0.5","1"
"LAWA-102104","J37/0013","Electrical conductivity/salinity","2015-02-04","2019-11-21","19","134","287"
"LAWA-102104","J37/0013","Nitrate nitrogen","2015-02-04","2019-11-21","19","6.2","21"
"LAWA-102104","J37/0013","Nitrogen - Other","2018-02-09","2019-02-27","3","0.001","0.48"
"LAWA-102625","J37/0031","Ammoniacal nitrogen","2015-10-28","2019-11-21","5","0.005","0.005"
"LAWA-102625","J37/0031","Chloride","2015-10-28","2019-11-21","5","2.9","7.7"
"LAWA-102625","J37/0031","Dissolved reactive phosphorus","2015-10-28","2019-11-21","5","5e-04","0.0016"
"LAWA-102625","J37/0031","E.coli","2015-10-28","2019-11-21","5","0.5","0.5"
"LAWA-102625","J37/0031","Electrical conductivity/salinity","2015-10-28","2019-11-21","5","65","97"
"LAWA-102625","J37/0031","Nitrate nitrogen","2015-10-28","2019-11-21","5","0.78","4.9"
"LAWA-102625","J37/0031","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102626","J37/0033","Ammoniacal nitrogen","2015-10-28","2019-11-21","5","0.005","0.005"
"LAWA-102626","J37/0033","Chloride","2015-10-28","2019-11-21","5","2","6.2"
"LAWA-102626","J37/0033","Dissolved reactive phosphorus","2015-10-28","2019-11-21","5","0.032","0.115"
"LAWA-102626","J37/0033","E.coli","2015-10-28","2019-11-21","5","0.5","81"
"LAWA-102626","J37/0033","Electrical conductivity/salinity","2015-10-28","2019-11-21","5","124","172"
"LAWA-102626","J37/0033","Nitrate nitrogen","2015-10-28","2019-11-21","5","0.4","4.9"
"LAWA-102626","J37/0033","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102105","J37/0045","Ammoniacal nitrogen","2015-07-16","2019-11-18","6","0.005","0.005"
"LAWA-102105","J37/0045","Chloride","2015-07-16","2019-11-18","15","4.4","8.8"
"LAWA-102105","J37/0045","Dissolved reactive phosphorus","2015-07-16","2019-11-18","6","0.0069","0.0095"
"LAWA-102105","J37/0045","E.coli","2015-07-16","2019-11-18","14","0.5","172"
"LAWA-102105","J37/0045","Electrical conductivity/salinity","2015-07-16","2019-11-18","15","92","146"
"LAWA-102105","J37/0045","Nitrate nitrogen","2015-07-16","2019-11-18","15","2.1","5.4"
"LAWA-102105","J37/0045","Nitrogen - Other","2015-07-16","2019-02-25","9","0.001","3.9"
"LAWA-102106","J37/0073","Ammoniacal nitrogen","2015-07-16","2019-11-21","8","0.005","0.013"
"LAWA-102106","J37/0073","Chloride","2015-02-04","2019-11-21","22","4.7","13"
"LAWA-102106","J37/0073","Dissolved reactive phosphorus","2015-07-16","2019-11-21","8","0.0011","0.0092"
"LAWA-102106","J37/0073","E.coli","2015-02-04","2019-11-21","20","0.5","0.5"
"LAWA-102106","J37/0073","Electrical conductivity/salinity","2015-02-04","2019-11-21","22","224","271"
"LAWA-102106","J37/0073","Nitrate nitrogen","2015-02-04","2019-11-21","22","11.1","18"
"LAWA-102106","J37/0073","Nitrogen - Other","2015-07-16","2019-02-27","4","0.001","0.1"
"LAWA-102107","J37/0087","Ammoniacal nitrogen","2015-11-17","2019-11-21","6","0.005","0.005"
"LAWA-102107","J37/0087","Chloride","2015-02-04","2019-11-21","20","2.1","11.1"
"LAWA-102107","J37/0087","Dissolved reactive phosphorus","2015-11-17","2019-11-21","6","0.0067","0.043"
"LAWA-102107","J37/0087","E.coli","2015-02-04","2019-11-21","18","0.5","6"
"LAWA-102107","J37/0087","Electrical conductivity/salinity","2015-02-04","2019-11-21","20","123","224"
"LAWA-102107","J37/0087","Nitrate nitrogen","2015-02-04","2019-11-21","20","0.81","16.3"
"LAWA-102107","J37/0087","Nitrogen - Other","2018-02-09","2019-02-27","3","0.001","0.38"
"LAWA-102108","J38/0004","Ammoniacal nitrogen","2015-07-15","2019-11-25","5","0.005","0.005"
"LAWA-102108","J38/0004","Chloride","2015-07-15","2019-11-25","14","4.3","7.9"
"LAWA-102108","J38/0004","Dissolved reactive phosphorus","2015-07-15","2019-11-25","5","0.005","0.0073"
"LAWA-102108","J38/0004","E.coli","2015-07-15","2019-11-25","14","0.5","35"
"LAWA-102108","J38/0004","Electrical conductivity/salinity","2015-07-15","2019-11-25","14","96","141"
"LAWA-102108","J38/0004","Nitrate nitrogen","2015-07-15","2019-11-25","14","0.65","4"
"LAWA-102108","J38/0004","Nitrogen - Other","2015-07-15","2019-02-25","5","0.001","0.12"
"LAWA-102627","J38/0045","Ammoniacal nitrogen","2015-10-28","2019-09-12","5","0.005","0.06"
"LAWA-102627","J38/0045","Chloride","2015-10-28","2019-09-12","5","68","77"
"LAWA-102627","J38/0045","Dissolved reactive phosphorus","2015-10-28","2019-09-12","5","0.0162","0.021"
"LAWA-102627","J38/0045","E.coli","2015-10-28","2019-09-12","5","0.5","0.5"
"LAWA-102627","J38/0045","Electrical conductivity/salinity","2015-10-28","2019-09-12","5","442","489"
"LAWA-102627","J38/0045","Nitrate nitrogen","2015-10-28","2019-09-12","5","5.2","5.6"
"LAWA-102627","J38/0045","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102109","J38/0068","Ammoniacal nitrogen","2015-11-18","2019-11-21","6","0.005","0.005"
"LAWA-102109","J38/0068","Chloride","2015-02-03","2019-11-21","20","12.5","22"
"LAWA-102109","J38/0068","Dissolved reactive phosphorus","2015-11-18","2019-11-21","6","0.03","0.035"
"LAWA-102109","J38/0068","E.coli","2015-02-03","2019-11-21","20","0.5","46"
"LAWA-102109","J38/0068","Electrical conductivity/salinity","2015-02-03","2019-11-21","20","198","299"
"LAWA-102109","J38/0068","Nitrate nitrogen","2015-02-03","2019-11-21","20","5.2","13.9"
"LAWA-102109","J38/0068","Nitrogen - Other","2018-02-09","2019-07-31","6","0.001","6.6"
"LAWA-102110","J38/0169","Ammoniacal nitrogen","2015-11-18","2019-11-21","6","0.005","0.005"
"LAWA-102110","J38/0169","Chloride","2015-02-04","2019-11-21","21","11.1","27"
"LAWA-102110","J38/0169","Dissolved reactive phosphorus","2015-11-18","2019-11-21","6","0.024","0.027"
"LAWA-102110","J38/0169","E.coli","2015-02-04","2019-11-21","21","0.5","2662"
"LAWA-102110","J38/0169","Electrical conductivity/salinity","2015-02-04","2019-11-21","21","188","315"
"LAWA-102110","J38/0169","Nitrate nitrogen","2015-02-04","2019-11-21","21","3.6","12.7"
