"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","Nitrate nitrogen","2016-04-20","2019-09-18","6","0.0062","0.016"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","Nitrogen - Other","2016-04-20","2019-09-18","25","0.001","6"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","Ammoniacal nitrogen","2015-04-10","2019-09-25","10","0.028","0.067"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","Chloride","2015-04-10","2019-09-25","10","39","72"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","E.coli","2017-06-01","2019-09-25","5","0.8","0.8"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","Electrical conductivity/salinity","2015-04-10","2019-09-25","10","84.4","906"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","Nitrate nitrogen","2016-05-04","2019-09-25","7","0.008","2.5"
"LAWA-101192","Dodds 1468 Matawai Road (SH2) GPG077","Nitrogen - Other","2016-05-04","2019-09-25","31","0.0034","2.8"
"LAWA-101193","Dougan OGrady Road GPF117","Ammoniacal nitrogen","2015-01-08","2019-11-07","11","0.23","0.7"
"LAWA-101193","Dougan OGrady Road GPF117","Chloride","2015-01-08","2019-11-07","11","34","53"
"LAWA-101193","Dougan OGrady Road GPF117","E.coli","2016-06-01","2019-11-07","7","0.8","0.85"
"LAWA-101193","Dougan OGrady Road GPF117","Electrical conductivity/salinity","2015-01-08","2019-11-07","11","973","1102"
"LAWA-101193","Dougan OGrady Road GPF117","Nitrate nitrogen","2017-06-29","2019-11-07","5","0.002","0.018"
"LAWA-101193","Dougan OGrady Road GPF117","Nitrogen - Other","2017-06-29","2019-11-07","23","0.001","0.87"
"LAWA-101194","Duncan Pr GPJ070","Ammoniacal nitrogen","2015-03-17","2019-01-14","9","1.1","1.5"
"LAWA-101194","Duncan Pr GPJ070","Chloride","2015-03-17","2019-01-14","8","42","63"
"LAWA-101194","Duncan Pr GPJ070","E.coli","2016-03-29","2019-01-14","5","0.8","25"
"LAWA-101194","Duncan Pr GPJ070","Electrical conductivity/salinity","2015-03-17","2019-01-14","8","791","1110"
"LAWA-101194","Duncan Pr GPJ070","Nitrate nitrogen","2016-03-29","2019-01-14","5","0.002","0.006"
"LAWA-101194","Duncan Pr GPJ070","Nitrogen - Other","2016-03-29","2019-01-14","16","0.001","2"
"LAWA-101195","Dungan 100 Deep GPC062","Ammoniacal nitrogen","2015-02-17","2019-08-02","9","0.23","0.3"
"LAWA-101195","Dungan 100 Deep GPC062","Chloride","2015-02-17","2019-08-02","14","24","131"
"LAWA-101195","Dungan 100 Deep GPC062","E.coli","2015-02-17","2019-08-02","9","0.5","0.8"
"LAWA-101195","Dungan 100 Deep GPC062","Electrical conductivity/salinity","2015-02-17","2019-08-02","14","672","1199"
"LAWA-101195","Dungan 100 Deep GPC062","Nitrate nitrogen","2015-02-17","2019-08-02","14","0.001","0.79"
"LAWA-101195","Dungan 100 Deep GPC062","Nitrogen - Other","2015-02-17","2019-08-02","25","0.001","0.52"
"LAWA-101196","Eade Rd Bore GPJ040","Ammoniacal nitrogen","2015-03-17","2019-08-16","10","1.3","1.5"
"LAWA-101196","Eade Rd Bore GPJ040","Chloride","2015-03-17","2019-08-16","10","220","280"
"LAWA-101196","Eade Rd Bore GPJ040","E.coli","2016-03-29","2019-08-16","7","0.8","0.8"
"LAWA-101196","Eade Rd Bore GPJ040","Electrical conductivity/salinity","2015-03-17","2019-08-16","11","1522","1797"
"LAWA-101196","Eade Rd Bore GPJ040","Nitrate nitrogen","2016-03-29","2019-08-16","7","0.001","0.0068"
"LAWA-101196","Eade Rd Bore GPJ040","Nitrogen - Other","2016-03-29","2019-08-16","24","0.001","3.4"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","Ammoniacal nitrogen","2015-10-28","2015-10-28","1","1.1","1.1"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","Chloride","2015-10-28","2015-10-28","1","39","39"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","E.coli","2015-10-28","2015-10-28","1","9","9"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","Electrical conductivity/salinity",NA,NA,"0","Inf","-Inf"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","Nitrate nitrogen","2015-10-28","2015-10-28","1","0.19","0.19"
"LAWA-101197","East Coast Fertiliser McDonald Road GPC027","Nitrogen - Other","2015-10-28","2015-10-28","2","0.0093","0.2"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","Ammoniacal nitrogen","2015-01-08","2017-12-04","8","0.14","0.37"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","Chloride","2015-01-08","2017-12-04","8","26","29"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","E.coli","2016-06-01","2017-12-04","4","0.8","0.8"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","Electrical conductivity/salinity","2015-01-08","2017-12-04","8","734","819"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","Nitrate nitrogen","2017-06-29","2017-12-04","2","0.0042","0.005"
"LAWA-101202","Grays Bush Back Ormond Road GPF056","Nitrogen - Other","2017-06-29","2017-12-04","9","0.0043","0.46"
"LAWA-101203","Greaves GPC051","Ammoniacal nitrogen","2015-02-17","2019-08-02","7","0.22","0.46"
"LAWA-101203","Greaves GPC051","Chloride","2015-02-17","2019-08-02","7","200","540"
"LAWA-101203","Greaves GPC051","E.coli","2015-02-17","2019-08-02","7","0.5","0.8"
"LAWA-101203","Greaves GPC051","Electrical conductivity/salinity","2015-02-17","2019-08-02","7","158","2713"
"LAWA-101203","Greaves GPC051","Nitrate nitrogen","2015-02-17","2019-08-02","7","0.001","0.022"
"LAWA-101203","Greaves GPC051","Nitrogen - Other","2015-02-17","2019-08-02","20","0.001","0.72"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","Ammoniacal nitrogen","2015-02-03","2019-07-11","6","5.6","6.3"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","Chloride","2015-02-03","2019-07-11","6","54","86"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","E.coli","2016-07-01","2019-07-11","4","0.8","0.8"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","Electrical conductivity/salinity","2015-02-03","2019-07-11","6","1160","1327"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","Nitrate nitrogen","2016-07-01","2019-07-11","4","0.001","0.0081"
"LAWA-101205","Hansen/Nelson Rd (Cap) Bore GPB129","Nitrogen - Other","2016-07-01","2019-07-11","13","0.001","8.2"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","Ammoniacal nitrogen","2015-10-13","2019-07-11","8","5.1","6.3"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","Chloride","2015-10-13","2019-07-11","8","50","57"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","E.coli","2016-07-01","2019-07-11","6","0.8","0.8"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","Electrical conductivity/salinity","2015-10-13","2019-07-11","8","120","1269"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","Nitrate nitrogen","2016-02-16","2019-07-11","7","0.001","0.011"
"LAWA-101206","Hansen/Nelson Rd (Scale) Bore GPB128","Nitrogen - Other","2016-02-16","2019-07-11","24","0.001","8"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","Ammoniacal nitrogen","2015-01-20","2019-11-22","8","0.005","3.3"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","Chloride","2015-01-20","2019-11-22","8","11","67"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","E.coli","2017-05-04","2019-11-22","6","0.8","0.8"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","Electrical conductivity/salinity","2015-01-20","2019-05-31","7","134","1267"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","Nitrate nitrogen","2017-05-04","2019-11-22","6","0.001","0.021"
"LAWA-101207","Hardings Deep Bore 59 Farmer Rd GPD111","Nitrogen - Other","2017-05-04","2019-11-22","26","0.001","5.5"
"LAWA-101208","Harper Road GPF162","Ammoniacal nitrogen","2017-05-05","2017-11-24","5","0.23","0.28"
"LAWA-101208","Harper Road GPF162","Chloride","2017-05-05","2017-11-24","5","29","30"
"LAWA-101208","Harper Road GPF162","E.coli","2017-05-05","2017-11-24","5","0.8","0.8"
"LAWA-101208","Harper Road GPF162","Electrical conductivity/salinity","2017-05-05","2017-11-24","5","841","918"
"LAWA-101208","Harper Road GPF162","Nitrate nitrogen","2017-05-05","2017-11-24","5","0.001","0.0064"
"LAWA-101208","Harper Road GPF162","Nitrogen - Other","2017-05-05","2017-11-24","19","0.001","0.36"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","Ammoniacal nitrogen","2015-07-07","2019-08-21","9","2.9","3.2"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","Chloride","2015-07-07","2019-08-21","9","89.6","96"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","E.coli","2016-03-14","2019-08-21","7","0.8","8.2"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","Electrical conductivity/salinity","2015-07-07","2019-08-21","9","1062","1236"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","Nitrate nitrogen","2016-07-28","2019-08-21","6","0.001","0.016"
"LAWA-101210","Hawea Bore 121 Bell Road GPD039","Nitrogen - Other","2016-07-28","2019-08-21","21","0.001","4.1"
