"LAWAID","SiteName","Year","Parameter","Value","Band"
"gw-00034","Ruamahanga River at Pukio","Overall","AmmoniacalMed",NA,NA
"gw-00037","Taueru River at Gladstone","Overall","AmmoniacalMed",NA,NA
"gw-00038","Kopuaranga River at Stuarts","Overall","AmmoniacalMed",NA,NA
"gw-00039","Whangaehu River at 250m from Confluence","Overall","AmmoniacalMed",NA,NA
"gw-00040","Waipoua River at Colombo Rd Bridge","Overall","AmmoniacalMed",NA,NA
"gw-00041","Waingawa River at South Rd","Overall","AmmoniacalMed",NA,NA
"gw-00042","Whareama River at Gauge","Overall","AmmoniacalMed",NA,NA
"gw-00045","Parkvale tributary at Lowes Reserve","Overall","AmmoniacalMed",NA,NA
"gw-00046","Parkvale Stream at Renalls Weir","Overall","AmmoniacalMed",NA,NA
"gw-00048","Waiohine River at Bicknells","Overall","AmmoniacalMed",NA,NA
"gw-00050","Mangatarere River at State Highway 2","Overall","AmmoniacalMed",NA,NA
"gw-00051","Huangarua River at Ponatahi Bridge","Overall","AmmoniacalMed",NA,NA
"gw-00053","Awhea River at Tora Rd","Overall","AmmoniacalMed",NA,NA
"gw-00055","Tauherenikau River at Websters","Overall","AmmoniacalMed",NA,NA
"gw-00264","Waiwhetu Stream at Whites Line East","Overall","AmmoniacalMed",NA,NA
"hbrc-00002","Esk River at Waipunga Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00003","Clive River U/S Whakatu Rail Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00004","Maraetotara River at Te Awanga","Overall","AmmoniacalMed",NA,NA
"hbrc-00005","Tutaekuri River at Brookfields Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00006","Porangahau River at SH52 Opposite Quarry","Overall","AmmoniacalMed",NA,NA
"hbrc-00007","Tukituki River at Black Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00008","Makaretu Stream at State Highway 50","Overall","AmmoniacalMed",NA,NA
"hbrc-00009","Tukipo River at State Highway 50","Overall","AmmoniacalMed",NA,NA
"hbrc-00010","Poukawa Stream at Stock Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00011","Mangaorapa Stream at Mangaorapa Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00012","Maraetotara River at Waimarama Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00014","Karewarewa Stream at Paki Paki","Overall","AmmoniacalMed",NA,NA
"hbrc-00015","Mangaone River at Rissington","Overall","AmmoniacalMed",NA,NA
"hbrc-00017","Tutaekuri River at Lawrence Hut","Overall","AmmoniacalMed",NA,NA
"hbrc-00018","Mangatarata Stream at Mangatarata Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00019","Waipawa River at State Highway 50","Overall","AmmoniacalMed",NA,NA
"hbrc-00020","Mangaonuku Stream at Waipawa Tikokino Rd","Overall","AmmoniacalMed",NA,NA
"hbrc-00021","Ngaruroro River at Whanawhana","Overall","AmmoniacalMed",NA,NA
"hbrc-00022","Esk River at Berry Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00023","Sandy Creek U/S Lake Tutira Outlet","Overall","AmmoniacalMed",NA,NA
"hbrc-00024","Aropaoanui River at Aropaoanui","Overall","AmmoniacalMed",NA,NA
"hbrc-00026","Mokomokonui Stream U/S Waipunga","Overall","AmmoniacalMed",NA,NA
"hbrc-00028","Waiarua at S.H.5","Overall","AmmoniacalMed",NA,NA
"hbrc-00029","Kopuawhara Stream at Railway Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00031","Ruakituri River at Sports Ground","Overall","AmmoniacalMed",NA,NA
"hbrc-00032","Hangaroa River at Doneraille Park","Overall","AmmoniacalMed",NA,NA
"hbrc-00033","Wairoa River at Railway Br.","Overall","AmmoniacalMed",NA,NA
"hbrc-00036","Taurekaitai Stream at Wallingford","Overall","AmmoniacalMed",NA,NA
"hbrc-00038","Ngaruroro River at Fernhill","Overall","AmmoniacalMed",NA,NA
"hbrc-00039","Tukituki River at Ashcott Bridge S.H. 50","Overall","AmmoniacalMed",NA,NA
"hbrc-00040","Waingongoro Stream at Waimarama Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00041","Puhokio Stream at Te Apiti Rd","Overall","AmmoniacalMed",NA,NA
"hbrc-00042","Porangahau Stream at Oruawhara Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00043","HV2","Overall","AmmoniacalMed",0.0176495016611296,NA
"hbrc-00044","Tutaekuri Waimate Stm at Chesterhope","Overall","AmmoniacalMed",NA,NA
"hbrc-00046","Waikari River at Glenbrook Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00048","Ripia River U/S Mohaka","Overall","AmmoniacalMed",NA,NA
"hbrc-00053","Mangakuri River at Kairakau","Overall","AmmoniacalMed",NA,NA
"hbrc-00055","Taharua Stream at Wrights Twin Culvert","Overall","AmmoniacalMed",NA,NA
"hbrc-00056","Taharua Stream at Wairango Rd","Overall","AmmoniacalMed",NA,NA
"hbrc-00059","Waitio Stream at Ohiti Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","Overall","AmmoniacalMed",NA,NA
"hbrc-00062","Mohaka River U/S Taharua","Overall","AmmoniacalMed",NA,NA
"hbrc-00063","Taipo Stream at Church Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00067","Herehere Stream at Te Aute Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00069","Taharua Stream at Red Hut Mohaka Confl","Overall","AmmoniacalMed",NA,NA
"hbrc-00070","Mohaka River D/S Taharua","Overall","AmmoniacalMed",NA,NA
"hbrc-00071","Mohaka River D/S Ripia River","Overall","AmmoniacalMed",NA,NA
"hbrc-00072","Mohaka River D/S Waipunga River","Overall","AmmoniacalMed",NA,NA
"hbrc-00073","Taharua Stream at Henrys Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00075","Maraekakaho Stream at Maraekakaho","Overall","AmmoniacalMed",NA,NA
"hbrc-00077","Tutaekuri River U/S Mangaone","Overall","AmmoniacalMed",NA,NA
"hbrc-00079","Mangatutu Stream at Mangatutu Stn Br","Overall","AmmoniacalMed",NA,NA
"hbrc-00081","Waiau River at Otoi","Overall","AmmoniacalMed",NA,NA
"hbrc-00083","Mangapoike River at Suspension Bridge","Overall","AmmoniacalMed",NA,NA
"hbrc-00085","Papanui Stream at Middle Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00087","Tukituki River at Waipukurau","Overall","AmmoniacalMed",NA,NA
"hbrc-00088","Tukituki River at Tamumu Br.","Overall","AmmoniacalMed",NA,NA
"hbrc-00090","Awanui Stream at Flume","Overall","AmmoniacalMed",NA,NA
"hbrc-00124","Raupare Stream at Ormond Road","Overall","AmmoniacalMed",NA,NA
"hbrc-00139","Waipawa River at RDS/SH2","Overall","AmmoniacalMed",NA,NA
"hrc-00001","Arawhata Drain at Hokio Beach Road","Overall","AmmoniacalMed",0.0320056899004267,NA
"hrc-00002","Hautapu at US Rangitikei River Conf","Overall","AmmoniacalMed",0.0129533678756477,NA
"hrc-00003","Hautapu at Alabasters","Overall","AmmoniacalMed",0.00684931506849315,NA
"hrc-00004","Hokio at Lake Horowhenua","Overall","AmmoniacalMed",0.025,NA
"hrc-00005","Kahuterawa at Johnstons Rata","Overall","AmmoniacalMed",0.00419815281276238,NA
"hrc-00006","Kumeti at Te Rehunga","Overall","AmmoniacalMed",0.00259756031737464,NA
"hrc-00007","Makotuku at Raetihi","Overall","AmmoniacalMed",0.00343878954607978,NA
"hrc-00008","Makakahi at Hamua","Overall","AmmoniacalMed",0.0036634634157854,NA
"hrc-00009","Makotuku at SH49A","Overall","AmmoniacalMed",0.00381679389312977,NA
"hrc-00010","Makuri at Tuscan Hills","Overall","AmmoniacalMed",0.0113636363636364,NA
"hrc-00011","Manakau at S.H.1 Bridge","Overall","AmmoniacalMed",0.00515463917525773,NA
"hrc-00012","Manawatu at Whirokino","Overall","AmmoniacalMed",0.0324324324324324,NA
"hrc-00013","Manawatu at Opiki Br","Overall","AmmoniacalMed",0.0425531914893617,NA
"hrc-00014","Manawatu at Ngawapurua Bridge","Overall","AmmoniacalMed",0.00790844692095301,NA
"hrc-00015","Manawatu at Teachers College","Overall","AmmoniacalMed",0.00402576489533011,NA
"hrc-00016","Manawatu at Hopelands","Overall","AmmoniacalMed",0.0136054421768707,NA
"hrc-00017","Manawatu at Upper Gorge","Overall","AmmoniacalMed",0.00511629428506003,NA
"hrc-00018","Manawatu at Weber Road","Overall","AmmoniacalMed",0.0116279069767442,NA
"hrc-00019","Mangahao at Ballance","Overall","AmmoniacalMed",0.00295159386068477,NA
"hrc-00020","Mangapapa at Troup Rd","Overall","AmmoniacalMed",0.00503807106598985,NA
"hrc-00021","Mangatainoka at Putara","Overall","AmmoniacalMed",0.00359902976371722,NA
"hrc-00022","Mangatainoka at Larsons Road","Overall","AmmoniacalMed",0.00309789343246593,NA
"hrc-00023","Mangatainoka at Pahiatua Town Bridge","Overall","AmmoniacalMed",0.00256743217233106,NA
"hrc-00024","Mangatainoka at Brewery - S.H.2 Bridge","Overall","AmmoniacalMed",0.00422169108781685,NA
"hrc-00025","Mangatera at u/s Manawatu confluence","Overall","AmmoniacalMed",0.0967741935483871,NA
"hrc-00026","Mangatoro at Mangahei Road","Overall","AmmoniacalMed",0.00717360114777619,NA
"hrc-00027","Mangawhero at Raupiu Road","Overall","AmmoniacalMed",0.00432152117545376,NA
"hrc-00028","Mangawhero at Pakihi Rd Bridge","Overall","AmmoniacalMed",0.00386697602474864,NA
"hrc-00029","Mangawhero at DOC Headquarters","Overall","AmmoniacalMed",0.00359712230215827,NA
"hrc-00030","Ohau at Gladstone Reserve","Overall","AmmoniacalMed",0.00320932723602357,NA
"hrc-00031","Ohau at Haines Property","Overall","AmmoniacalMed",0.0028184892897407,NA
"hrc-00032","Ohura at Tokorima","Overall","AmmoniacalMed",0.00975737392959087,NA
"hrc-00033","Ongarue at Taringamotu","Overall","AmmoniacalMed",0.00316087957967894,NA
"hrc-00034","Oroua at Awahuri Bridge","Overall","AmmoniacalMed",0.102915555408764,NA
"hrc-00035","Oroua at Almadale Slackline","Overall","AmmoniacalMed",0.00380019021149487,NA
"hrc-00036","Oroua at Apiti","Overall","AmmoniacalMed",0.0034579205032207,NA
"hrc-00037","Oruakeretaki at S.H.2 Napier","Overall","AmmoniacalMed",0.0032258064516129,NA
"hrc-00038","Owahanga at Branscombe Bridge","Overall","AmmoniacalMed",0.00897666068222619,NA
"hrc-00039","Patiki Stream at Kawiu Road","Overall","AmmoniacalMed",0.00874528320645598,NA
"hrc-00040","Pohangina at Mais Reach","Overall","AmmoniacalMed",0.00347705146036161,NA
"hrc-00041","Pohangina at Piripiri","Overall","AmmoniacalMed",0.00340176354827542,NA
"hrc-00042","Porewa at Onepuhi Road","Overall","AmmoniacalMed",0.00876478721769856,NA
"hrc-00043","Rangitikei at McKelvies","Overall","AmmoniacalMed",0.00659630606860159,NA
"hrc-00044","Rangitikei at Onepuhi","Overall","AmmoniacalMed",0.00423582854313333,NA
"hrc-00045","Rangitikei at Mangaweka","Overall","AmmoniacalMed",0.00728862973760933,NA
"hrc-00046","Rangitikei at Pukeokahu","Overall","AmmoniacalMed",0.00479846449136276,NA
"hrc-00047","Raparapawai at Jackson Rd","Overall","AmmoniacalMed",0.00357759229573944,NA
"hrc-00048","Tamaki at Stephensons","Overall","AmmoniacalMed",0.00399858538650541,NA
"hrc-00049","Tamaki at Tamaki Reserve","Overall","AmmoniacalMed",0.00325980704662332,NA
"hrc-00050","Tiraumea at Ngaturi","Overall","AmmoniacalMed",0.0130548302872063,NA
"hrc-00051","Tiraumea u/s Manawatu Confluence","Overall","AmmoniacalMed",0.0062641010916873,NA
"hrc-00053","Tokiahuru at Junction","Overall","AmmoniacalMed",0.00355618776671408,NA
"hrc-00054","Tokomaru River at Horseshoe bend","Overall","AmmoniacalMed",0.00359759897797131,NA
"hrc-00055","Turakina at ONeills Bridge","Overall","AmmoniacalMed",0.0111358574610245,NA
"hrc-00056","Waikawa at North Manakau Road","Overall","AmmoniacalMed",0.00292397660818713,NA
"hrc-00057","Waikawa at Huritini","Overall","AmmoniacalMed",0.012448132780083,NA
"hrc-00058","Whangaehu at Kauangaroa","Overall","AmmoniacalMed",0.00699300699300699,NA
"hrc-00059","Whanganui at Te Rewa","Overall","AmmoniacalMed",0.00372578241430701,NA
"hrc-00060","Whanganui at Pipiriki","Overall","AmmoniacalMed",0.00411195885404625,NA
"hrc-00061","Whanganui at Wades Landing","Overall","AmmoniacalMed",0.00476665648810562,NA
"hrc-00062","TU1","Overall","AmmoniacalMed",0.00629986387581568,NA
"hrc-00063","Whanganui at Cherry Grove","Overall","AmmoniacalMed",0.00343878954607978,NA
"hrc-00064","Mangawhero at u/s Ohakune STP","Overall","AmmoniacalMed",0.00336473755047106,NA
"hrc-00065","Mangaehuehu at u/s Rangataua STP","Overall","AmmoniacalMed",0.00274725274725275,NA
"hrc-00066","Makotuku at Above Sewage Plant","Overall","AmmoniacalMed",0.00309819790075017,NA
"hrc-00067","Pongaroa at u/s Pongaroa STP","Overall","AmmoniacalMed",0.0093605082869832,NA
"hrc-00068","Porewa at u/s Hunterville STP site A","Overall","AmmoniacalMed",0.0113250283125708,NA
"hrc-00069","Rangitikei at u/s Bulls STP","Overall","AmmoniacalMed",0.00636132315521629,NA
"hrc-00070","Rangitawa Stream at us Halcombe oxpond","Overall","AmmoniacalMed",0.00874508089199825,NA
"hrc-00071","Whangaehu at u/s Winstone Pulp","Overall","AmmoniacalMed",0.027972027972028,NA
"hrc-00072","Waitangi at u/s Waiouru STP","Overall","AmmoniacalMed",0.00295159386068477,NA
"hrc-00073","Piakatutu at u/s Sanson STP","Overall","AmmoniacalMed",0.0173037079107202,NA
"hrc-00074","Mangaore at u/s Shannon STP","Overall","AmmoniacalMed",0.00357759229573944,NA
"hrc-00075","Mangatera at Dannevirke","Overall","AmmoniacalMed",0.0120093946545969,NA
"hrc-00076","Mangaatua at u/s Woodville STP","Overall","AmmoniacalMed",0.00355618776671408,NA
"hrc-00077","Makakahi at u/s Eketahuna STP","Overall","AmmoniacalMed",0.00295159386068477,NA
"hrc-00078","Oroua at U/S AFFCO Feilding","Overall","AmmoniacalMed",0.00316055625790139,NA
"hrc-00079","Oroua at U/S Feilding STP","Overall","AmmoniacalMed",0.0161966457206123,NA
"hrc-00080","Manawatu at u/s PNCC STP","Overall","AmmoniacalMed",0.00379376647899324,NA
"hrc-00081","Manawatu at us Fonterra Longburn","Overall","AmmoniacalMed",0.0490463215258855,NA
"hrc-00082","Manawatu at u/s PPCS Shannon","Overall","AmmoniacalMed",0.025598462344924,NA
"hrc-00083","Mangatainoka at u/s Pahiatua STP","Overall","AmmoniacalMed",0.00279329608938547,NA
"hrc-00085","Tutaenui Stream at u/s Marton STP","Overall","AmmoniacalMed",0.00439115426368882,NA
"hrc-00086","Mangarangiora Trib at us Norsewood STP","Overall","AmmoniacalMed",0.0113765642775882,NA
"hrc-00087","Unnamed Trib of Waipu at us Ratana STP","Overall","AmmoniacalMed",0.0574129343150022,NA
"hrc-00088","Oroua Trib at U/S Kimbolton STP","Overall","AmmoniacalMed",0.00340136054421769,NA
"hrc-00089","Mowhanau Stream at Footbridge","Overall","AmmoniacalMed",0.0318234669632476,NA
"hrc-00090","Kai Iwi at Handley Road","Overall","AmmoniacalMed",0.0243977109250225,NA
"hrc-00343","Mangatainoka at Scarborough Konini Rd","Overall","AmmoniacalMed",0.00257731958762887,NA
"hrc-00344","Mangatainoka at u/s Tiraumea Confluence","Overall","AmmoniacalMed",0.00355618776671408,NA
"hrc-00345","Kahuterawa at Keebles Farm","Overall","AmmoniacalMed",0.00293778523443595,NA
"hrc-00346","Kiwitea at Kimbolton Rd","Overall","AmmoniacalMed",0.00542299349240782,NA
"hrc-00347","Koputaroa at Tavistock Rd","Overall","AmmoniacalMed",0.00546766666169651,NA
"hrc-00348","Makakahi at end Kaiparoro Road","Overall","AmmoniacalMed",0.00343920600228965,NA
"hrc-00351","Mangatewainui at Hardys","Overall","AmmoniacalMed",0.00419815281276238,NA
"hrc-00353","Turitea at No1 Dairy","Overall","AmmoniacalMed",0.0032773506292685,NA
"lawa-100218","HV4","Overall","AmmoniacalMed",0.00255955929072532,NA
"lawa-100228","Makaroro River at Burnt Bridge","Overall","AmmoniacalMed",NA,NA
"lawa-100247","Ngatahaka Stream at u/s Makakahi Confl","Overall","AmmoniacalMed",0.0044259939338712,NA
"lawa-100248","Oroua at Mangawhata","Overall","AmmoniacalMed",0.0306870355513874,NA
"lawa-100249","Whanganui at u/s Taumarunui STP","Overall","AmmoniacalMed",0.00325945241199479,NA
"lawa-100329","Motu River at Matawai Conservation Area","Overall","AmmoniacalMed",0.0172166427546629,NA
"lawa-100330","Motu River at Kotare Station Bridge","Overall","AmmoniacalMed",0.0150976909413854,NA
"lawa-100331","Motu River above Falls","Overall","AmmoniacalMed",0.0226600985221675,NA
"lawa-100332","Matawai Stream at Tawai","Overall","AmmoniacalMed",0.0336221067246873,NA
"lawa-100333","Waihirere Str at Domain","Overall","AmmoniacalMed",0.0215605749486653,NA
"lawa-100335","Waiomoko River at SH35 Bridge","Overall","AmmoniacalMed",NA,NA
"lawa-100336","Mangatutu Str at Sh35-Waipahuru Bridge","Overall","AmmoniacalMed",0.00759354416133139,NA
"lawa-100348","Mata River at Pouturu Br","Overall","AmmoniacalMed",0.0398899587345254,NA
"lawa-100394","Enaki Stream D/S site for Riparian","Overall","AmmoniacalMed",NA,NA
"lawa-100395","ML715056","Overall","AmmoniacalMed",0.00324651805999144,NA
"lawa-100475","SQ32943","Overall","AmmoniacalMed",0.00194250194250194,NA
"lawa-100476","SQ21255","Overall","AmmoniacalMed",0.00595947556615018,NA
"lawa-100545","Hautapu at Papakai Road Bridge","Overall","AmmoniacalMed",0.00625191464886122,NA
"lawa-100557","Manganui o te Ao at Ruatiti Domain","Overall","AmmoniacalMed",0.00452652173058143,NA
"lawa-100648","Kahahakuri Stream U/S Tukituki Confl","Overall","AmmoniacalMed",NA,NA
"lawa-100668","110603","Overall","AmmoniacalMed",0.00344827586206897,NA
"lawa-101795","Mahiaruhe Stream at Tutira Outlet S.H.2","Overall","AmmoniacalMed",NA,NA
"lawa-101796","Ohara Stream at Big Hill Road","Overall","AmmoniacalMed",NA,NA
"lawa-101797","Ohiwia Stream at Broughtons Br.","Overall","AmmoniacalMed",NA,NA
"lawa-101798","Poporangi Stream at Ohara Stn.","Overall","AmmoniacalMed",NA,NA
"lawa-101799","Te Ngarue Stream D/S Kotomangengi","Overall","AmmoniacalMed",NA,NA
"lawa-101800","Waihua River at Waihua Valley Road","Overall","AmmoniacalMed",NA,NA
"lawa-101801","Waikoau River at Waikoau Road","Overall","AmmoniacalMed",NA,NA
"lawa-101919","Hautapu at d/s Taihape STP","Overall","AmmoniacalMed",0.00792393026941361,NA
"lawa-101921","L Horowhenua Inflow at culv d/s Queen St","Overall","AmmoniacalMed",0.00781860828772479,NA
"lawa-101922","L Horowhenua Inflow at Hokio Sand Rd","Overall","AmmoniacalMed",NA,NA
"lawa-101923","L Horowhenua Inflow at Lindsay Road","Overall","AmmoniacalMed",0.220037362116428,NA
"lawa-101925","Makakahi at d/s Eketahuna STP","Overall","AmmoniacalMed",0.00754147812971342,NA
"lawa-101927","Makomako Road Drain at L Horowhenua","Overall","AmmoniacalMed",NA,NA
"lawa-101929","Makotuku at d/s Raetihi STP","Overall","AmmoniacalMed",0.0168335049863096,NA
"lawa-101931","Manawatu at d/s PNCC STP","Overall","AmmoniacalMed",0.109454297447007,NA
"lawa-101932","Manawatu at ds Fonterra Longburn","Overall","AmmoniacalMed",0.0510410641989589,NA
"lawa-101933","Mangaatua at d/s Woodville STP","Overall","AmmoniacalMed",0.0254962902681223,NA
"lawa-101934","Mangaehuehu at d/s Rangataua STP","Overall","AmmoniacalMed",0.00288356772160235,NA
"lawa-101936","Mangaore at d/s Shannon STP","Overall","AmmoniacalMed",0.00325945241199479,NA
"lawa-101937","Mangarangiora at d/s Ormondville STP","Overall","AmmoniacalMed",0.00592898433370447,NA
"lawa-101938","Mangarangiora at u/s Ormondville STP","Overall","AmmoniacalMed",0.00583649674620391,NA
"lawa-101939","Mangarangiora trib at ds Norsewood STP","Overall","AmmoniacalMed",0.0116902923594373,NA
"lawa-101940","Mangatainoka at d/s DB Breweries","Overall","AmmoniacalMed",0.002994080684558,NA
"lawa-101941","Mangatainoka at d/s Pahiatua STP","Overall","AmmoniacalMed",0.00300842358604092,NA
"lawa-101942","Mangatera at d/s Dannevirke STP","Overall","AmmoniacalMed",0.228267590449314,NA
"lawa-101943","Mangatera at u/s T.D.C. Ox Ponds","Overall","AmmoniacalMed",0.0145560407569141,NA
"lawa-101944","Mangawhero at d/s Ohakune STP","Overall","AmmoniacalMed",0.0267892634326907,NA
"lawa-101948","Oroua at d/s AFFCO Feilding","Overall","AmmoniacalMed",0.0142265934088173,NA
"lawa-101949","Oroua at d/s Feilding STP","Overall","AmmoniacalMed",0.5,NA
"lawa-101950","Oroua tributary at d/s Kimbolton STP","Overall","AmmoniacalMed",0.00508672362563359,NA
"lawa-101951","Oruakeretaki at d/s PPCS Oringi STP","Overall","AmmoniacalMed",0.00295159386068477,NA
"lawa-101952","Piakatutu at d/s Sanson STP","Overall","AmmoniacalMed",4.96153846153846,NA
