"LawaSiteID","CouncilSiteID","Date","Measurement","Value","Agency"
"NRWQN-00013","NAT-HV01","14-Mar-2002","MCI",20,"niwa"
"HBRC-00043","NAT-HV02","14-Mar-2002","MCI",10,"niwa"
"EBOP-00053","NAT-RO04","14-Mar-2002","MCI",23,"niwa"
"NRWQN-00051","NAT-GY02","15-Mar-2002","MCI",25,"niwa"
"NRWQN-00042","NAT-HM03","18-Mar-2002","MCI",9,"niwa"
"HRC-00045","NAT-WA05","18-Mar-2002","MCI",17,"niwa"
"NRWQN-00018","NAT-WA06","18-Mar-2002","MCI",12,"niwa"
"HRC-00018","NAT-WA07","20-Mar-2002","MCI",18,"niwa"
"NRWQN-00036","NAT-WA01","21-Mar-2002","MCI",11,"niwa"
"NRWQN-00035","NAT-WA02","21-Mar-2002","MCI",16,"niwa"
"TRC-00010","NAT-WA03","21-Mar-2002","MCI",13,"niwa"
"NRWQN-00030","NAT-AX02","27-Mar-2002","MCI",17,"niwa"
"NRWQN-00031","NAT-AX03","27-Mar-2002","MCI",13,"niwa"
"HRC-00015","NAT-WA08","28-Mar-2002","MCI",15,"niwa"
"HRC-00013","NAT-WA09","28-Mar-2002","MCI",7,"niwa"
"NRWQN-00046","NAT-WN03","11-Apr-2002","MCI",13,"niwa"
"NRWQN-00048","NAT-WN04","11-Apr-2002","MCI",13,"niwa"
"NRWQN-00049","NAT-WN05","11-Apr-2002","MCI",10,"niwa"
"GW-00022","NAT-WN01","12-Apr-2002","MCI",15,"niwa"
"NRWQN-00047","NAT-WN02","12-Apr-2002","MCI",17,"niwa"
"EBOP-00048","NAT-RO03","16-Apr-2002","MCI",23,"niwa"
"EBOP-00049","NAT-RO05","17-Apr-2002","MCI",19,"niwa"
"NRWQN-00009","NAT-CH01","22-Apr-2002","MCI",24,"niwa"
"NRWQN-00059","NAT-CH02","22-Apr-2002","MCI",17,"niwa"
"NRWQN-00055","NAT-CH03","22-Apr-2002","MCI",11,"niwa"
"ECAN-10028","NAT-CH04","22-Apr-2002","MCI",12,"niwa"
"EBOP-00223","NAT-RO01","07-May-2002","MCI",17,"niwa"
"NRWQN-00006","NAT-TK01","21-Nov-2002","MCI",7,"niwa"
"NRWQN-00053","NAT-GY01","08-Jan-2003","MCI",15,"niwa"
"NRWQN-00006","NAT-TK01","03-Feb-2003","MCI",18,"niwa"
"NRWQN-00007","NAT-TK02","03-Feb-2003","MCI",19,"niwa"
"NRWQN-00008","NAT-TK03","03-Feb-2003","MCI",15,"niwa"
"NRWQN-00013","NAT-HV01","04-Feb-2003","MCI",18,"niwa"
"NRWQN-00005","NAT-TK04","04-Feb-2003","MCI",7,"niwa"
"ECAN-10004","NAT-TK05","04-Feb-2003","MCI",16,"niwa"
"NRWQN-00003","NAT-TK06","04-Feb-2003","MCI",16,"niwa"
"HBRC-00043","NAT-HV02","05-Feb-2003","MCI",12,"niwa"
"NRWQN-00014","NAT-HV03","05-Feb-2003","MCI",13,"niwa"
"ES-00010","NAT-DN08","11-Feb-2003","MCI",20,"niwa"
"ES-00001","NAT-DN09","11-Feb-2003","MCI",24,"niwa"
"NRWQN-00034","NAT-DN10","11-Feb-2003","MCI",15,"niwa"
"NRWQN-00017","NAT-HV05","11-Feb-2003","MCI",15,"niwa"
"NRWQN-00016","NAT-HV06","11-Feb-2003","MCI",20,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2003","MCI",23,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2003","MCI",25,"niwa"
"ES-00021","NAT-DN05","12-Feb-2003","MCI",17,"niwa"
"ES-00024","NAT-DN06","12-Feb-2003","MCI",24,"niwa"
"ES-00011","NAT-DN07","12-Feb-2003","MCI",20,"niwa"
"NRWQN-00015","NAT-HV04","12-Feb-2003","MCI",22,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2003","MCI",25,"niwa"
"MDC-00025","NAT-NN04","12-Feb-2003","MCI",17,"niwa"
"NRWQN-00037","NAT-NN05","12-Feb-2003","MCI",24,"niwa"
"NRWQN-00029","NAT-DN01","13-Feb-2003","MCI",23,"niwa"
"NRWQN-00028","NAT-DN02","13-Feb-2003","MCI",28,"niwa"
"NRWQN-00026","NAT-DN03","13-Feb-2003","MCI",24,"niwa"
"TRC-00010","NAT-WA03","17-Feb-2003","MCI",14,"niwa"
"NRWQN-00019","NAT-WA04","17-Feb-2003","MCI",23,"niwa"
"HRC-00045","NAT-WA05","17-Feb-2003","MCI",22,"niwa"
"NRWQN-00018","NAT-WA06","17-Feb-2003","MCI",16,"niwa"
"GW-00022","NAT-WN01","17-Feb-2003","MCI",18,"niwa"
"NRWQN-00047","NAT-WN02","17-Feb-2003","MCI",22,"niwa"
"NRWQN-00036","NAT-WA01","18-Feb-2003","MCI",21,"niwa"
"NRWQN-00035","NAT-WA02","18-Feb-2003","MCI",19,"niwa"
"HRC-00018","NAT-WA07","19-Feb-2003","MCI",27,"niwa"
"HRC-00015","NAT-WA08","19-Feb-2003","MCI",13,"niwa"
"HRC-00013","NAT-WA09","19-Feb-2003","MCI",19,"niwa"
"HRC-00062","NAT-TU01","20-Feb-2003","MCI",18,"niwa"
"NRWQN-00038","NAT-TU02","20-Feb-2003","MCI",13,"niwa"
"NRWQN-00042","NAT-HM03","12-Mar-2003","MCI",10,"niwa"
"EBOP-00048","NAT-RO03","13-Mar-2003","MCI",26,"niwa"
"EBOP-00053","NAT-RO04","13-Mar-2003","MCI",34,"niwa"
"NRWQN-00051","NAT-GY02","14-Mar-2003","MCI",24,"niwa"
"NRWQN-00052","NAT-GY03","16-Mar-2003","MCI",17,"niwa"
"NRWQN-00050","NAT-GY04","17-Mar-2003","MCI",8,"niwa"
"NRWQN-00012","NAT-GS03","19-Mar-2003","MCI",26,"niwa"
"NRWQN-00059","NAT-CH02","24-Mar-2003","MCI",15,"niwa"
"NRWQN-00055","NAT-CH03","24-Mar-2003","MCI",13,"niwa"
"ECAN-10028","NAT-CH04","24-Mar-2003","MCI",8,"niwa"
"NRWQN-00009","NAT-CH01","25-Mar-2003","MCI",20,"niwa"
"EBOP-00049","NAT-RO05","26-Mar-2003","MCI",19,"niwa"
"NRWQN-00040","NAT-HM01","27-Mar-2003","MCI",25,"niwa"
"NRWQN-00046","NAT-WN03","27-Mar-2003","MCI",19,"niwa"
"NRWQN-00045","NAT-HM06","15-Apr-2003","MCI",23,"niwa"
"NRWQN-00011","NAT-GS02","22-Apr-2003","MCI",24,"niwa"
"NRC-10008","NAT-WH01","24-Apr-2003","MCI",18,"niwa"
"NRWQN-00048","NAT-WN04","27-Apr-2003","MCI",21,"niwa"
"NRWQN-00032","NAT-AX01","01-May-2003","MCI",18,"niwa"
"NRWQN-00030","NAT-AX02","01-May-2003","MCI",9,"niwa"
"NRWQN-00031","NAT-AX03","01-May-2003","MCI",9,"niwa"
"NRWQN-00027","NAT-AX04","02-May-2003","MCI",19,"niwa"
"NRWQN-00023","NAT-WH02","02-May-2003","MCI",17,"niwa"
"EBOP-00223","NAT-RO01","14-May-2003","MCI",21,"niwa"
"NRWQN-00003","NAT-TK06","04-Jan-2004","MCI",11,"niwa"
"ES-00011","NAT-DN07","13-Jan-2004","MCI",16,"niwa"
"ES-00010","NAT-DN08","13-Jan-2004","MCI",23,"niwa"
"ES-00001","NAT-DN09","13-Jan-2004","MCI",22,"niwa"
"NRWQN-00034","NAT-DN10","13-Jan-2004","MCI",26,"niwa"
"ES-00021","NAT-DN05","14-Jan-2004","MCI",18,"niwa"
"ES-00024","NAT-DN06","14-Jan-2004","MCI",26,"niwa"
"NRC-10008","NAT-WH01","14-Jan-2004","MCI",23,"niwa"
"NRWQN-00023","NAT-WH02","14-Jan-2004","MCI",20,"niwa"
"NRWQN-00029","NAT-DN01","15-Jan-2004","MCI",26,"niwa"
"NRWQN-00028","NAT-DN02","15-Jan-2004","MCI",30,"niwa"
"NRWQN-00026","NAT-DN03","15-Jan-2004","MCI",30,"niwa"
"NRWQN-00040","NAT-HM01","15-Jan-2004","MCI",17,"niwa"
"NRWQN-00042","NAT-HM03","15-Jan-2004","MCI",8,"niwa"
"NRWQN-00059","NAT-CH02","05-Mar-2004","MCI",14,"niwa"
"NRWQN-00055","NAT-CH03","05-Mar-2004","MCI",6,"niwa"
"ECAN-10028","NAT-CH04","05-Mar-2004","MCI",10,"niwa"
"NRWQN-00012","NAT-GS03","24-Mar-2004","MCI",20,"niwa"
"NRWQN-00009","NAT-CH01","25-Mar-2004","MCI",19,"niwa"
"NRWQN-00011","NAT-GS02","25-Mar-2004","MCI",21,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2004","MCI",31,"niwa"
"MDC-00025","NAT-NN04","25-Mar-2004","MCI",16,"niwa"
"NRWQN-00037","NAT-NN05","25-Mar-2004","MCI",32,"niwa"
"NRWQN-00056","NAT-NN02","26-Mar-2004","MCI",27,"niwa"
"NRWQN-00006","NAT-TK01","29-Mar-2004","MCI",17,"niwa"
"NRWQN-00007","NAT-TK02","29-Mar-2004","MCI",18,"niwa"
"NRWQN-00008","NAT-TK03","29-Mar-2004","MCI",19,"niwa"
"NRWQN-00036","NAT-WA01","29-Mar-2004","MCI",11,"niwa"
"NRWQN-00035","NAT-WA02","29-Mar-2004","MCI",21,"niwa"
"TRC-00010","NAT-WA03","29-Mar-2004","MCI",11,"niwa"
"HRC-00062","NAT-TU01","30-Mar-2004","MCI",9,"niwa"
"NRWQN-00038","NAT-TU02","30-Mar-2004","MCI",9,"niwa"
"HRC-00045","NAT-WA05","30-Mar-2004","MCI",3,"niwa"
"NRWQN-00018","NAT-WA06","30-Mar-2004","MCI",5,"niwa"
"NRWQN-00005","NAT-TK04","31-Mar-2004","MCI",15,"niwa"
"ECAN-10004","NAT-TK05","31-Mar-2004","MCI",7,"niwa"
"NRWQN-00019","NAT-WA04","31-Mar-2004","MCI",22,"niwa"
"HRC-00018","NAT-WA07","31-Mar-2004","MCI",19,"niwa"
"HRC-00015","NAT-WA08","31-Mar-2004","MCI",9,"niwa"
"HRC-00013","NAT-WA09","31-Mar-2004","MCI",3,"niwa"
"NRWQN-00045","NAT-HM06","14-Apr-2004","MCI",11,"niwa"
"NRWQN-00046","NAT-WN03","16-Apr-2004","MCI",19,"niwa"
"NRWQN-00049","NAT-WN05","16-Apr-2004","MCI",8,"niwa"
"NRWQN-00047","NAT-WN02","21-Apr-2004","MCI",23,"niwa"
"NRWQN-00051","NAT-GY02","27-Apr-2004","MCI",15,"niwa"
"NRWQN-00052","NAT-GY03","27-Apr-2004","MCI",9,"niwa"
"EBOP-00223","NAT-RO01","17-May-2004","MCI",18,"niwa"
"EBOP-00048","NAT-RO03","19-May-2004","MCI",12,"niwa"
"EBOP-00053","NAT-RO04","19-May-2004","MCI",25,"niwa"
"GW-00022","NAT-WN01","21-May-2004","MCI",14,"niwa"
"EBOP-00045","NAT-GS04","04-Jul-2004","MCI",11,"niwa"
"NRWQN-00057","NAT-NN01","26-Jul-2004","MCI",29,"niwa"
"NRWQN-00013","NAT-HV01","02-Oct-2004","MCI",11,"niwa"
"HBRC-00043","NAT-HV02","02-Oct-2004","MCI",12,"niwa"
"NRWQN-00048","NAT-WN04","11-Oct-2004","MCI",25,"niwa"
"NRWQN-00017","NAT-HV05","02-Nov-2004","MCI",9,"niwa"
"NRWQN-00016","NAT-HV06","02-Nov-2004","MCI",16,"niwa"
"NRWQN-00014","NAT-HV03","02-Dec-2004","MCI",14,"niwa"
"NRWQN-00015","NAT-HV04","02-Dec-2004","MCI",16,"niwa"
"HRC-00062","NAT-TU01","02-Jan-2005","MCI",22,"niwa"
"NRWQN-00036","NAT-WA01","02-Jan-2005","MCI",5,"niwa"
"NRWQN-00035","NAT-WA02","02-Jan-2005","MCI",21,"niwa"
"TRC-00010","NAT-WA03","02-Jan-2005","MCI",20,"niwa"
"NRWQN-00018","NAT-WA06","02-Jan-2005","MCI",20,"niwa"
"NRWQN-00003","NAT-TK06","04-Jan-2005","MCI",12,"niwa"
"NRWQN-00037","NAT-NN05","02-Feb-2005","MCI",19,"niwa"
"NRWQN-00038","NAT-TU02","02-Feb-2005","MCI",16,"niwa"
"NRWQN-00019","NAT-WA04","02-Feb-2005","MCI",20,"niwa"
"HRC-00045","NAT-WA05","02-Feb-2005","MCI",16,"niwa"
"NRC-10008","NAT-WH01","16-Feb-2005","MCI",16,"niwa"
"NRWQN-00023","NAT-WH02","16-Feb-2005","MCI",20,"niwa"
"NRWQN-00040","NAT-HM01","17-Feb-2005","MCI",19,"niwa"
"MDC-00025","NAT-NN04","19-Feb-2005","MCI",10,"niwa"
"NRWQN-00006","NAT-TK01","22-Feb-2005","MCI",10,"niwa"
"NRWQN-00007","NAT-TK02","22-Feb-2005","MCI",11,"niwa"
"NRWQN-00008","NAT-TK03","22-Feb-2005","MCI",13,"niwa"
"EBOP-00048","NAT-RO03","25-Feb-2005","MCI",20,"niwa"
"EBOP-00049","NAT-RO05","25-Feb-2005","MCI",7,"niwa"
"ECAN-10004","NAT-TK05","02-Mar-2005","MCI",8,"niwa"
"HRC-00015","NAT-WA08","02-Mar-2005","MCI",19,"niwa"
"HRC-00013","NAT-WA09","02-Mar-2005","MCI",13,"niwa"
"NRWQN-00005","NAT-TK04","03-Mar-2005","MCI",8,"niwa"
"ES-00001","NAT-DN09","08-Mar-2005","MCI",21,"niwa"
"NRWQN-00031","NAT-AX03","16-Mar-2005","MCI",6,"niwa"
"NRWQN-00027","NAT-AX04","16-Mar-2005","MCI",9,"niwa"
"NRWQN-00030","NAT-AX02","17-Mar-2005","MCI",6,"niwa"
"NRWQN-00032","NAT-AX01","23-Mar-2005","MCI",10,"niwa"
"NRWQN-00011","NAT-GS02","23-Mar-2005","MCI",21,"niwa"
"NRWQN-00058","NAT-NN03","23-Mar-2005","MCI",21,"niwa"
"NRWQN-00012","NAT-GS03","24-Mar-2005","MCI",18,"niwa"
"NRWQN-00042","NAT-HM03","29-Mar-2005","MCI",7,"niwa"
"NRWQN-00052","NAT-GY03","13-Apr-2005","MCI",15,"niwa"
"NRWQN-00045","NAT-HM06","13-Apr-2005","MCI",17,"niwa"
"NRWQN-00050","NAT-GY04","20-Apr-2005","MCI",8,"niwa"
"EBOP-00223","NAT-RO01","05-May-2005","MCI",18,"niwa"
"NRWQN-00029","NAT-DN01","02-Jul-2005","MCI",19,"niwa"
"NRWQN-00028","NAT-DN02","02-Jul-2005","MCI",34,"niwa"
"NRWQN-00026","NAT-DN03","02-Jul-2005","MCI",27,"niwa"
"HRC-00018","NAT-WA07","02-Jul-2005","MCI",28,"niwa"
"GW-00022","NAT-WN01","02-Jul-2005","MCI",16,"niwa"
"ES-00011","NAT-DN07","02-Aug-2005","MCI",22,"niwa"
"NRWQN-00016","NAT-HV06","02-Aug-2005","MCI",14,"niwa"
"ES-00010","NAT-DN08","03-Aug-2005","MCI",16,"niwa"
"NRWQN-00009","NAT-CH01","02-Sep-2005","MCI",24,"niwa"
"NRWQN-00059","NAT-CH02","02-Sep-2005","MCI",24,"niwa"
"NRWQN-00055","NAT-CH03","02-Sep-2005","MCI",12,"niwa"
"ECAN-10028","NAT-CH04","02-Sep-2005","MCI",15,"niwa"
"ES-00021","NAT-DN05","02-Sep-2005","MCI",17,"niwa"
"ES-00024","NAT-DN06","02-Sep-2005","MCI",25,"niwa"
"EBOP-00045","NAT-GS04","02-Sep-2005","MCI",5,"niwa"
"NRWQN-00014","NAT-HV03","02-Sep-2005","MCI",11,"niwa"
"NRWQN-00015","NAT-HV04","02-Sep-2005","MCI",11,"niwa"
"NRWQN-00057","NAT-NN01","02-Sep-2005","MCI",20,"niwa"
"NRWQN-00056","NAT-NN02","02-Sep-2005","MCI",16,"niwa"
"NRWQN-00047","NAT-WN02","02-Sep-2005","MCI",27,"niwa"
"NRWQN-00046","NAT-WN03","02-Sep-2005","MCI",19,"niwa"
"NRWQN-00048","NAT-WN04","02-Sep-2005","MCI",24,"niwa"
"NRWQN-00049","NAT-WN05","02-Sep-2005","MCI",21,"niwa"
"HBRC-00043","NAT-HV02","02-Oct-2005","MCI",12,"niwa"
"NRWQN-00013","NAT-HV01","05-Oct-2005","MCI",12,"niwa"
"EBOP-00053","NAT-RO04","03-Nov-2005","MCI",20,"niwa"
"NRWQN-00034","NAT-DN10","04-Dec-2005","MCI",15,"niwa"
"NRWQN-00051","NAT-GY02","04-Dec-2005","MCI",15,"niwa"
"ECAN-10028","NAT-CH04","01-Jan-2006","MCI",8,"niwa"
"NRWQN-00012","NAT-GS03","01-Jan-2006","MCI",20,"niwa"
"NRWQN-00037","NAT-NN05","01-Jan-2006","MCI",16,"niwa"
"NRWQN-00003","NAT-TK06","01-Jan-2006","MCI",10,"niwa"
"NRWQN-00036","NAT-WA01","01-Jan-2006","MCI",18,"niwa"
"NRWQN-00035","NAT-WA02","01-Jan-2006","MCI",23,"niwa"
"NRC-10008","NAT-WH01","01-Jan-2006","MCI",25,"niwa"
"NRWQN-00023","NAT-WH02","01-Jan-2006","MCI",19,"niwa"
"NRWQN-00059","NAT-CH02","03-Jan-2006","MCI",20,"niwa"
"NRWQN-00055","NAT-CH03","03-Jan-2006","MCI",13,"niwa"
"ECAN-10004","NAT-TK05","03-Feb-2006","MCI",26,"niwa"
"ES-00011","NAT-DN07","14-Feb-2006","MCI",15,"niwa"
"ES-00010","NAT-DN08","14-Feb-2006","MCI",17,"niwa"
"ES-00001","NAT-DN09","14-Feb-2006","MCI",22,"niwa"
"NRWQN-00034","NAT-DN10","14-Feb-2006","MCI",20,"niwa"
"NRWQN-00027","NAT-AX04","15-Feb-2006","MCI",3,"niwa"
"ES-00021","NAT-DN05","15-Feb-2006","MCI",20,"niwa"
"ES-00024","NAT-DN06","15-Feb-2006","MCI",23,"niwa"
"NRWQN-00029","NAT-DN01","16-Feb-2006","MCI",23,"niwa"
"NRWQN-00028","NAT-DN02","16-Feb-2006","MCI",31,"niwa"
"NRWQN-00026","NAT-DN03","16-Feb-2006","MCI",26,"niwa"
"NRWQN-00011","NAT-GS02","22-Feb-2006","MCI",20,"niwa"
"NRWQN-00006","NAT-TK01","22-Feb-2006","MCI",16,"niwa"
"NRWQN-00007","NAT-TK02","22-Feb-2006","MCI",14,"niwa"
"NRWQN-00008","NAT-TK03","22-Feb-2006","MCI",13,"niwa"
"NRWQN-00009","NAT-CH01","27-Feb-2006","MCI",19,"niwa"
"GW-00022","NAT-WN01","02-Mar-2006","MCI",15,"niwa"
"NRWQN-00047","NAT-WN02","02-Mar-2006","MCI",24,"niwa"
"EBOP-00048","NAT-RO03","04-Mar-2006","MCI",24,"niwa"
"NRWQN-00058","NAT-NN03","07-Mar-2006","MCI",26,"niwa"
"NRWQN-00030","NAT-AX02","14-Mar-2006","MCI",16,"niwa"
"NRWQN-00031","NAT-AX03","14-Mar-2006","MCI",9,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2006","MCI",27,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2006","MCI",19,"niwa"
"EBOP-00053","NAT-RO04","14-Mar-2006","MCI",20,"niwa"
"MDC-00025","NAT-NN04","15-Mar-2006","MCI",18,"niwa"
"NRWQN-00032","NAT-AX01","16-Mar-2006","MCI",10,"niwa"
"NRWQN-00046","NAT-WN03","17-Mar-2006","MCI",22,"niwa"
"NRWQN-00048","NAT-WN04","17-Mar-2006","MCI",18,"niwa"
"NRWQN-00049","NAT-WN05","17-Mar-2006","MCI",12,"niwa"
"NRWQN-00038","NAT-TU02","27-Mar-2006","MCI",21,"niwa"
"NRWQN-00053","NAT-GY01","28-Mar-2006","MCI",6,"niwa"
"NRWQN-00051","NAT-GY02","29-Mar-2006","MCI",9,"niwa"
"NRWQN-00050","NAT-GY04","01-Apr-2006","MCI",16,"niwa"
"HRC-00062","NAT-TU01","10-May-2006","MCI",19,"niwa"
"EBOP-00223","NAT-RO01","22-May-2006","MCI",4,"niwa"
"NRWQN-00005","NAT-TK04","03-Jun-2006","MCI",3,"niwa"
"NRWQN-00013","NAT-HV01","30-Jan-2007","MCI",18,"niwa"
"HBRC-00043","NAT-HV02","30-Jan-2007","MCI",15,"niwa"
"NRWQN-00014","NAT-HV03","30-Jan-2007","MCI",12,"niwa"
"NRWQN-00015","NAT-HV04","31-Jan-2007","MCI",25,"niwa"
"NRWQN-00017","NAT-HV05","01-Feb-2007","MCI",19,"niwa"
"NRWQN-00016","NAT-HV06","02-Feb-2007","MCI",9,"niwa"
"EBOP-00045","NAT-GS04","08-Feb-2007","MCI",9,"niwa"
"ES-00011","NAT-DN07","13-Feb-2007","MCI",15,"niwa"
"ES-00010","NAT-DN08","13-Feb-2007","MCI",18,"niwa"
"ES-00001","NAT-DN09","13-Feb-2007","MCI",17,"niwa"
"NRWQN-00034","NAT-DN10","13-Feb-2007","MCI",15,"niwa"
"NRWQN-00005","NAT-TK04","13-Feb-2007","MCI",8,"niwa"
"ECAN-10004","NAT-TK05","13-Feb-2007","MCI",29,"niwa"
"ES-00021","NAT-DN05","14-Feb-2007","MCI",18,"niwa"
"ES-00024","NAT-DN06","14-Feb-2007","MCI",21,"niwa"
"EBOP-00223","NAT-RO01","14-Feb-2007","MCI",10,"niwa"
"NRWQN-00006","NAT-TK01","14-Feb-2007","MCI",22,"niwa"
"NRWQN-00007","NAT-TK02","14-Feb-2007","MCI",22,"niwa"
"NRWQN-00008","NAT-TK03","14-Feb-2007","MCI",27,"niwa"
"NRWQN-00003","NAT-TK06","14-Feb-2007","MCI",25,"niwa"
"NRWQN-00029","NAT-DN01","15-Feb-2007","MCI",19,"niwa"
"NRWQN-00028","NAT-DN02","15-Feb-2007","MCI",22,"niwa"
"NRWQN-00026","NAT-DN03","15-Feb-2007","MCI",23,"niwa"
"EBOP-00048","NAT-RO03","15-Feb-2007","MCI",23,"niwa"
"EBOP-00053","NAT-RO04","15-Feb-2007","MCI",25,"niwa"
"NRWQN-00012","NAT-GS03","21-Feb-2007","MCI",19,"niwa"
"NRWQN-00011","NAT-GS02","22-Feb-2007","MCI",24,"niwa"
"HRC-00018","NAT-WA07","08-Mar-2007","MCI",25,"niwa"
"HRC-00062","NAT-TU01","12-Mar-2007","MCI",16,"niwa"
"NRWQN-00038","NAT-TU02","12-Mar-2007","MCI",20,"niwa"
"NRWQN-00029","NAT-DN01","13-Mar-2007","MCI",15,"niwa"
"NRWQN-00028","NAT-DN02","13-Mar-2007","MCI",25,"niwa"
"NRWQN-00045","NAT-HM06","14-Mar-2007","MCI",12,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2007","MCI",19,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2007","MCI",18,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2007","MCI",26,"niwa"
"MDC-00025","NAT-NN04","15-Mar-2007","MCI",18,"niwa"
"NRWQN-00009","NAT-CH01","21-Mar-2007","MCI",21,"niwa"
"NRWQN-00059","NAT-CH02","21-Mar-2007","MCI",26,"niwa"
"ECAN-10028","NAT-CH04","21-Mar-2007","MCI",15,"niwa"
"EBOP-00049","NAT-RO05","22-Mar-2007","MCI",19,"niwa"
"NRWQN-00037","NAT-NN05","25-Mar-2007","MCI",25,"niwa"
"NRWQN-00035","NAT-WA02","27-Mar-2007","MCI",25,"niwa"
"TRC-00010","NAT-WA03","27-Mar-2007","MCI",19,"niwa"
"NRWQN-00019","NAT-WA04","11-Apr-2007","MCI",25,"niwa"
"HRC-00045","NAT-WA05","11-Apr-2007","MCI",17,"niwa"
"NRWQN-00018","NAT-WA06","11-Apr-2007","MCI",13,"niwa"
"NRWQN-00027","NAT-AX04","16-Apr-2007","MCI",14,"niwa"
"NRWQN-00036","NAT-WA01","16-Apr-2007","MCI",17,"niwa"
"NRWQN-00032","NAT-AX01","17-Apr-2007","MCI",21,"niwa"
"NRWQN-00030","NAT-AX02","17-Apr-2007","MCI",17,"niwa"
"NRWQN-00031","NAT-AX03","17-Apr-2007","MCI",14,"niwa"
"HRC-00015","NAT-WA08","18-Apr-2007","MCI",13,"niwa"
"HRC-00013","NAT-WA09","18-Apr-2007","MCI",14,"niwa"
"NRWQN-00040","NAT-HM01","19-Apr-2007","MCI",21,"niwa"
"NRWQN-00042","NAT-HM03","19-Apr-2007","MCI",10,"niwa"
"NRWQN-00055","NAT-CH03","20-Aug-2007","MCI",10,"niwa"
"EBOP-00049","NAT-RO05","14-Jan-2008","MCI",20,"niwa"
"EBOP-00053","NAT-RO04","17-Jan-2008","MCI",25,"niwa"
"NRWQN-00029","NAT-DN01","30-Jan-2008","MCI",22,"niwa"
"NRWQN-00028","NAT-DN02","31-Jan-2008","MCI",23,"niwa"
"HRC-00018","NAT-WA07","31-Jan-2008","MCI",23,"niwa"
"HRC-00015","NAT-WA08","31-Jan-2008","MCI",18,"niwa"
"HRC-00045","NAT-WA05","04-Feb-2008","MCI",17,"niwa"
"NRWQN-00018","NAT-WA06","04-Feb-2008","MCI",14,"niwa"
"HRC-00013","NAT-WA09","04-Feb-2008","MCI",8,"niwa"
"EBOP-00048","NAT-RO03","05-Feb-2008","MCI",24,"niwa"
"NRWQN-00019","NAT-WA04","05-Feb-2008","MCI",16,"niwa"
"NRWQN-00036","NAT-WA01","07-Feb-2008","MCI",17,"niwa"
"NRWQN-00035","NAT-WA02","07-Feb-2008","MCI",29,"niwa"
"TRC-00010","NAT-WA03","07-Feb-2008","MCI",24,"niwa"
"EBOP-00045","NAT-GS04","11-Feb-2008","MCI",17,"niwa"
"ES-00011","NAT-DN07","12-Feb-2008","MCI",19,"niwa"
"ES-00010","NAT-DN08","12-Feb-2008","MCI",20,"niwa"
"ES-00001","NAT-DN09","12-Feb-2008","MCI",15,"niwa"
"NRWQN-00034","NAT-DN10","12-Feb-2008","MCI",18,"niwa"
"NRWQN-00014","NAT-HV03","12-Feb-2008","MCI",21,"niwa"
"NRWQN-00015","NAT-HV04","12-Feb-2008","MCI",30,"niwa"
"ES-00021","NAT-DN05","13-Feb-2008","MCI",13,"niwa"
"ES-00024","NAT-DN06","13-Feb-2008","MCI",19,"niwa"
"NRWQN-00029","NAT-DN01","14-Feb-2008","MCI",24,"niwa"
"NRWQN-00028","NAT-DN02","14-Feb-2008","MCI",25,"niwa"
"NRWQN-00026","NAT-DN03","14-Feb-2008","MCI",20,"niwa"
"NRWQN-00013","NAT-HV01","14-Feb-2008","MCI",14,"niwa"
"HBRC-00043","NAT-HV02","14-Feb-2008","MCI",13,"niwa"
"NRWQN-00006","NAT-TK01","14-Feb-2008","MCI",19,"niwa"
"NRWQN-00007","NAT-TK02","14-Feb-2008","MCI",21,"niwa"
"NRWQN-00008","NAT-TK03","14-Feb-2008","MCI",25,"niwa"
"NRWQN-00003","NAT-TK06","14-Feb-2008","MCI",19,"niwa"
"NRWQN-00005","NAT-TK04","15-Feb-2008","MCI",17,"niwa"
"ECAN-10004","NAT-TK05","15-Feb-2008","MCI",31,"niwa"
"NRWQN-00012","NAT-GS03","20-Feb-2008","MCI",15,"niwa"
"NRWQN-00011","NAT-GS02","21-Feb-2008","MCI",20,"niwa"
"NRWQN-00017","NAT-HV05","21-Feb-2008","MCI",20,"niwa"
"HRC-00062","NAT-TU01","22-Feb-2008","MCI",19,"niwa"
"NRWQN-00038","NAT-TU02","22-Feb-2008","MCI",16,"niwa"
"GW-00022","NAT-WN01","22-Feb-2008","MCI",18,"niwa"
"NRWQN-00047","NAT-WN02","22-Feb-2008","MCI",31,"niwa"
"NRWQN-00046","NAT-WN03","22-Feb-2008","MCI",20,"niwa"
"NRWQN-00048","NAT-WN04","22-Feb-2008","MCI",24,"niwa"
"NRWQN-00049","NAT-WN05","22-Feb-2008","MCI",20,"niwa"
"NRWQN-00009","NAT-CH01","18-Mar-2008","MCI",28,"niwa"
"NRWQN-00059","NAT-CH02","18-Mar-2008","MCI",24,"niwa"
